parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-223.96899496699322,8.335862844432995e-08
cy0,min,2,17.527123850821916,6.3625833490732475e-09
cy0,min,3,-18.711430376156727,-2.5542078674334334e-08
cy0,min,4,-37.200039543700576,1.366191142437856e-07
cy0,min,5,-14.293523416023971,1.002359333313052e-07
cy0,min,6,-34.301440847449165,7.118129730088185e-08
cy0,min,7,-1.396190387092891,4.393429708926533e-08
cy0,min,8,-37.29441065147333,1.7973050603359297e-08
cy0,min,9,-8.790144625641945,2.0313025927976014e-08
cy0,min,10,-21.87819554936268,-9.763738262336119e-09
cy0,min,11,-8.793275179915607,6.484583536803257e-09
cy0,min,12,-32.33896074031685,-2.5253598323615734e-08
cy0,min,13,-7.1334582807285924,-3.446875673773775e-09
cy0,min,14,-34.72303914170288,-8.45649452685393e-08
cy0,min,15,16.127117422603767,-6.5052461195591604e-09
cy0,min,16,-43.71789332086785,-5.970098726493234e-08
cy0,min,17,-4.015981116441292,-2.7663519475140674e-08
cy0,min,18,-34.717859060542935,-2.7079764208792767e-08
cy0,min,19,-5.200172748420375,-2.3982014596413137e-08
cy0,min,20,-37.72904611385633,-1.5401710129481216e-08
cy0,min,21,-5.725924551548385,-7.799142309750096e-08
cy0,min,22,-40.165912269678365,-2.4855815183855157e-08
cy0,min,23,-5.741944017667016,-6.876460556526354e-08
cy0,min,24,-42.79733515821912,1.1737391503174877e-08
cy0,min,25,-5.657367513863727,-3.376015822453837e-08
cy0,min,26,-45.125010865458734,-1.4548447779816343e-08
cy0,min,27,-5.234208237802415,-3.028974937535622e-08
cy0,min,28,-47.166163591565805,-9.43029476729862e-09
cy0,min,29,-4.478187319877568,-6.154383491718818e-08
cy0,min,30,-48.892269328641426,-4.4973582191687456e-08
cy0,min,31,-3.38909076854816,-3.695213468546399e-08
cy0,min,32,-49.10175491693315,7.826272963029623e-10
cy0,min,33,-1.6723902867678833,6.326787906907327e-07
cy0,min,34,-50.40758274773621,-2.2639483177044895e-08
cy0,min,35,124.1230914690639,-6.48584830287291e-08
cy0,min,36,-88.2860000962661,2.862922912072463e-07
cy0,min,37,17.827076794129802,-6.250804318597147e-08
cy0,min,38,-28.94471281350985,8.367263149011706e-08
cy0,min,39,13.635100050983894,-1.8293874859409698e-08
cy0,min,40,-32.52576556613796,3.9240930505002325e-09
cy0,min,41,12.52059392387581,-2.922796937809835e-08
