parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.21611283329463,4.4575955371328746e-08
cy0,min,2,17.595205537917412,2.1468457944706643e-07
cy0,min,3,-17.67921770879123,1.2668074234056803e-07
cy0,min,4,-33.36241531610351,-1.8010116065170223e-07
cy0,min,5,-10.081332761123972,-9.735460437809706e-09
cy0,min,6,-28.769802602452895,1.1814073275218107e-08
cy0,min,7,3.5005551224230587,1.7444511168918098e-08
cy0,min,8,-31.268190074735323,-9.013344737240914e-09
cy0,min,9,-3.85522494396009,5.987424511744166e-08
cy0,min,10,-16.437140388611226,-9.221468744158301e-08
cy0,min,11,-4.485989497753532,-7.637902488255577e-08
cy0,min,12,-27.511084499118915,1.6914263767375814e-08
cy0,min,13,-3.5446846200209854,-4.660369867792724e-08
cy0,min,14,-30.34646813206293,1.941074856404157e-09
cy0,min,15,19.408016003336,-4.731206004748856e-08
cy0,min,16,-38.697354865063836,7.933756762668054e-09
cy0,min,17,-0.23394996990515793,2.4342265092514026e-08
cy0,min,18,-30.30973088734375,4.6066409709055733e-07
cy0,min,19,-2.170862999216852,3.2354345425034126e-08
cy0,min,20,-33.66054919650506,-6.08276167213262e-08
cy0,min,21,-2.799421217848754,-2.3428537376801728e-07
cy0,min,22,-35.97243411026324,-1.690207085403017e-08
cy0,min,23,-2.6471521819709816,1.442867603174136e-09
cy0,min,24,-38.25142937099418,6.032102959352414e-07
cy0,min,25,-2.25240107496049,1.976778771783927e-07
cy0,min,26,-40.15945226530728,-2.086364645492722e-07
cy0,min,27,-1.4902157173173802,-9.818554591589645e-08
cy0,min,28,-41.78205193932564,1.3352898520224699e-07
cy0,min,29,-0.4162834916732611,3.852455652819664e-07
cy0,min,30,-43.1216790042,2.2639644470245912e-07
cy0,min,31,0.9519910925609001,1.1877872974075387e-07
cy0,min,32,-43.18287985391383,4.91154395376725e-07
cy0,min,33,2.7560320409582726,2.3517658931382357e-09
cy0,min,34,-44.256933830354676,-2.631658446716756e-08
cy0,min,35,128.70277599602426,6.840801347607339e-08
cy0,min,36,-78.18482199160161,1.1827069101855159e-08
cy0,min,37,25.264446867231722,4.898325087765443e-07
cy0,min,38,-22.62986332822962,4.6702564659995005e-07
cy0,min,39,16.559817631226622,6.921817785610074e-08
cy0,min,40,-29.1208639039437,2.4822285027426005e-07
cy0,min,41,13.968231231084372,6.993709966707229e-08
cy0,min,42,-31.6656745511048,5.626735273267514e-07
cy0,min,43,14.022305027118412,2.640949361421008e-07
cy0,min,44,-32.19437432686876,2.20094506175883e-07
cy0,min,45,15.32405195476954,3.2898777213574704e-07
cy0,min,46,-31.672229972460762,2.8058158108024145e-07
cy0,min,47,17.18196835917454,-2.023293959041439e-07
cy0,min,48,-30.57178979053874,1.2637801916071112e-08
cy0,min,49,19.2499993214915,-1.8031443005384062e-09
cy0,min,50,-29.13464249630866,-1.4016686833429048e-07
cy0,min,total,-823.6513095299337,4.821739707949746e-06
cy0,max,1,-224.21611305548646,-1.7761587400855205e-07
cy0,max,2,17.595205165757267,-1.5747556503242777e-07
cy0,max,3,-17.67921788314267,-4.767069583522243e-08
cy0,max,4,-33.36241501077305,1.2522929893066248e-07
cy0,max,5,-10.081332688627025,6.276148667438974e-08
cy0,max,6,-28.76980259163359,2.2633379614944715e-08
cy0,max,7,3.500555135012403,3.0033855402678e-08
cy0,max,8,-31.26818997943329,8.628868641835652e-08
cy0,max,9,-3.8552249719486027,3.188573227674851e-08
cy0,max,10,-16.437140362174492,-6.57779537505121e-08
cy0,max,11,-4.485989419820418,1.5540884135134547e-09
cy0,max,12,-27.511084541612142,-2.557896294774764e-08
cy0,max,13,-3.5446845146299872,5.8787299472840004e-08
cy0,max,14,-30.346468076606612,5.739739350474338e-08
cy0,max,15,19.408016027630328,-2.3017733496999426e-08
cy0,max,16,-38.69735487380237,-8.047749133766047e-10
cy0,max,17,-0.23394999110025783,3.147165195116486e-09
cy0,max,18,-30.30973088257664,4.654312064644728e-07
cy0,max,19,-2.1708629678910505,6.368014693336477e-08
cy0,max,20,-33.66054909036197,4.531547403985314e-08
cy0,max,21,-2.7994211349079565,-1.5134457642673738e-07
cy0,max,22,-35.972434115554556,-2.219339023667999e-08
cy0,max,23,-2.6471518846412927,2.98772556472926e-07
cy0,max,24,-38.25142973818419,2.3602028420555143e-07
cy0,max,25,-2.252401452391234,-1.7975286681348734e-07
cy0,max,26,-40.15945226148909,-2.0481827789353702e-07
cy0,max,27,-1.4902155451293444,7.400248991373815e-08
cy0,max,28,-41.78205321906911,-1.146214486880126e-06
cy0,max,29,-0.41628377619710344,1.007217229620494e-07
cy0,max,30,-43.121679058519184,1.720772573321483e-07
cy0,max,31,0.9519912501996184,2.7641744804185464e-07
cy0,max,32,-43.18288025480508,9.026314984339479e-08
cy0,max,33,2.7560319089169356,-1.2968957108228096e-07
