parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.07281528345064,3.340889520586643e-08
cy0,min,2,17.564689405712507,-6.403779195807147e-08
cy0,min,3,-18.298632100559026,1.1001716160308206e-07
cy0,min,4,-35.61703366032692,3.611550880577852e-08
cy0,min,5,-12.492855547207775,2.3331638843160363e-08
cy0,min,6,-31.8046504724657,-7.020020120762638e-09
cy0,min,7,0.912038226462611,-9.902667574834823e-10
cy0,min,8,-34.415376238758796,1.252436732102069e-08
cy0,min,9,-6.342832170573313,-2.937034260241944e-08
cy0,min,10,-19.144244372793413,6.916696548842083e-08
cy0,min,11,-6.55664577658165,-1.3201787574246282e-07
cy0,min,12,-29.86278477499808,-3.641106260943161e-08
cy0,min,13,-5.2198163065674,-4.303182787879223e-08
cy0,min,14,-32.48083251437797,2.513949226568002e-08
cy0,min,15,17.845247265871635,-5.803348912536421e-08
cy0,min,16,-41.27867672964867,8.483667102154868e-09
cy0,min,17,-2.1491977596549394,-3.9370660509518984e-08
cy0,min,18,-32.53631194530052,3.391450817957775e-07
cy0,min,19,-3.6547719300775348,-1.7728268186800733e-08
cy0,min,20,-35.74599720852565,3.2899863811053365e-07
cy0,min,21,-4.288091209380331,8.791704253496846e-08
cy0,min,22,-38.185516286591906,-6.368366456399599e-08
cy0,min,23,-4.276304214517523,8.824197017531787e-08
cy0,min,24,-40.6976423983288,-2.859473369198895e-08
cy0,min,25,-4.082570229074447,-2.0784396426165586e-08
cy0,min,26,-42.856360586972244,7.681739333520454e-07
cy0,min,27,-3.517743514842123,8.445275012647357e-08
cy0,min,28,-44.71299577756811,8.390566108573694e-08
cy0,min,29,-2.6173744640066414,-1.391181125853791e-07
cy0,min,30,-46.260317768815426,-1.0999440291925566e-07
cy0,min,31,-1.3957169262475908,6.760709019282274e-07
cy0,min,32,-46.38881253991967,-2.468710391667628e-08
cy0,min,33,0.38050808031058353,1.4915328988562848e-07
cy0,min,34,-47.58235312765041,1.515302727739254e-07
cy0,min,35,126.24278795143883,-1.3103789342494565e-07
cy0,min,36,-83.84123663553437,4.758432083917796e-07
cy0,min,37,21.145190085206615,3.258387479831981e-07
cy0,min,38,-25.825181791891353,2.534432255174579e-07
cy0,min,39,15.254863746851566,1.6382244716339756e-07
cy0,min,40,-30.757611841336203,6.475862228683127e-07
cy0,min,41,13.311007654806378,1.449814241993863e-07
cy0,min,42,-33.22484495296851,3.0789515648166343e-07
cy0,min,43,13.185004146721425,2.895353841125825e-07
cy0,min,44,-34.08058072549915,1.940092104746327e-07
cy0,min,45,14.151992710669345,1.2658919779084954e-07
cy0,min,46,-33.89168934625142,5.059068115542686e-07
cy0,min,47,15.74047324715628,9.060647698788671e-08
cy0,min,48,-33.02097078041469,2.852323390811762e-07
cy0,min,49,17.648228571532357,4.2791990395585344e-07
cy0,min,50,-31.70322915309247,8.309842058906725e-08
