parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.33112356688258,7.917662969703088e-08
cy0,min,2,17.643575003508904,1.934016005122885e-07
cy0,min,3,-16.685475612068682,6.954179454510268e-08
cy0,min,4,-30.19387455573275,4.989787427689407e-08
cy0,min,5,-7.016807502789896,-2.5866679642660984e-07
cy0,min,6,-25.584147670197556,-1.529156428148326e-07
cy0,min,7,5.771347503130843,-2.4011829324877e-07
cy0,min,8,-28.65959232221934,-6.198368751597627e-08
cy0,min,9,-2.1340311444825546,-4.817809307056109e-08
cy0,min,10,-14.72222467854719,-2.0083332330500525e-08
cy0,min,11,-3.4326934057888026,1.0451143417355979e-07
cy0,min,12,-26.15666606641065,-4.022659538804874e-09
cy0,min,13,-2.8702784517152486,2.7104276778544545e-07
cy0,min,14,-29.11084014306256,-1.240848739314515e-07
cy0,min,15,20.146152934773628,5.772703559614456e-08
cy0,min,16,-36.66650061472617,-4.0005343038274077e-07
cy0,min,17,1.0817025190798977,1.7708344350886307e-06
cy0,min,18,-28.969685777762333,4.872659644661326e-07
cy0,min,19,-1.6053684550724365,9.028442571334949e-07
cy0,min,20,-32.378576975871454,-1.671500768907208e-07
cy0,min,21,-2.0381326792903094,8.028426039530245e-07
cy0,min,22,-34.384201351759195,-1.8138014468149777e-07
cy0,min,23,-1.633343084802564,9.949206472015248e-07
cy0,min,24,-36.37198660285706,-4.828175121929235e-07
cy0,min,25,-1.0195764225982258,2.4877463533634625e-07
cy0,min,26,-38.04219469371309,-2.614944989431933e-07
cy0,min,27,-0.09932084972298927,8.779239101253111e-07
cy0,min,28,-39.48355922036595,5.324441190168727e-07
cy0,min,29,1.0845369274808925,4.719505946049196e-07
cy0,min,30,-40.68145135495974,-3.908674202079965e-07
cy0,min,31,2.530724869397887,6.463991684135806e-07
cy0,min,32,-40.72842367433619,3.8131966562104935e-07
cy0,min,33,4.2858135799470505,3.2979696129586955e-07
cy0,min,34,-41.73887688324736,1.2548095185138664e-07
cy0,min,35,130.2901292233663,-4.2048364434776886e-07
cy0,min,36,-72.4159205443439,3.114878808219146e-07
cy0,min,37,29.005201936778167,-3.8296980520158286e-07
cy0,min,38,-21.565421359409477,3.3045783354168634e-07
cy0,min,39,15.544931784489467,-1.4439520334974532e-07
cy0,min,40,-29.29994243500206,3.7589033752283285e-07
cy0,min,41,13.31075259156859,-4.860770452808083e-08
cy0,min,42,-30.939729435537576,1.4143672899535886e-07
cy0,min,43,14.274673907562203,5.618048604105752e-08
cy0,min,44,-30.686210705094986,3.042602330083355e-07
cy0,min,45,16.147173407844747,-9.501266475808734e-07
cy0,min,46,-29.749156607376488,-2.705053034901539e-07
cy0,min,47,18.261941582915185,1.4694141015070272e-07
cy0,min,48,-28.485554044772954,1.135368705718065e-07
cy0,min,49,20.40178088221078,2.1655863946534737e-07
cy0,min,50,-27.02405177616495,-7.706859150857781e-09
cy0,min,total,-747.1245020146307,6.376235887728399e-06
cy0,max,1,-224.3311236344037,1.165551566373324e-08
cy0,max,2,17.643574743908044,-6.619925940754001e-08
cy0,max,3,-16.685475878720336,-1.9710985910137424e-07
cy0,max,4,-30.19387451212687,9.350375407279898e-08
cy0,max,5,-7.016807062567441,1.8155565850719313e-07
cy0,max,6,-25.58414759989643,-8.261451611701887e-08
cy0,max,7,5.771347690286899,-5.2962237262477174e-08
cy0,max,8,-28.659592382928913,-1.2269326177261064e-07
cy0,max,9,-2.1340312061741136,-1.0986965204295984e-07
cy0,max,10,-14.722224588803883,6.965997556562797e-08
cy0,max,11,-3.432693281339353,2.2896088358592692e-07
cy0,max,12,-26.15666592600013,1.363878610050051e-07
cy0,max,13,-2.870278564224741,1.5853327539616657e-07
cy0,max,14,-29.110840017913684,1.064002219663962e-09
cy0,max,15,20.14615279119199,-8.585460165022596e-08
cy0,max,16,-36.666500537966975,-3.2329423760302234e-07
cy0,max,17,1.0817025528293867,1.8045839240699024e-06
cy0,max,18,-28.969686457025063,-1.9199676515313513e-07
cy0,max,19,-1.6053688990690977,4.5884759591885427e-07
cy0,max,20,-32.37857672994201,7.87793652534674e-08
cy0,max,21,-2.0381336014468356,-1.1931392229769244e-07
cy0,max,22,-34.384202193758426,-1.023379375908462e-06
cy0,max,23,-1.633344434650648,-3.549274367742328e-07
cy0,max,24,-36.37198603237393,8.766561876427659e-08
cy0,max,25,-1.019577765833683,-1.094460821970955e-06
cy0,max,26,-38.04219434305516,8.916343574583152e-08
cy0,max,27,-0.09932235766937314,-6.300224737465498e-07
cy0,max,28,-39.48355973597618,1.6833887173106632e-08
cy0,max,29,1.0845360749714819,-3.8055881601550823e-07
cy0,max,30,-40.68145115538172,-1.9128940209611756e-07
cy0,max,31,2.5307254356720366,1.212673317763091e-06
cy0,max,32,-40.728424606603795,-5.509479379384175e-07
cy0,max,33,4.285814178111208,9.27961118613041e-07
cy0,max,34,-41.73887785045588,-8.41727569422801e-07
cy0,max,35,130.29012977935054,1.355005849745794e-07
cy0,max,36,-72.41592113099028,-2.751584986526723e-07
cy0,max,37,29.005202432489128,1.1274115507831084e-07
cy0,max,38,-21.565422054054803,-3.6418749260747063e-07
cy0,max,39,15.544932055574783,1.2669011262289587e-07
cy0,max,40,-29.299942977394,-1.6650160361564303e-07
cy0,max,41,13.310752774669158,1.3449286306865815e-07
cy0,max,42,-30.93972892531006,6.516642443443743e-07
cy0,max,43,14.274673057253146,-7.941285709023305e-07
cy0,max,44,-30.68621057083786,4.385173575371937e-07
cy0,max,45,16.147173194324466,-1.1636469281484096e-06
cy0,max,46,-29.749156253136828,8.373435633757254e-08
cy0,max,47,18.261941570218198,1.3424442357745647e-07
cy0,max,48,-28.485554256012872,-9.770304743028646e-08
cy0,max,49,20.401780966558423,3.0090628300172284e-07
cy0,max,50,-27.024052250959684,-4.825015942344635e-07
cy0,max,total,-747.1245104775958,-2.0867291823378764e-06
clay,min,1,-224.4595330827272,-0.12840943666799376
clay,min,2,17.66401508459466,0.02044027448735619
clay,min,3,-16.372167164348944,0.3133085172615324
clay,min,4,-29.0639803401576,1.1298942654730268
clay,min,5,-6.1697788647006515,0.847028379422448
clay,min,6,-24.329029434418338,1.255118082863575
clay,min,7,6.665667437494096,0.8943196942449596
clay,min,8,-27.210993523747575,1.4485987364880764
clay,min,9,-1.1640249735200547,0.9700061227844068
clay,min,10,-13.34830613016457,1.3739185282992885
clay,min,11,-2.459372210468707,0.9733212998315297
clay,min,12,-24.791900121421325,1.3647659409666666
clay,min,13,-1.9667927328484458,0.9034859899095706
clay,min,14,-27.710165823581132,1.4006741953965545
clay,min,15,21.081978180681162,0.9358253036345694
clay,min,16,-34.943470575780594,1.7230296388921431
clay,min,17,2.1350586409818275,1.053357892736365
clay,min,18,-27.491574314861197,1.4781119501671007
clay,min,19,-0.6680918742189697,0.937277483697724
clay,min,20,-30.86667236884909,1.5119044398722856
clay,min,21,-1.0668531040491942,0.9712803780837191
clay,min,22,-32.81007558522184,1.574125585157212
clay,min,23,-0.6284380256146935,1.0049060541085177
clay,min,24,-34.69880001555489,1.6731861044846639
clay,min,25,0.046045044000691426,1.0656217153735525
clay,min,26,-36.265691331492306,1.7765031007262877
clay,min,27,1.0272865196558612,1.1266082473027605
clay,min,28,-37.60423577020041,1.8793239826096553
clay,min,29,2.26980848852061,1.1852720329903121
clay,min,30,-38.70249699923549,1.978953964856828
clay,min,31,3.7703628651744476,1.2396386421757288
clay,min,32,-38.752386269246465,1.9760377864093925
clay,min,33,5.5127415659468335,1.2269283157967443
clay,min,34,-39.67823323768659,2.0606437710417183
clay,min,35,131.56006247337106,1.2699328295211103
clay,min,36,-68.9956772502854,3.420243605546389
clay,min,37,30.672006380081825,1.6668040603338525
clay,min,38,-19.837042876024093,1.728378813843218
clay,min,39,16.345599492858675,0.8006675639740042
clay,min,40,-27.831297561114148,1.4686452497782483
clay,min,41,14.012700489486496,0.7019478493102014
clay,min,42,-29.475986271093355,1.46374330588095
clay,min,43,14.972206974380065,0.6975331229983475
clay,min,44,-29.19818525550995,1.4880257538452675
clay,min,45,16.847430425218604,0.70025606724721
clay,min,46,-28.24443142002143,1.504724916849753
clay,min,47,18.955763755810274,0.6938223198364994
clay,min,48,-26.979511210070815,1.5060429482390099
clay,min,49,21.076494820822916,0.6747141551707756
clay,min,50,-25.53364896713794,1.4904028013201511
clay,min,total,-684.7036160462934,62.42089234457319
clay,max,1,-224.29030794999082,0.040815696068392526
clay,max,2,17.638058002942874,-0.0055168071644295935
clay,max,3,-16.784662921359683,-0.09918723974920596
clay,max,4,-30.5549795995288,-0.36110499389817363
clay,max,5,-7.2956175906828,-0.27881034655970005
clay,max,6,-25.99206794375791,-0.4079204264759966
clay,max,7,5.473608633376077,-0.29773910987305907
clay,max,8,-29.131460373638387,-0.47186811340273493
clay,max,9,-2.4592708538206054,-0.32523975751614387
clay,max,10,-15.17305927152668,-0.45083461306282224
clay,max,11,-3.7602673798012365,-0.32757386950099976
clay,max,12,-26.60621098532656,-0.44954492293856774
clay,max,13,-3.1771802647592677,-0.3069015420012513
clay,max,14,-29.5726657382762,-0.46182571929851335
clay,max,15,19.827387161745612,-0.3187657153009802
clay,max,16,-37.232211679773485,-0.5657114651007475
clay,max,17,0.7214856820617301,-0.36021506618373245
clay,max,18,-29.460629746328934,-0.49094348130063636
