parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.1727946819392,-1.33595648321716e-07
cy0,min,2,17.58449231378799,-2.582520863825266e-08
cy0,min,3,-17.901743273757738,1.807462837177809e-07
cy0,min,4,-34.14799682528532,1.1305235858571905e-07
cy0,min,5,-10.915691647617546,7.154759096295038e-08
cy0,min,6,-29.771781968546275,3.3713440927840566e-09
cy0,min,7,2.671985224803691,2.6027603627909457e-08
cy0,min,8,-32.24857441621004,-4.013470800146024e-08
cy0,min,9,-4.605996642701182,1.6333908625654203e-07
cy0,min,10,-17.23014098597837,-6.365840476973972e-08
cy0,min,11,-5.068650853125554,3.659687930479549e-08
cy0,min,12,-28.174645282634025,5.2364384828251787e-08
cy0,min,13,-3.9910533843804012,-3.6181506235521965e-08
cy0,min,14,-30.93868051691213,-2.869442994324345e-08
cy0,min,15,18.99037794467028,-3.745164178781124e-08
cy0,min,16,-39.45355272658624,-2.6764183758132276e-08
cy0,min,17,-0.784093899866945,-9.856124771889796e-08
cy0,min,18,-30.936287880688184,4.018059094335058e-07
cy0,min,19,-2.559467563822315,-1.8075817864726673e-07
cy0,min,20,-34.2413563541774,8.657081451701742e-08
cy0,min,21,-3.1991271634322462,-1.7940155627726995e-07
cy0,min,22,-36.60576702633671,4.906920594294206e-07
cy0,min,23,-3.1013567615305075,-1.3893815031806867e-07
cy0,min,24,-38.965332615725885,-8.126198736135848e-08
cy0,min,25,-2.7744213879217563,5.795832702659709e-07
cy0,min,26,-40.953981973953404,7.229561020949404e-07
cy0,min,27,-2.07363872940667,1.3062585741963062e-06
cy0,min,28,-42.64752640278527,-1.056033909208054e-07
cy0,min,29,-1.0502279910003187,1.7142908603773321e-07
cy0,min,30,-44.04735776108915,-1.1994261228664982e-07
cy0,min,31,0.2776371449087319,6.394781769669677e-07
cy0,min,32,-44.12430582585946,-1.5083388404946163e-07
cy0,min,33,2.0804304802866715,-1.5288098209609302e-07
cy0,min,34,-45.22910247217536,8.362571435327482e-08
cy0,min,35,128.00511153178772,-8.609453061581007e-08
cy0,min,36,-79.95692669263317,-2.0541371270610398e-07
