parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.31056445670418,1.2293423878873e-07
cy0,min,2,17.638084262400817,1.7232120086418945e-07
cy0,min,3,-16.78611489137429,6.442941824502668e-08
cy0,min,4,-30.516259741687023,6.901856153262997e-08
cy0,min,5,-7.2788725482287076,-2.6783279416520145e-07
cy0,min,6,-25.882413421297834,-2.1936552485612992e-07
cy0,min,7,5.577226737535449,-1.9949895246895721e-07
cy0,min,8,-28.9386327557239,9.645745535635797e-09
cy0,min,9,-2.306548640379973,1.995323062331522e-07
cy0,min,10,-14.943547847014445,-8.774321891280579e-08
cy0,min,11,-3.5758995324398306,-1.0740058309366418e-07
cy0,min,12,-26.368973327991828,-4.4773308616186114e-08
cy0,min,13,-2.9934608883773586,-6.247281447713249e-08
cy0,min,14,-29.33010666763228,1.4881433685332013e-07
cy0,min,15,20.006978713929048,-3.139412534380881e-07
cy0,min,16,-36.97763344417546,7.467857088272467e-07
cy0,min,17,0.8951415466330925,8.963391631144901e-07
cy0,min,18,-29.201107095068007,9.639806464178946e-07
cy0,min,19,-1.7325974297071898,2.6096281380283415e-07
cy0,min,20,-32.620297056100725,1.8359994413685854e-07
cy0,min,21,-2.189068163591889,-2.299668717675729e-07
cy0,min,22,-34.655391646797554,4.083587441527925e-07
cy0,min,23,-1.803597636941891,1.6213003140030935e-07
cy0,min,24,-36.670499524667065,5.533931926038349e-07
cy0,min,25,-1.2076254316219235,5.875468096494529e-07
cy0,min,26,-38.364210429513115,-3.567553008565483e-07
cy0,min,27,-0.30119236311987846,4.104677287508629e-07
cy0,min,28,-39.82590477301126,5.847450523788211e-07
cy0,min,29,0.8713848102178485,4.3415315942318955e-07
cy0,min,30,-41.04211214992575,2.7618533238182863e-08
cy0,min,31,2.307986375036567,2.242151992959407e-07
cy0,min,32,-41.0893047056052,-8.576392431791646e-07
cy0,min,33,4.067962453647538,4.1419057961178396e-07
cy0,min,34,-42.113745215892045,-1.768952202496621e-07
cy0,min,35,130.06297818428493,-1.809888772186241e-07
cy0,min,36,-73.15291941713356,-3.508958315023847e-07
cy0,min,37,28.618926914665654,5.187945966156349e-07
cy0,min,38,-21.77008725590429,7.035659272958128e-07
cy0,min,39,15.545437161865513,-2.486485701780339e-07
cy0,min,40,-29.45767297364494,2.3931952597422423e-07
cy0,min,41,13.252296905994497,1.628513697227163e-07
cy0,min,42,-31.177091331745498,-3.2287616491544213e-07
cy0,min,43,14.154972254610444,2.2285758838336278e-07
cy0,min,44,-30.969363416280892,-6.779096963782649e-07
cy0,min,45,16.001771627713957,2.0463274452708902e-07
cy0,min,46,-30.049104198181066,2.5028580097341546e-07
cy0,min,47,18.11102659838614,5.798098214881975e-07
cy0,min,48,-28.787886301741135,-2.2127970566998556e-08
cy0,min,49,20.254491235623423,-2.3067476817573151e-07
cy0,min,50,-27.321904577172887,6.225651389968334e-07
cy0,min,total,-758.3450454738498,6.191458737703215e-06
cy0,max,1,-224.31056447633514,1.0330327882002166e-07
cy0,max,2,17.638083719483756,-3.705958597777226e-07
cy0,max,3,-16.7861148142704,1.4153330596400338e-07
cy0,max,4,-30.516259697600162,1.1310542191722561e-07
cy0,max,5,-7.278872323188402,-4.2792488663678796e-08
cy0,max,6,-25.882413357151613,-1.5521930407658147e-07
cy0,max,7,5.577226822713242,-1.1432115964993272e-07
cy0,max,8,-28.938632613012814,1.523568329275804e-07
cy0,max,9,-2.306548939846948,-9.993466898450265e-08
cy0,max,10,-14.943547715832917,4.343830894981693e-08
cy0,max,11,-3.5758993605914418,6.444780575876052e-08
cy0,max,12,-26.368973298049813,-1.4831293526640366e-08
cy0,max,13,-2.9934609732815516,-1.4737700748668203e-07
cy0,max,14,-29.330106603357297,2.1308931863472935e-07
cy0,max,15,20.0069789767825,-5.108780243290312e-08
cy0,max,16,-36.977634826235686,-6.352745174353913e-07
cy0,max,17,0.8951407310849815,8.079105207059456e-08
cy0,max,18,-29.20110660420219,1.454846461967918e-06
cy0,max,19,-1.7326001442357564,-2.45356575279132e-06
cy0,max,20,-32.620297743556364,-5.038556949443773e-07
cy0,max,21,-2.1890682274780717,-2.938530543339368e-07
cy0,max,22,-34.65539154197491,5.131813907155447e-07
cy0,max,23,-1.803597192551496,6.065204263272506e-07
cy0,max,24,-36.67050061826092,-5.402006593158148e-07
cy0,max,25,-1.2076253191218869,7.000468462692311e-07
cy0,max,26,-38.364211263841604,-1.1910837898199134e-06
cy0,max,27,-0.30119258296768914,1.9061991807234335e-07
cy0,max,28,-39.82590448315395,8.746023638650513e-07
cy0,max,29,0.8713840431853108,-3.328793782841899e-07
cy0,max,30,-41.04211276472672,-5.871824342307264e-07
cy0,max,31,2.307985688659278,-4.6216208948735016e-07
cy0,max,32,-41.08930464300999,-7.950440306103701e-07
cy0,max,33,4.067962878899273,8.39442314770622e-07
