parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.19859889502817,1.6821934423205676e-07
cy0,min,2,17.599798390344503,1.6699851101975582e-07
cy0,min,3,-17.605863450727938,2.904562919070486e-07
cy0,min,4,-33.15192714480635,-1.6708524697151006e-07
cy0,min,5,-9.779289390467314,-3.230558220934654e-08
cy0,min,6,-28.523351463293604,-1.410436034632312e-07
cy0,min,7,3.706042127556235,-5.1716491089592864e-08
cy0,min,8,-31.158755251141645,-2.1774517833250684e-07
cy0,min,9,-3.7737037322354188,1.4740842768645734e-07
cy0,min,10,-16.47488780200901,-2.3808162552541035e-08
cy0,min,11,-4.547621058166734,-8.941551943308923e-08
cy0,min,12,-27.645453668696415,-1.0565418762098489e-08
cy0,min,13,-3.685352841544647,-2.6260029706293153e-09
cy0,min,14,-30.54404832718621,-5.4907829394323926e-08
cy0,min,15,19.238005264178508,-9.338250706036888e-08
cy0,min,16,-38.87829119263318,1.223753258727811e-07
cy0,min,17,-0.3548371756935135,1.606939216136638e-07
cy0,min,18,-30.53296268260692,-1.407909842043864e-07
cy0,min,19,-2.389405598916446,9.929421338483735e-07
cy0,min,20,-33.927145222107356,1.6151403698927425e-06
cy0,min,21,-3.0185849150478523,-1.856554083801143e-07
cy0,min,22,-36.22159492612518,6.68470512721342e-07
cy0,min,23,-2.8430392000778046,7.045413021877778e-07
cy0,min,24,-38.484762377700335,-1.2417766015460074e-07
cy0,min,25,-2.4323540100616694,7.856090058488974e-07
cy0,min,26,-40.38383229996726,-3.270663100352067e-07
cy0,min,27,-1.6629200089815679,4.5109759261308113e-08
cy0,min,28,-42.00695517044607,-2.9440608528830126e-07
cy0,min,29,-0.590408957451799,4.194466300955213e-07
cy0,min,30,-43.35461115716651,-2.600272850372676e-07
cy0,min,31,0.7703188446449147,8.94044594579313e-07
cy0,min,32,-43.41773040193025,9.681957635621075e-08
cy0,min,33,2.5646672366411707,-7.940941237905008e-09
cy0,min,34,-44.51326511987382,4.845946932618972e-07
cy0,min,35,128.49788889401796,-2.6113787043868797e-07
cy0,min,36,-78.3014229931014,-1.516988277217024e-07
cy0,min,37,25.31349773451479,7.27806011013854e-08
cy0,min,38,-22.980535105539946,1.4225057753947112e-07
cy0,min,39,16.070924810228654,1.839586971641438e-08
cy0,min,40,-29.705689061266987,-1.294674980556465e-07
cy0,min,41,13.467116587964957,4.034768110727782e-07
cy0,min,42,-32.16222549789683,-3.0460938660326065e-08
cy0,min,43,13.646071938293854,-4.173201695323314e-08
cy0,min,44,-32.56894739547839,4.556699124691477e-07
cy0,min,45,15.055064058207373,-2.3070845323047706e-07
cy0,min,46,-31.9628156358043,5.50173755442529e-07
cy0,min,47,16.97767766444109,2.9815626234608317e-07
cy0,min,48,-30.817217884433113,2.803334133716362e-07
cy0,min,49,19.07779452677743,3.2167015362460916e-07
cy0,min,50,-29.36017865759424,3.7173541045376624e-07
cy0,min,total,-831.9757175953947,7.607641578033508e-06
cy0,max,1,-224.19859923357734,-1.7032982668752084e-07
cy0,max,2,17.59979788558846,-3.377575339413852e-07
cy0,max,3,-17.60586367052661,7.06576201991993e-08
cy0,max,4,-33.15192696426255,1.3458553382861282e-08
cy0,max,5,-9.779289238875645,1.1928608678601904e-07
cy0,max,6,-28.52335133282579,-1.0575789133326907e-08
cy0,max,7,3.706042301733631,1.2246090497214368e-07
cy0,max,8,-31.158755117236634,-8.384016680906825e-08
cy0,max,9,-3.7737036122949945,2.6734885194557023e-07
cy0,max,10,-16.474887804098987,-2.5898138744651078e-08
cy0,max,11,-4.547620968731414,1.9800161510374892e-11
cy0,max,12,-27.645453668262473,-1.013147610251508e-08
cy0,max,13,-3.6853527842030886,5.471555519775961e-08
cy0,max,14,-30.54404829060859,-1.833020846220279e-08
cy0,max,15,19.238005279267387,-7.829362758116076e-08
cy0,max,16,-38.87829116106427,1.5394423513725997e-07
cy0,max,17,-0.3548374380266237,-1.0163918862104993e-07
cy0,max,18,-30.532962504069232,3.774670531697666e-08
cy0,max,19,-2.389406080746724,5.11111855949764e-07
cy0,max,20,-33.927145429906,1.407341727599487e-06
cy0,max,21,-3.01858484759327,-1.1820082601587956e-07
cy0,max,22,-36.221594782317545,8.122781451902483e-07
cy0,max,23,-2.843039161608213,7.430108937001023e-07
cy0,max,24,-38.484762302305,-4.8782325734464393e-08
cy0,max,25,-2.4323533356318165,1.4600388587027169e-06
cy0,max,26,-40.3838323452654,-3.723644468323073e-07
cy0,max,27,-1.6629203464946491,-2.9240332199975683e-07
