parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.33269090640582,2.0535304656732478e-07
cy0,min,2,17.648917313119206,-6.291621446052886e-09
cy0,min,3,-16.58823647531392,1.9461182532154453e-07
cy0,min,4,-29.925011051761526,-2.493011308501991e-08
cy0,min,5,-6.794971408337691,-8.638803716820576e-08
cy0,min,6,-25.41180670568903,-2.2131250076995457e-07
cy0,min,7,5.849523750249044,-2.1534176042337094e-07
cy0,min,8,-28.575117672434608,-1.6910166777961422e-07
cy0,min,9,-2.1150374485131183,1.0726513854919517e-07
cy0,min,10,-14.720487264363774,1.548296371112201e-07
cy0,min,11,-3.4638615633952123,-1.9581881716135285e-07
cy0,min,12,-26.165454135691533,-5.6818098670419204e-08
cy0,min,13,-2.916774496771023,-2.2697206603083941e-07
cy0,min,14,-29.115048472410212,-3.09622024019518e-07
cy0,min,15,20.119956407117886,8.306446908079579e-07
cy0,min,16,-36.59345562775645,-8.417396841764457e-07
cy0,min,17,1.1030579934565492,9.105077456439403e-07
cy0,min,18,-28.979718771567,2.3237192792180394e-07
cy0,min,19,-1.6578951814615634,8.961392503614718e-07
cy0,min,20,-32.37538682522414,-5.120286772353211e-07
cy0,min,21,-2.056188600174496,4.4577238789145213e-07
cy0,min,22,-34.345720850533894,4.957941044381187e-07
cy0,min,23,-1.6280873159249096,8.10560803365945e-07
cy0,min,24,-36.31367694266192,-1.7204663294023703e-07
cy0,min,25,-1.0017764846161563,8.222823770775989e-07
cy0,min,26,-37.97228148614556,-2.846636562026106e-07
cy0,min,27,-0.07610942625614003,3.528151387710565e-07
cy0,min,28,-39.40737606046976,-2.9942057722109894e-09
cy0,min,29,1.1094854640346392,1.6153943405150528e-07
cy0,min,30,-40.60150450922866,5.804188631941543e-07
cy0,min,31,2.555749159511183,-3.2840831387659364e-07
cy0,min,32,-40.648867949724455,5.260432232034873e-07
cy0,min,33,4.304181528034578,1.0239473180462255e-07
cy0,min,34,-41.657950783224145,-3.250497115914186e-08
cy0,min,35,130.3120199255525,-2.388552218235418e-07
cy0,min,36,-72.0522873781669,-1.0548275497512805e-07
cy0,min,37,29.18413640594022,-8.391432260168585e-08
cy0,min,38,-21.72274796774144,2.8427627185578785e-07
cy0,min,39,15.282312811547413,3.6214342102880437e-07
cy0,min,40,-29.440183579014064,-2.9098760734314055e-08
cy0,min,41,13.198509751044323,1.1955260781348898e-07
cy0,min,42,-30.930103207315536,5.06241295994414e-07
cy0,min,43,14.271942561485275,1.3840113766150353e-07
cy0,min,44,-30.605117524626767,2.050000276199171e-07
cy0,min,45,16.185159964189328,3.710406772938768e-07
cy0,min,46,-29.64626782886504,-2.539186461092413e-07
cy0,min,47,18.30855537163377,-7.115101396948376e-08
cy0,min,48,-28.380702737084707,-1.1738450567122527e-07
cy0,min,49,20.445744128845735,-3.2624935641933916e-08
cy0,min,50,-26.923641134133252,9.387356314505269e-08
cy0,min,total,-745.2622932372428,5.290460194373736e-06
cy0,max,1,-224.33269111160757,1.5128875929804053e-10
cy0,max,2,17.64891697536019,-3.4405063686904214e-07
cy0,max,3,-16.588236688877377,-1.895163137533018e-08
cy0,max,4,-29.925010899373916,1.2745749700115994e-07
cy0,max,5,-6.79497118531007,1.3663958409182442e-07
cy0,max,6,-25.4118065001565,-1.5779971107576785e-08
cy0,max,7,5.849523820494614,-1.4509619017388786e-07
cy0,max,8,-28.575117553026722,-4.969378153418802e-08
cy0,max,9,-2.1150375334819014,2.2296355428608194e-08
cy0,max,10,-14.720487146542975,2.726504355621273e-07
cy0,max,11,-3.463861375115706,-7.5393109533195e-09
cy0,max,12,-26.165454228891058,-1.5001762321276146e-07
cy0,max,13,-2.9167743536370394,-8.383808225431721e-08
cy0,max,14,-29.115048487465657,-3.246774689102949e-07
cy0,max,15,20.119955489491687,-8.698150821828676e-08
cy0,max,16,-36.593457574731644,-2.788714880352927e-06
cy0,max,17,1.1030581722644506,1.0893156470181964e-06
cy0,max,18,-28.979719299374054,-2.9543512525265214e-07
cy0,max,19,-1.6578958216400634,2.5596075037270793e-07
cy0,max,20,-32.37538633628759,-2.309212732143351e-08
cy0,max,21,-2.056188112369117,9.335777670926859e-07
cy0,max,22,-34.345720434822155,9.115058432485057e-07
cy0,max,23,-1.6280886804710692,-5.539853562552821e-07
cy0,max,24,-36.31367661140848,1.5920680596082093e-07
cy0,max,25,-1.0017766823177197,6.24580813735065e-07
cy0,max,26,-37.97228098459479,2.168871162666619e-07
cy0,max,27,-0.07610990500286618,-1.259315873802791e-07
cy0,max,28,-39.40737604726927,1.0206285594449582e-08
cy0,max,29,1.1094858093202093,5.068250041873057e-07
cy0,max,30,-40.60150489153386,1.9811366769317829e-07
cy0,max,31,2.555749397443664,-9.047583304777618e-08
cy0,max,32,-40.648867639845655,8.359220231568543e-07
cy0,max,33,4.304180829966559,-5.956732866962966e-07
cy0,max,34,-41.657950669536284,8.118288974401366e-08
cy0,max,35,130.31201992613546,-2.3827226414141478e-07
cy0,max,36,-72.05228732678287,-5.40987343811139e-08
cy0,max,37,29.184136652780673,1.6292613125301614e-07
cy0,max,38,-21.722748875805,-6.237872867131955e-07
cy0,max,39,15.282313094983223,6.455792309623121e-07
cy0,max,40,-29.440184375890077,-8.259747730221534e-07
cy0,max,41,13.198509593665424,-3.782629143245231e-08
cy0,max,42,-30.93010232228648,1.391270352257834e-06
cy0,max,43,14.271942380480553,-4.2603584660128035e-08
cy0,max,44,-30.60511721447524,5.151515551915509e-07
cy0,max,45,16.185159363230127,-2.2991852333120733e-07
cy0,max,46,-29.646267608713227,-3.376683466171926e-08
cy0,max,47,18.30855530618409,-1.36600693423361e-07
cy0,max,48,-28.380702628643256,-8.943054297105846e-09
cy0,max,49,20.445744279437747,1.179670761075613e-07
cy0,max,50,-26.923640119011235,1.1089955798126994e-06
cy0,max,total,-745.2622961350598,2.3926431822474115e-06
clay,min,1,-224.45716700395937,-0.12447589220050759
clay,min,2,17.662778983542715,0.013861664131887608
clay,min,3,-16.392601827940993,0.19563484198475223
clay,min,4,-29.12486301258271,0.8001480142487019
clay,min,5,-6.218507572767827,0.5764637491818272
clay,min,6,-24.37759672377197,1.0342097606045613
clay,min,7,6.638240251126195,0.7887162855353909
clay,min,8,-27.248821344349185,1.3262961589837552
clay,min,9,-1.1827387600171568,0.9322987957611
clay,min,10,-13.371220388099754,1.3492670310936568
clay,min,11,-2.4695697589870993,0.9942916085892959
clay,min,12,-24.81216089395697,1.3532931849164633
clay,min,13,-1.9726531631644684,0.9441211066344888
clay,min,14,-27.7310834922861,1.3839646705020883
clay,min,15,21.073082367880062,0.9531267914068664
clay,min,16,-34.98132764879148,1.6121271372252863
clay,min,17,2.117368570433757,1.0143114874849535
clay,min,18,-27.512053989254852,1.4676650146840764
clay,min,19,-0.67205722923884,0.9858388483619738
clay,min,20,-30.88916457474073,1.4862217384547343
clay,min,21,-1.076098016844754,0.9800910291021299
clay,min,22,-32.83863009825116,1.50709124807684
clay,min,23,-0.6414762201096029,0.9866119063761101
