parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.16538537674504,6.413165465346538e-08
cy0,min,2,17.581555173084944,-6.462729018608115e-08
cy0,min,3,-17.953428600040564,2.2063325388899102e-07
cy0,min,4,-34.3297758743093,-6.152843212703374e-08
cy0,min,5,-11.12254796404948,1.3245099061975907e-07
cy0,min,6,-30.017266742514384,-1.6022697124640217e-07
cy0,min,7,2.4610651966107713,5.7235420847234764e-08
cy0,min,8,-32.48583162651059,1.0673211647826975e-08
cy0,min,9,-4.793759273544175,-4.9438410698599e-08
cy0,min,10,-17.4170409823458,1.1870145399939247e-07
cy0,min,11,-5.206917666963569,1.3463283021764028e-07
cy0,min,12,-28.321441144483767,-1.36154767460539e-08
cy0,min,13,-4.088822366615545,2.0516237597689724e-08
cy0,min,14,-31.05924293171547,-4.745856685417493e-08
cy0,min,15,18.90709737309357,-3.1885285523003404e-08
cy0,min,16,-39.60432654589652,-4.2520035492543684e-08
cy0,min,17,-0.8963398640299368,-1.1289727175345377e-07
cy0,min,18,-31.057229874545644,-1.8941890189694277e-07
cy0,min,19,-2.6288506365050073,2.9540251134108075e-08
cy0,min,20,-34.34503856718198,1.6141527936497369e-07
cy0,min,21,-3.266806806752799,1.0490171042931706e-07
cy0,min,22,-36.71900947775342,1.257735902981949e-06
cy0,min,23,-3.1807603349616165,-2.616376244546359e-07
cy0,min,24,-39.09603959599555,7.039093787852835e-07
cy0,min,25,-2.86927622166812,5.458121705714802e-07
cy0,min,26,-41.10282477343102,1.1044532541859553e-06
cy0,min,27,-2.182787567813442,-1.437165391138251e-07
cy0,min,28,-42.812186285154354,2.35927345215714e-07
cy0,min,29,-1.1708449462589323,5.696862843684869e-07
cy0,min,30,-44.224911511668886,9.92113797337879e-07
cy0,min,31,0.14837723301441852,-1.8744988883323543e-07
cy0,min,32,-44.30583247668832,2.2056229909139802e-07
cy0,min,33,1.9509078130721078,4.208124089188914e-07
cy0,min,34,-45.415294390149796,2.4594498881924665e-07
cy0,min,35,127.87255925534592,1.8912707844265242e-07
cy0,min,36,-80.3190587476902,-1.0725310062298377e-07
cy0,min,37,23.706735294936543,-5.714284156965732e-09
cy0,min,38,-23.65495094998353,-1.1885170891900998e-07
cy0,min,39,16.320091371584784,5.151281357029802e-08
cy0,min,40,-29.480618798434172,2.2998302284804595e-07
cy0,min,41,13.948666454025956,3.967731210252623e-08
cy0,min,42,-32.06042993557704,6.496946411971294e-07
cy0,min,43,13.863131180895987,3.332224078889112e-07
cy0,min,44,-32.77549945566412,-8.14974896456988e-08
cy0,min,45,14.989363807897826,-2.0595605043638443e-07
cy0,min,46,-32.41362029980513,7.387986045159778e-08
cy0,min,47,16.723371830774276,7.933466008580581e-07
cy0,min,48,-31.41199325297307,1.2207082988879847e-07
cy0,min,49,18.725778039758595,-1.5199222147543878e-07
cy0,min,50,-30.01986553512203,5.978123596150908e-08
cy0,min,total,-860.7771573774467,7.856400429773203e-06
cy0,max,1,-224.16538553078672,-8.991003142000409e-08
cy0,max,2,17.581555090864185,-1.4684804838793752e-07
cy0,max,3,-17.953428870985917,-5.031209937556014e-08
cy0,max,4,-34.32977591560938,-1.0282851548026883e-07
cy0,max,5,-11.122547912359575,1.8414089453244742e-07
cy0,max,6,-30.01726667450751,-9.222009822451582e-08
cy0,max,7,2.461065368591778,2.2921642761630778e-07
cy0,max,8,-32.48583153393815,1.0324564669872416e-07
cy0,max,9,-4.793759195606835,2.8498929438569576e-08
cy0,max,10,-17.417041119669623,-1.862236942429263e-08
cy0,max,11,-5.206917786532209,1.5064189895497293e-08
cy0,max,12,-28.321441157490554,-2.6622263504805233e-08
cy0,max,13,-4.088822576661215,-1.8952943214856077e-07
cy0,max,14,-31.059242857444765,2.6812138287368725e-08
cy0,max,15,18.90709733384097,-7.113788669244059e-08
cy0,max,16,-39.60432645916584,4.4210644034592406e-08
cy0,max,17,-0.8963397720994988,-2.0966833713664812e-08
cy0,max,18,-31.05722967305631,1.2070433541566672e-08
cy0,max,19,-2.62885075021729,-8.417203156696473e-08
cy0,max,20,-34.34503853114952,1.9744773993579656e-07
cy0,max,21,-3.2668068544967364,5.715777318116011e-08
cy0,max,22,-36.719009600277666,1.13521165445718e-06
cy0,max,23,-3.1807600463720913,2.6951900711225107e-08
cy0,max,24,-39.09603951211295,7.877919756538176e-07
cy0,max,25,-2.869276179549082,5.879312086065624e-07
cy0,max,26,-41.10282487779681,1.0000874581805874e-06
cy0,max,27,-2.1827874034675743,2.062932846769172e-08
cy0,max,28,-42.81218605241355,4.6866814784607413e-07
cy0,max,29,-1.1708450070477685,5.088974481815001e-07
cy0,max,30,-44.224911495745026,1.008037656902161e-06
cy0,max,31,0.14837735248313644,-6.798117091477707e-08
cy0,max,32,-44.30583413128857,-1.4340379479449439e-06
cy0,max,33,1.9509065220655426,-8.701941562883064e-07
cy0,max,34,-45.41529557223361,-9.361388251249991e-07
cy0,max,35,127.87255892000485,-1.4621399202496832e-07
