parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.27641090301222,2.0087270513613475e-07
cy0,min,2,17.62539605851419,1.3815643740144878e-07
cy0,min,3,-17.037732513527178,6.30614529484319e-08
cy0,min,4,-31.29973977160953,-2.8244716787639845e-08
cy0,min,5,-7.962715710801791,-1.0386876159174108e-07
cy0,min,6,-26.584191933839165,-1.1191798066079173e-07
cy0,min,7,5.1247696374873275,-2.5333288178330804e-07
cy0,min,8,-29.51367784504454,-1.9668010153850446e-07
cy0,min,9,-2.6520607314225506,-1.35230814546361e-07
cy0,min,10,-15.331194286313721,3.703714952507653e-07
cy0,min,11,-3.804576187868917,1.0152544627217708e-07
cy0,min,12,-26.71305540761673,-2.416241429159527e-07
cy0,min,13,-3.163188342229986,4.301969380726689e-07
cy0,min,14,-29.67871348468793,-3.3375413721614677e-07
cy0,min,15,19.797850786833955,8.699306057735612e-07
cy0,min,16,-37.54427650634678,1.3346229010835486e-06
cy0,min,17,0.552069711810103,5.351960192800931e-07
cy0,min,18,-29.575555702081488,-6.086352755119151e-09
cy0,min,19,-1.9028263535869794,1.1364845686756553e-07
cy0,min,20,-33.00879122983797,-1.1538290323187539e-09
cy0,min,21,-2.424210043830644,1.0614348244786243e-07
cy0,min,22,-35.125513319983355,-1.296378826509681e-08
cy0,min,23,-2.097474961232795,9.462276162608418e-08
cy0,min,24,-37.20879361289691,-2.14591153735455e-08
cy0,min,25,-1.5484663475288198,8.37237821293968e-08
cy0,min,26,-38.956251040259446,-3.475280152542837e-08
cy0,min,27,-0.6746692266498547,7.618857800206769e-08
cy0,min,28,-40.45997184844349,-4.114928486842473e-08
cy0,min,29,0.4743653941742251,6.790091033881396e-08
cy0,min,30,-41.71127164080186,-5.267397540364982e-08
cy0,min,31,1.8927832998626264,6.317041290060388e-08
cy0,min,32,-41.76002842817877,-5.449263085210987e-08
cy0,min,33,3.6656869034199824,5.5043603452986645e-08
cy0,min,34,-42.80705917782972,-6.207552161185959e-08
cy0,min,35,129.64194736416067,4.828351052310609e-08
cy0,min,36,-74.68817613533982,-7.120090117496147e-08
cy0,min,37,27.73944598569958,9.712992117272279e-07
cy0,min,38,-22.017112272048962,-1.7687642284158756e-07
cy0,min,39,15.767059135894335,3.772967538395733e-08
cy0,min,40,-29.550040901224023,2.193043968645725e-09
cy0,min,41,13.28605366222895,1.096465656047485e-07
cy0,min,42,-31.531230875926802,-1.0650441950588174e-07
cy0,min,43,13.971294889864858,4.5998736020180786e-07
cy0,min,44,-31.487355274423845,6.464072654921438e-08
cy0,min,45,15.715604015392264,7.640496964000931e-07
cy0,min,46,-30.632976491570417,-1.1276992140096809e-07
cy0,min,47,17.79381942213854,8.88960407507966e-08
cy0,min,48,-29.386906602171425,2.534572907109123e-07
cy0,min,49,19.939148226848225,2.491978712271248e-07
cy0,min,50,-27.91328825286936,-1.627281172034145e-07
cy0,min,total,-779.042208868708,5.432216312328819e-06
cy0,max,1,-224.27641106865272,3.523220470924571e-08
cy0,max,2,17.62539596321162,4.285386623337217e-08
cy0,max,3,-17.037732680654027,-1.0406539630025691e-07
cy0,max,4,-31.29973983560879,-9.224397601315104e-08
cy0,max,5,-7.962715659706237,-5.2773208025769236e-08
cy0,max,6,-26.58419195707125,-1.3515006713760158e-07
cy0,max,7,5.124769916824633,2.6004423503422913e-08
cy0,max,8,-29.513677790659294,-1.4229485501005001e-07
cy0,max,9,-2.652060658897753,-6.2706016823455e-08
cy0,max,10,-15.331194362054863,2.946303538919892e-07
cy0,max,11,-3.804575822724491,4.6666987207899524e-07
cy0,max,12,-26.713055158938296,7.0542895969083474e-09
cy0,max,13,-3.16318826369653,5.087303942552523e-07
cy0,max,14,-29.67871335673628,-2.058024897166888e-07
cy0,max,15,19.797850869595226,9.526918773872239e-07
cy0,max,16,-37.5442764498676,1.3911020815271513e-06
cy0,max,17,0.5520697349941655,5.583800817277051e-07
cy0,max,18,-29.575555836262268,-1.402671330197336e-07
cy0,max,19,-1.9028271615134065,-6.942779702256985e-07
cy0,max,20,-33.00879105826352,1.7042061983829626e-07
cy0,max,21,-2.424210229850188,-7.987606176484974e-08
cy0,max,22,-35.125513218399156,8.862041056545422e-08
cy0,max,23,-2.097477435634034,-2.3797784773904596e-06
cy0,max,24,-37.20879594769935,-2.3562615538708087e-06
cy0,max,25,-1.548467816780827,-1.3855282250396783e-06
cy0,max,26,-38.95625088932643,1.1618021744652651e-07
cy0,max,27,-0.674668715053917,5.877845157264971e-07
cy0,max,28,-40.459971904670105,-9.737590289660147e-08
cy0,max,29,0.47436543673127485,1.1045796011188713e-07
cy0,max,30,-41.71127168480889,-9.668100631188281e-08
cy0,max,31,1.892783353731962,1.1703974855947763e-07
cy0,max,32,-41.76002847033892,-9.665278355441842e-08
cy0,max,33,3.6656869740111677,1.256347887945708e-07
cy0,max,34,-42.807059211095655,-9.534145561929108e-08
cy0,max,35,129.64194744877514,1.3289798062032787e-07
cy0,max,36,-74.68817615318575,-8.904683568289329e-08
cy0,max,37,27.73944574931712,7.349167532311185e-07
cy0,max,38,-22.017112278227717,-1.8305517812677863e-07
cy0,max,39,15.767059061659952,-3.650470858929111e-08
cy0,max,40,-29.550040871347935,3.206913135045397e-08
cy0,max,41,13.28605364354695,9.096456565771405e-08
cy0,max,42,-31.531230842811333,-7.33889500281748e-08
cy0,max,43,13.97129504767258,6.177950826469214e-07
cy0,max,44,-31.48735551350945,-1.744448780982566e-07
cy0,max,45,15.715604140290905,8.889483371632423e-07
cy0,max,46,-30.632976579847075,-2.0104657849628893e-07
cy0,max,47,17.79381964370771,3.104652108731898e-07
cy0,max,48,-29.38690704904717,-1.9341845458598073e-07
cy0,max,49,19.9391481383701,1.6071974684450652e-07
cy0,max,50,-27.91328818282251,-9.268126532901988e-08
cy0,max,total,-779.0422149933232,-6.923988848939189e-07
clay,min,1,-224.419656212341,-0.1432451084560853
clay,min,2,17.644494060451766,0.01909814009401245
clay,min,3,-16.708091001939916,0.3296415746487149
clay,min,4,-30.08368811448946,1.2160516288753556
clay,min,5,-7.026824937325327,0.9358906696077023
clay,min,6,-25.194427913479913,1.389763908441271
clay,min,7,6.143339459566061,1.0185695687458516
clay,min,8,-27.891271538536156,1.6224061098282831
clay,min,9,-1.5295625013844987,1.1224980948072374
clay,min,10,-13.76825255459623,1.5629421020889858
clay,min,11,-2.6643484496976053,1.1402278396967578
clay,min,12,-25.1499743910194,1.5630807749731872
clay,min,13,-2.088078074794045,1.075110697632879
clay,min,14,-28.0685608581133,1.6101522928204908
clay,min,15,20.916364438369218,1.118514521465869
clay,min,16,-35.57964986904082,1.9646279719288628
clay,min,17,1.812590955544712,1.2605217789306282
clay,min,18,-27.85383802151431,1.721717674480825
clay,min,19,-0.7569617249693352,1.145864742266101
clay,min,20,-31.247621840678427,1.7611693880057118
clay,min,21,-1.2365611592158743,1.1876489907582521
clay,min,22,-33.29113859529135,1.8343747117282163
clay,min,23,-0.8653088215417775,1.2321662343137794
clay,min,24,-35.25808468106386,1.9507089103739332
clay,min,25,-0.23979777058059248,1.3086686606720095
clay,min,26,-36.88314273530498,2.073108270201665
clay,min,27,0.7117408375614982,1.386410140399931
clay,min,28,-38.26427835626586,2.1956934510283403
clay,min,29,1.9365702164209084,1.4622048901475937
clay,min,30,-39.39601739939224,2.3152541887356435
clay,min,31,3.4264387568925527,1.5336555202003392
clay,min,32,-39.438822609106325,2.3212057645798154
clay,min,33,5.195373361470823,1.5296865130944441
clay,min,34,-40.38351476343968,2.423544352314522
clay,min,35,131.23001596433141,1.5880686484542537
clay,min,36,-70.7985687514129,3.889607312726014
clay,min,37,29.79242558595583,2.0529805715554623
clay,min,38,-19.885416130536463,2.1316959646360765
clay,min,39,16.89115890834346,1.1240998101787998
clay,min,40,-27.73271858082965,1.8173223225874153
clay,min,41,14.276254352169993,0.9902007995876083
clay,min,42,-29.73591663772882,1.7953141316935621
clay,min,43,14.948051404871848,0.9767569749943501
clay,min,44,-29.670179263217452,1.8171760758471187
clay,min,45,16.693905233328646,0.9783019819860783
clay,min,46,-28.797959887856006,1.83501649094449
clay,min,47,18.765956706770137,0.9721373735276373
clay,min,48,-27.549615518747302,1.8372913368814139
clay,min,49,20.891665567119496,0.9525175894691422
clay,min,50,-26.09223334243331,1.821054747707933
clay,min,total,-704.2737371987159,74.76847710220841
clay,max,1,-224.24849577717538,0.02791532670954666
clay,max,2,17.621708783567563,-0.003687136790190948
clay,max,3,-17.115311269360745,-0.07757869277211427
clay,max,4,-31.577652863116693,-0.2779131197518794
clay,max,5,-8.190372789942236,-0.22765718300920668
clay,max,6,-26.893640880638408,-0.30944905871722383
clay,max,7,4.8971457593018,-0.2276241315184091
clay,max,8,-29.8553376026669,-0.341659954302461
clay,max,9,-2.891009875717104,-0.23894927952536804
clay,max,10,-15.648515475297174,-0.3173208186119574
clay,max,11,-4.037128828747641,-0.23255253935327813
clay,max,12,-27.026954388689727,-0.31389922269714177
clay,max,13,-3.3798952380622187,-0.2167064656352946
clay,max,14,-30.0012362788888,-0.3225231279550087
clay,max,15,19.569682454658228,-0.2281674622451213
clay,max,16,-37.947289631663054,-0.4030117906933697
clay,max,17,0.28502596900591914,-0.2670432076081646
clay,max,18,-29.923481706724075,-0.3479260107289406
clay,max,19,-2.1358090087815533,-0.23298254154611708
clay,max,20,-33.36421821995699,-0.35542699127285005
clay,max,21,-2.670206883713555,-0.24599673373942865
clay,max,22,-35.50128186811911,-0.37576856109954093
clay,max,23,-2.3574535378446027,-0.25997848198904583
clay,max,24,-37.6118358437207,-0.40304225228290136
clay,max,25,-1.8274288419237559,-0.2789624106711539
clay,max,26,-39.38669836857319,-0.4304473630665484
clay,max,27,-0.971756703484886,-0.2970874006464532
clay,max,28,-40.91690900778906,-0.4569372004948562
clay,max,29,0.16025691725952873,-0.314108409013786
clay,max,30,-42.19356772915208,-0.48229614102419305
clay,max,31,1.5628888702385368,-0.32989436645367665
clay,max,32,-42.2449954553815,-0.48496708169535907
clay,max,33,3.3362953106424666,-0.3293915377339123
clay,max,34,-43.31271838229788,-0.505659266543681
clay,max,35,129.299387277509,-0.3425600383681626
clay,max,36,-75.5190246294115,-0.8308485652725892
clay,max,37,27.267889540101166,-0.4715554742992012
clay,max,38,-22.445406007610842,-0.4282939124383027
clay,max,39,15.55491493437613,-0.21214416378852974
clay,max,40,-29.90093419409045,-0.35089329067338326
clay,max,41,13.087873549489414,-0.19818000309297013
clay,max,42,-31.89716197822652,-0.3659312088041382
clay,max,43,13.75788147200445,-0.2134129578730466
clay,max,44,-31.871235781842678,-0.38388044277810707
clay,max,45,15.492337056326708,-0.2232661950158601
clay,max,46,-31.02644825952052,-0.3934718807200248
clay,max,47,17.568074183524097,-0.22574514971840287
clay,max,48,-29.78273044193616,-0.3958235863074435
clay,max,49,19.71640170013977,-0.22274627751058418
clay,max,50,-28.30597596666974,-0.39268787652849824
clay,max,total,-794.8023559385927,-15.760141637668312
temp_ci_delta,min,1,-224.25251652084438,0.02389458304054415
temp_ci_delta,min,2,17.616862624353107,-0.008533296004646473
temp_ci_delta,min,3,-17.220105695285305,-0.18237311869667394
temp_ci_delta,min,4,-31.87958477533565,-0.5798450319708373
temp_ci_delta,min,5,-8.50328678213088,-0.5405711751978508
