parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.27541838484171,4.83499889014638e-07
cy0,min,2,17.61597956009074,2.192737404982381e-07
cy0,min,3,-17.238049401566585,3.010200089192949e-08
cy0,min,4,-31.89484049018518,1.1232234697899912e-08
cy0,min,5,-8.568009716347893,-1.804711580177809e-07
cy0,min,6,-27.111860816499224,-7.686704606157946e-08
cy0,min,7,4.777262455719898,-8.823062547236304e-08
cy0,min,8,-29.824449931917666,-1.5026483524138712e-07
cy0,min,9,-2.825596588084853,-3.0313443843965615e-07
cy0,min,10,-15.414815993193352,-2.972664496780908e-07
cy0,min,11,-3.802532497082506,6.9781407319169375e-09
cy0,min,12,-26.710945417546913,2.9093346398667563e-08
cy0,min,13,-3.0836050555311765,9.588957445849644e-07
cy0,min,14,-29.64572259944151,-3.485824251470149e-07
cy0,min,15,19.8602493843024,-3.609235008639189e-07
cy0,min,16,-37.658090801227914,-2.598152661903441e-07
cy0,min,17,0.4894384513510207,-1.4902430367502717e-07
cy0,min,18,-29.547852284817896,-7.867956597351622e-08
cy0,min,19,-1.7876348507704165,4.785770579829318e-08
cy0,min,20,-32.963591995642425,-1.330421142142768e-07
cy0,min,21,-2.358405408565792,3.913536854582844e-07
cy0,min,22,-35.15029487379527,2.80344089276241e-07
cy0,min,23,-2.0902166363179053,8.114951555171501e-07
cy0,min,24,-37.28581469197682,8.589773088374386e-07
cy0,min,25,-1.580863627577883,7.09954738997709e-07
cy0,min,26,-39.06777540686892,7.808962720901036e-08
cy0,min,27,-0.7289278762345754,4.5322858155394385e-07
cy0,min,28,-40.59045512983652,-2.848384283993255e-07
cy0,min,29,0.41052331669026965,4.114560018253499e-07
cy0,min,30,-41.85129468234627,-2.3595899278916477e-07
cy0,min,31,1.8263467964042412,5.291637923399151e-07
cy0,min,32,-41.899757305076896,-1.798526554352975e-07
cy0,min,33,3.6140159167140924,-1.1326081317264425e-07
cy0,min,34,-42.941513675375845,-1.2940720495180358e-07
cy0,min,35,129.58780621402528,-7.411884439534333e-08
cy0,min,36,-75.39392588878096,5.717992905829306e-07
cy0,min,37,27.22397521912406,1.848495791989535e-07
cy0,min,38,-21.78471682946713,-2.5069464371085814e-07
cy0,min,39,16.333321468468956,5.25340723811496e-07
cy0,min,40,-29.09035644086736,-2.2433235358221282e-07
cy0,min,41,13.68747877520593,-1.870044705754026e-07
cy0,min,42,-31.347618930418935,-4.2765183394521955e-08
cy0,min,43,14.111542883265884,-2.8128672724392345e-08
cy0,min,44,-31.512065796769225,2.9100394627334936e-07
cy0,min,45,15.707398595983218,-1.8863999606821835e-07
cy0,min,46,-30.75726888741168,-1.218845540051916e-07
cy0,min,47,17.724707888603316,-1.362824342265867e-07
cy0,min,48,-29.54562600657,7.42536180098341e-07
cy0,min,49,19.85441874425925,3.2927161441875796e-08
cy0,min,50,-28.075732562294963,1.541716265762716e-07
cy0,min,total,-782.5811818110418,4.190153163108334e-06
cy0,max,1,-224.27541861146787,2.56873732951135e-07
cy0,max,2,17.615979353479215,1.2662216164471829e-08
cy0,max,3,-17.23804959077959,-1.591110034837584e-07
cy0,max,4,-31.89484089559581,-3.941783930372367e-07
cy0,max,5,-8.568009824368646,-2.884919112489115e-07
cy0,max,6,-27.111860698784863,4.084731486386772e-08
cy0,max,7,4.777262566808523,2.2857999937286877e-08
cy0,max,8,-29.82444962749388,1.5415895049386563e-07
cy0,max,9,-2.825596395208599,-1.1025818480447924e-07
cy0,max,10,-15.41481558882817,1.0709873343728304e-07
cy0,max,11,-3.8025323653277514,1.3873289539390044e-07
cy0,max,12,-26.710945396349715,5.0290545061670855e-08
cy0,max,13,-3.083604950241494,1.0641854268911288e-06
cy0,max,14,-29.645722637189955,-3.8633087129369414e-07
cy0,max,15,19.860249407126233,-3.3809966737408104e-07
cy0,max,16,-37.65809065196218,-1.1054953574785031e-07
cy0,max,17,0.4894384999833843,-1.0039194009436869e-07
cy0,max,18,-29.547852217788435,-1.1650104880800427e-08
cy0,max,19,-1.78763480247322,9.615490226266843e-08
cy0,max,20,-32.96359215969853,-2.9709821802725855e-07
