parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.12416230944103,1.9538492779247463e-07
cy0,min,2,17.580481802985965,1.5683855636439148e-07
cy0,min,3,-18.030184360704393,8.457417166596315e-08
cy0,min,4,-34.63709898311936,7.142542557403431e-08
cy0,min,5,-11.377179460842754,-5.66146844960258e-08
cy0,min,6,-30.40303472774203,-2.7998936502626748e-09
cy0,min,7,2.152781435175237,-3.348421229176779e-08
cy0,min,8,-32.9590307195659,-3.8702850702065916e-08
cy0,min,9,-5.154183333852099,-3.867588294070856e-08
cy0,min,10,-17.898835854899367,-2.564981116393028e-08
cy0,min,11,-5.590036199520661,2.0588944593669112e-07
cy0,min,12,-28.816560685872712,4.2155043900038436e-08
cy0,min,13,-4.4672628611788525,1.5885848192453977e-08
cy0,min,14,-31.576829739512736,-4.1124923910729194e-08
cy0,min,15,18.50746056244528,-2.47003058007067e-08
cy0,min,16,-40.221376400686495,-7.195463780362843e-08
cy0,min,17,-1.346827884509918,-2.5699371963838757e-08
cy0,min,18,-31.63255066897391,-1.348291398528545e-07
cy0,min,19,-3.06431518692696,6.185773671063544e-09
cy0,min,20,-34.93781737432959,-1.8961351599955378e-08
cy0,min,21,-3.7200666869856787,-1.0510129477836472e-07
cy0,min,22,-37.337991983307546,-1.9085011615516123e-07
cy0,min,23,-3.654508197434678,-9.259818734008718e-08
cy0,min,24,-39.75558957125985,-2.1480649081695447e-07
cy0,min,25,-3.3750908984126857,4.781093965178229e-07
cy0,min,26,-41.80668173303025,2.7423136117477043e-07
cy0,min,27,-2.7224288897480435,-7.96228949440092e-08
cy0,min,28,-43.56150949366437,3.800730254965856e-07
cy0,min,29,-1.7446930005917136,-1.3587745639753734e-07
cy0,min,30,-45.019624236310825,2.5784707702314336e-07
cy0,min,31,-0.45911481745039023,-2.671276477239637e-07
cy0,min,32,-45.114196291361864,-1.0158969132589846e-07
cy0,min,33,1.3325130245683083,4.815883425379752e-08
cy0,min,34,-46.263622449897554,4.7235561595471154e-07
cy0,min,35,127.22423508434656,1.326372824905775e-07
cy0,min,36,-81.54913375199483,5.383139267678416e-07
cy0,min,37,22.908134958849296,9.596960026669876e-08
cy0,min,38,-24.49468206510352,-1.7922624451216507e-07
cy0,min,39,15.736772981186474,-1.7225289106193031e-07
cy0,min,40,-30.2239762942941,2.252528176427404e-06
cy0,min,41,13.420866661122112,8.689139363582399e-08
cy0,min,42,-32.78232940149774,2.0399275513227622e-07
cy0,min,43,13.34785196781437,1.718940776385125e-07
cy0,min,44,-33.498872472894206,3.4790694769526453e-08
cy0,min,45,14.474181416181485,-2.9347797081413773e-08
cy0,min,46,-33.1431413556193,-2.857848429016485e-07
cy0,min,47,16.206777129506303,8.331960543728201e-08
cy0,min,48,-32.1456545217622,-2.681114850133781e-07
cy0,min,49,18.21031786845456,3.046339998036274e-07
cy0,min,50,-30.753143274745497,-2.643947425440274e-07
