parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.12775434490646,-3.6957089832867496e-08
cy0,min,2,17.584305963596194,-1.0462294142143946e-08
cy0,min,3,-17.967801628209344,1.469410264576254e-07
cy0,min,4,-34.42363070039483,1.5819436072206372e-07
cy0,min,5,-11.1155471493861,2.5902913591835386e-08
cy0,min,6,-30.10856836161231,-7.286596215294594e-08
cy0,min,7,2.4109103253098745,1.96100820915035e-07
cy0,min,8,-32.692631363479656,-7.613763131075757e-08
cy0,min,9,-4.939468679124146,7.255557132879176e-08
cy0,min,10,-17.708207690419457,-8.19836039056554e-08
cy0,min,11,-5.45246156284976,-1.3374696905543715e-09
cy0,min,12,-28.68720996639593,2.0509723697159643e-08
cy0,min,13,-4.388140078381991,-3.322566577423913e-08
cy0,min,14,-31.489697886364212,-1.2366076163061734e-08
cy0,min,15,18.562273945355702,-9.839376957643253e-08
cy0,min,16,-40.1066170070308,-2.793498765640834e-10
cy0,min,17,-1.2568191908943032,-2.8013106057045434e-08
cy0,min,18,-31.5530538492245,-3.440643681074107e-08
cy0,min,19,-3.0343689065169923,3.4022149542067837e-08
cy0,min,20,-34.88629911387558,7.619970503469631e-07
cy0,min,21,-3.6949129955188846,-1.0171697351069042e-07
cy0,min,22,-37.27609211531745,-4.642429729528885e-08
cy0,min,23,-3.6146494725341802,4.857820607995222e-07
cy0,min,24,-39.67417654654103,-2.7448513151284715e-07
cy0,min,25,-3.3170348973744264,1.681109980111728e-07
cy0,min,26,-41.70542173934381,7.09659524034123e-07
cy0,min,27,-2.648248960085158,9.466410588743202e-07
cy0,min,28,-43.44408851813108,4.207129933320175e-08
cy0,min,29,-1.6586700429596275,9.274766843425652e-08
cy0,min,30,-44.890366504806885,1.8594052875187117e-07
cy0,min,31,-0.36532031603489,7.374402322124496e-08
cy0,min,32,-44.980596731527505,1.554442121687316e-07
cy0,min,33,1.4255720864358,5.3700691227120956e-08
cy0,min,34,-46.129448765815916,1.7332776991452192e-07
cy0,min,35,127.31753313358755,1.4827719496679492e-08
cy0,min,36,-81.22303092490972,2.0685222068550502e-07
cy0,min,37,23.19522794410229,-4.645777096357051e-09
cy0,min,38,-24.381286478097255,7.391021270564124e-07
cy0,min,39,15.674116668835524,7.930030108127539e-07
cy0,min,40,-30.30769187835987,3.645820747522066e-07
cy0,min,41,13.28875829044121,-4.281502850034258e-07
cy0,min,42,-32.86090884973001,4.1739782119520896e-07
cy0,min,43,13.256558493111362,-1.4681799598292855e-07
cy0,min,44,-33.52157996016577,1.092758317611242e-06
cy0,min,45,14.439121835486985,3.5515384411155537e-07
cy0,min,46,-33.11428755111164,-1.7715325384415337e-07
cy0,min,47,16.21432238685089,-1.7271347729774789e-07
cy0,min,48,-32.08259771670991,7.226383544889359e-07
cy0,min,49,18.243099822283213,4.579044308172797e-07
cy0,min,50,-30.671959402953473,4.274521181457658e-07
cy0,min,total,-883.8888469516982,8.256530009020935e-06
cy0,max,1,-224.1277544545034,-1.4655401514573896e-07
cy0,max,2,17.58430592676654,-4.729194813535287e-08
cy0,max,3,-17.967801698401413,7.674895741160981e-08
cy0,max,4,-34.42363093236458,-7.377538935315897e-08
cy0,max,5,-11.115547167979702,7.309310490200005e-09
cy0,max,6,-30.108568104054285,1.8469206253257653e-07
cy0,max,7,2.410910261175391,1.3196633741330288e-07
cy0,max,8,-32.692631288268814,-9.267893119613291e-10
cy0,max,9,-4.939468794492618,-4.2812900780120344e-08
cy0,max,10,-17.708207585147715,2.328813764052029e-08
cy0,max,11,-5.452461592048504,-3.053621355775249e-08
cy0,max,12,-28.687210195260054,-2.0835440039945752e-07
cy0,max,13,-4.388140015779037,2.9377288157661496e-08
cy0,max,14,-31.489697932627905,-5.862976948378673e-08
cy0,max,15,18.56227402817778,-1.5571693268157105e-08
cy0,max,16,-40.10661701402995,-7.278501357177447e-09
cy0,max,17,-1.256819124821551,3.80596461013738e-08
cy0,max,18,-31.55305384945663,-3.4638567569800216e-08
cy0,max,19,-3.034368827046619,1.1349252293513246e-07
cy0,max,20,-34.8862991314009,7.444717340376883e-07
cy0,max,21,-3.694912934266347,-4.0464435802078924e-08
cy0,max,22,-37.27609211839356,-4.950040732865091e-08
cy0,max,23,-3.614649934832078,2.3484163058640206e-08
cy0,max,24,-39.674176396267576,-1.2421168094078894e-07
cy0,max,25,-3.3170351598673395,-9.438191517219252e-08
cy0,max,26,-41.705423723043694,-1.2740403576572135e-06
cy0,max,27,-2.648249381366304,5.253599129062536e-07
cy0,max,28,-43.444088529329896,3.0872485012878315e-08
cy0,max,29,-1.658670194708503,-5.900120703117295e-08
cy0,max,30,-44.89036767482686,-9.840794490401095e-07
cy0,max,31,-0.36532135923439135,-9.694554781169984e-07
cy0,max,32,-44.980597962939186,-1.0759674680116404e-06
cy0,max,33,1.4255712253816135,-8.073534951691386e-07
cy0,max,34,-46.12945007419862,-1.1350549371513807e-06
cy0,max,35,127.31753292459183,-1.9416799545979302e-07
cy0,max,36,-81.22303205222781,-9.204658653061415e-07
cy0,max,37,23.19522727458344,-6.741646245700395e-07
cy0,max,38,-24.381287345853337,-1.2865395504491062e-07
cy0,max,39,15.67411586971637,-6.116142259315893e-09
cy0,max,40,-30.307692069541638,1.73400305669702e-07
cy0,max,41,13.288757004943204,-1.7136482917123885e-06
cy0,max,42,-32.860910626148126,-1.3590202954105735e-06
cy0,max,43,13.256557337730342,-1.3021990152850549e-06
cy0,max,44,-33.52157984054275,1.2123813348807744e-06
cy0,max,45,14.439122327302016,8.469688754786375e-07
cy0,max,46,-33.11428897632379,-1.6023654083596739e-06
cy0,max,47,16.214322648834298,8.926993189106724e-08
cy0,max,48,-32.08259785465655,5.84691719041075e-07
cy0,max,49,18.24309867126598,-6.931128027076738e-07
cy0,max,50,-30.67195894714253,8.832630591371071e-07
cy0,max,total,-883.8888653629258,-1.015469763387955e-05
clay,min,1,-224.27989979979245,-0.15214549184307202
clay,min,2,17.588982044450173,0.004676070391685272
clay,min,3,-17.711034204080306,0.2567675710700641
clay,min,4,-33.38670376480564,1.0369270937835537
clay,min,5,-10.317787167660887,0.7977600076281259
clay,min,6,-28.840301197744978,1.2682670910013698
clay,min,7,3.396300271675651,0.9853901424665974
