parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.07203308518888,9.08675588107144e-08
cy0,min,2,17.567619961544462,5.2326448951589555e-08
cy0,min,3,-18.27251132674509,-7.058917717017721e-08
cy0,min,4,-35.526729187714054,6.600772195497484e-08
cy0,min,5,-12.368037919449819,-1.9223555725034203e-07
cy0,min,6,-31.6568853897248,1.6826600557351412e-08
cy0,min,7,1.0527274211607653,-1.6420467652267234e-08
cy0,min,8,-34.27216791584719,-2.0539609124625713e-07
cy0,min,9,-6.218557062087399,5.4217247580368166e-08
cy0,min,10,-19.03456643009908,-1.6896875365546293e-07
cy0,min,11,-6.472486075247317,-3.840543705280197e-08
cy0,min,12,-29.7895609185118,-4.423809230047482e-08
cy0,min,13,-5.171364726814852,3.8060047558019505e-08
cy0,min,14,-32.43838509868394,-3.715012297789144e-08
cy0,min,15,17.87071634749715,2.6011910847500985e-08
cy0,min,16,-41.237027258903105,9.480348239776504e-08
cy0,min,17,-2.115932621642358,-2.855747194274727e-09
cy0,min,18,-32.51171446887678,-2.4613889593183558e-08
cy0,min,19,-3.6534824909305383,8.846419863317578e-08
cy0,min,20,-35.7434795489054,-3.1909387132600386e-08
cy0,min,21,-4.2975299886660006,3.213005861368856e-08
cy0,min,22,-38.185195183741435,-2.849886016065284e-08
cy0,min,23,-4.28391600721769,-1.1881433614746584e-08
cy0,min,24,-40.69271059113368,-2.7485043574415613e-08
cy0,min,25,-4.084949560764525,-1.4072130127829041e-09
cy0,min,26,-42.84476286258952,-4.981338719289852e-08
cy0,min,27,-3.5141972338382508,-2.352730721355556e-08
cy0,min,28,-44.69537090120522,-1.1974514535495473e-07
cy0,min,29,-2.6093081263106903,4.694796600368534e-07
cy0,min,30,-46.2384722684733,1.480119379948519e-06
cy0,min,31,-1.3850982803157947,-2.0225832653153475e-07
cy0,min,32,-46.36470200896982,2.698503308806721e-06
cy0,min,33,0.3912100599417405,2.0453449245394495e-07
cy0,min,34,-47.560199654196225,-2.773666238908845e-07
cy0,min,35,126.25071690608225,2.8132048157658573e-07
cy0,min,36,-83.74730741606567,-2.324611756421291e-07
cy0,min,37,21.243926972075503,-2.3691523765023703e-07
cy0,min,38,-25.794171592358005,1.400415683860956e-06
cy0,min,39,15.20089297209251,1.3955061710646532e-06
cy0,min,40,-30.839297153488367,1.0498183584672915e-06
cy0,min,41,13.200750772235269,1.0494512316938653e-06
cy0,min,42,-33.32506193821218,9.402408309711063e-07
cy0,min,43,13.078700735004396,9.307895361132523e-07
cy0,min,44,-34.16402247940584,-1.614523981174898e-07
cy0,min,45,14.067848323107071,-2.681595816511617e-07
cy0,min,46,-33.95143377569824,1.0741158718019506e-07
cy0,min,47,15.67854407897068,-3.056277488866499e-07
cy0,min,48,-33.060970705240806,-3.020288232846724e-07
cy0,min,49,17.602655985193184,1.3103298144301334e-06
cy0,min,50,-31.73010294152491,4.294831548179445e-07
cy0,min,total,-930.7173916598834,1.122570813549828e-05
cy0,max,1,-224.0720332969083,-1.208518654038926e-07
cy0,max,2,17.567619763330278,-1.4588773566970303e-07
cy0,max,3,-18.272511366691862,-1.1053595017074258e-07
cy0,max,4,-35.52672914538557,1.0833620223138496e-07
cy0,max,5,-12.368037840030627,-1.1281636602689105e-07
cy0,max,6,-31.656885085433203,3.2111819692204335e-07
cy0,max,7,1.052727344649738,-9.293149494382646e-08
cy0,max,8,-34.2721677690181,-5.8566996585796005e-08
cy0,max,9,-6.218557005863947,1.1044069925247868e-07
cy0,max,10,-19.0345663656794,-1.0454907339862984e-07
cy0,max,11,-6.472485858332731,1.7850914879602442e-07
cy0,max,12,-29.789560956565033,-8.229132575365838e-08
cy0,max,13,-5.171364633973266,1.3090163353268736e-07
cy0,max,14,-32.43838512858981,-6.705599275846907e-08
cy0,max,15,17.870716378397983,5.691274296282245e-08
cy0,max,16,-41.23702728274005,7.096653575899836e-08
cy0,max,17,-2.115932604525801,1.4260809866328827e-08
cy0,max,18,-32.51171447724897,-3.2986079645525024e-08
cy0,max,19,-3.6534824812051276,9.818960933216658e-08
cy0,max,20,-35.74347954991023,-3.291421535323025e-08
cy0,max,21,-4.297530165197567,-1.4440150764016835e-07
cy0,max,22,-38.18519515570074,-4.581650614454702e-10
cy0,max,23,-4.283916097905779,-1.0256952265308428e-07
cy0,max,24,-40.69271056183977,1.8088712749886326e-09
cy0,max,25,-4.084949744583819,-1.852265070212411e-07
cy0,max,26,-42.84476282870096,-1.5924825902402517e-08
cy0,max,27,-3.514197205093131,5.217812404367805e-09
cy0,max,28,-44.69537102591059,-2.444505113885498e-07
cy0,max,29,-2.6093083943031603,2.0148719004353666e-07
cy0,max,30,-46.23847224221832,1.5063743603604962e-06
cy0,max,31,-1.3850993996747545,-1.321617286276222e-06
cy0,max,32,-46.36470160468734,3.102785790076723e-06
cy0,max,33,0.3912098634071537,7.99990562683206e-09
cy0,max,34,-47.56019958871537,-2.1188576937447579e-07
cy0,max,35,126.25071725446087,6.296991017507025e-07
cy0,max,36,-83.74731096518857,-3.781584084094902e-06
cy0,max,37,21.24392551718772,-1.6918030212309532e-06
cy0,max,38,-25.79417199315418,9.996195089456705e-07
cy0,max,39,15.200893315804311,1.7392179731956503e-06
cy0,max,40,-30.839297706280433,4.97026292123337e-07
cy0,max,41,13.200751186188338,1.463404300849902e-06
cy0,max,42,-33.32506155222235,1.326230659515204e-06
cy0,max,43,13.078700235492331,4.312774706249911e-07
cy0,max,44,-34.16402210043804,2.1751539946990306e-07
cy0,max,45,14.067848677495428,8.622877523123407e-08
cy0,max,46,-33.951434369039134,-4.859293056824754e-07
cy0,max,47,15.678544426627372,4.202894388072309e-08
cy0,max,48,-33.06097035673796,4.6474021075937344e-08
cy0,max,49,17.602655921768527,1.2469051569041767e-06
cy0,max,50,-31.730102623071023,7.479370403018493e-07
cy0,max,total,-930.7173966439551,6.241636469894729e-06
clay,min,1,-224.2292251756292,-0.15719199957277397
clay,min,2,17.571411900195972,0.0037919909779589034
clay,min,3,-17.973943978766897,0.2985672773890151
clay,min,4,-34.32765512994165,1.1990741237801288
clay,min,5,-11.34451212334568,1.0235256038685812
clay,min,6,-30.121288196829987,1.5355972097214128
clay,min,7,2.300044932370727,1.247317494789494
clay,min,8,-32.39743669030187,1.8747310201492269
clay,min,9,-4.7732591380440015,1.445297978260645
clay,min,10,-17.135846420550667,1.898719840579659
clay,min,11,-4.95592104696998,1.5165649898718998
clay,min,12,-27.8558208465695,1.9337400277042072
clay,min,13,-3.688012734465506,1.4833520304093941
clay,min,14,-30.43333660815705,2.005048453376766
clay,min,15,19.42449141443605,1.5537750929508114
clay,min,16,-38.856113055094866,2.380914298611721
clay,min,17,-0.3630173101859948,1.752915308600616
clay,min,18,-30.28896323214219,2.222751212120702
clay,min,19,-1.9663041493044875,1.6871784300902495
clay,min,20,-33.462363463210224,2.2811160537857873
clay,min,21,-2.5459582625744748,1.7515717582215844
clay,min,22,-35.803664492519054,2.38153066272352
clay,min,23,-2.4505301941861153,1.8333858011501412
clay,min,24,-38.15106323529219,2.541647328356447
clay,min,25,-2.122172599573523,1.9627769597837892
clay,min,26,-40.12645269028891,2.7183101224872246
clay,min,27,-1.4141819220002536,2.10001528831069
clay,min,28,-41.79575584434769,2.899614937112389
clay,min,29,-0.37092433880674713,2.238384256983603
clay,min,30,-43.158473312621815,3.0800004359708666
clay,min,31,0.9887386214622764,2.3738366995197446
clay,min,32,-43.226265585019505,3.138439122453626
clay,min,33,2.8120175812201986,2.4208077258129506
clay,min,34,-44.26498923971943,3.2952101371101747
clay,min,35,128.79068002519273,2.5399634004309632
clay,min,36,-78.975036072125,4.772271111479498
clay,min,37,24.405211226638656,3.1612840176479153
clay,min,38,-22.497395154040632,3.296777838733057
clay,min,39,17.493674490830124,2.2927829142437854
clay,min,40,-27.96254516640522,2.876753036901505
clay,min,41,15.248201061862723,2.0474513390786857
clay,min,42,-30.545303060211374,2.7797598182416365
clay,min,43,15.077720346732834,1.9990205425179735
clay,min,44,-31.37004364474944,2.7939786732039984
clay,min,45,16.080579595770313,2.01273100450366
clay,min,46,-31.117730196293063,2.833703686816765
clay,min,47,17.713404924797597,2.034860540199169
clay,min,48,-30.195707215787603,2.865263187424379
clay,min,49,19.647557464723356,2.044902789859986
clay,min,50,-28.853795214735356,2.8763081562727066
clay,min,total,-823.5672731545735,107.15012973101807
clay,max,1,-224.06815823473693,0.003874941319509162
clay,max,2,17.568545423008757,0.0009255137907437927
clay,max,3,-18.270457429061956,0.002053827093956073
