parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.2843486648936,2.605971189950651e-07
cy0,min,2,17.628898006151974,2.7445706152207094e-07
cy0,min,3,-16.965716997575168,-9.445681570241504e-09
cy0,min,4,-31.076904197147936,9.307534654112715e-08
cy0,min,5,-7.760670694490214,-2.195182622344305e-07
cy0,min,6,-26.383768849187096,-8.634766501813829e-08
cy0,min,7,5.2552864748002674,-1.9429282449578977e-07
cy0,min,8,-29.358420985890067,-2.8289824172134104e-07
cy0,min,9,-2.558899224014242,-6.786231177002833e-08
cy0,min,10,-15.235450094048666,-1.796609865323262e-07
cy0,min,11,-3.751147586214598,1.3372373341979937e-07
cy0,min,12,-26.63359067733405,-1.2960565243247402e-07
cy0,min,13,-3.1287617388908573,-2.1435721064833047e-07
cy0,min,14,-29.60033306125255,1.9238393527132303e-06
cy0,min,15,19.842811103265667,-1.0881085188430006e-07
cy0,min,16,-37.405062222474506,-1.1625030538198189e-07
cy0,min,17,0.6374959306348473,-7.560708397136295e-07
cy0,min,18,-29.48994409628857,8.904974961865264e-07
cy0,min,19,-1.8699556192099913,8.100365711527502e-07
cy0,min,20,-32.92144479467737,1.1382698659190282e-06
cy0,min,21,-2.37276657606764,-3.018985053060419e-07
cy0,min,22,-35.01411453418029,5.671676035490236e-07
cy0,min,23,-2.0279462760417517,3.2546173223124697e-07
cy0,min,24,-37.07765292687614,-3.825273040547472e-07
cy0,min,25,-1.4649394178234632,-2.8663715578858273e-07
cy0,min,26,-38.81000677070812,-6.56367120654977e-08
cy0,min,27,-0.5817682587823564,2.7531351365350787e-07
cy0,min,28,-40.30247908264202,-2.2040752867269475e-07
cy0,min,29,0.5736379639506224,1.905740509844378e-07
cy0,min,30,-41.54481816120602,-6.749720427023931e-08
cy0,min,31,1.9966869764317936,-3.298531123796522e-07
cy0,min,32,-41.59303447108967,-3.5462534953012437e-07
cy0,min,33,3.7657679216649345,2.4929590347610997e-07
cy0,min,34,-42.635093407154606,-2.497030848758186e-07
cy0,min,35,129.74677495993026,-2.0566400849020283e-07
cy0,min,36,-74.2820749705472,-5.6665527381483116e-08
cy0,min,37,27.984740274656883,-9.689112090427443e-08
cy0,min,38,-21.972080996115196,-7.521605738247672e-08
cy0,min,39,15.679720102826339,-4.837182743244739e-08
cy0,min,40,-29.559327984524867,1.812226457786892e-08
cy0,min,41,13.25296541735962,-2.185913796637351e-07
cy0,min,42,-31.460145008966293,-1.301294254574259e-07
cy0,min,43,14.00778792840813,2.3146390581985088e-07
cy0,min,44,-31.3628433714246,-1.6382315592977648e-07
cy0,min,45,15.786957752347005,-1.1782432629559025e-07
cy0,min,46,-30.485763344918208,1.581928543714639e-08
cy0,min,47,17.87694399339286,3.48151374396366e-07
cy0,min,48,-29.233613286587833,1.7684404696183265e-07
cy0,min,49,20.023039341816645,-1.23529584783455e-07
cy0,min,50,-27.761461453435526,6.62084300273591e-07
cy0,min,total,-773.9068356550434,2.7241813995715347e-06
cy0,max,1,-224.28434864777714,2.7771358190875617e-07
cy0,max,2,17.62889781834537,8.66504556995551e-08
cy0,max,3,-16.96571711196926,-1.2383977221475106e-07
cy0,max,4,-31.076904392192745,-1.0196946220730752e-07
cy0,max,5,-7.760670583208522,-1.0823656992897668e-07
cy0,max,6,-26.383768866168612,-1.033291816554538e-07
cy0,max,7,5.255286544920098,-1.2417299366518364e-07
cy0,max,8,-29.35842080569559,-1.0270376549215143e-07
cy0,max,9,-2.558899212002429,-5.5850498892340283e-08
cy0,max,10,-15.235449746130193,1.6825748616611236e-07
cy0,max,11,-3.7511474975227372,2.224155943864048e-07
cy0,max,12,-26.633590585367074,-3.763867795214537e-08
cy0,max,13,-3.1287616193893535,-9.48557068447542e-08
cy0,max,14,-29.600333473013116,1.5120787857370033e-06
cy0,max,15,19.842811419658588,2.0758206886739572e-07
cy0,max,16,-37.40506198754287,1.1868132787640207e-07
cy0,max,17,0.6374963850596682,-3.0164601882987085e-07
cy0,max,18,-29.48994470886422,2.779218490900348e-07
cy0,max,19,-1.869955139786824,1.2894597385404438e-06
cy0,max,20,-32.92144485096258,1.0819846565368607e-06
cy0,max,21,-2.372766875938141,-6.017690061810299e-07
cy0,max,22,-35.014114578108355,5.232395352550157e-07
cy0,max,23,-2.02794658848953,1.3013953914509102e-08
cy0,max,24,-37.07765280248239,-2.581335536433471e-07
cy0,max,25,-1.4649397825768884,-6.513905810301424e-07
cy0,max,26,-38.8100066219731,8.309830690222952e-08
cy0,max,27,-0.5817687078609071,-1.7376503702593027e-07
cy0,max,28,-40.30247892137608,-5.914158407449577e-08
cy0,max,29,0.5736382949746068,5.215980354300598e-07
cy0,max,30,-41.54481816078718,-6.707836774921816e-08
cy0,max,31,1.9966872971106908,-9.174215165330679e-09
cy0,max,32,-41.59303420743596,-9.097163911064854e-08
cy0,max,33,3.7657678407629347,1.6839390371004015e-07
cy0,max,34,-42.63509332800675,-1.7055522505415865e-07
cy0,max,35,129.74677521240005,4.680578058469109e-08
cy0,max,36,-74.28207491927671,-5.395037305788719e-09
cy0,max,37,27.984740398506286,2.6958282717259863e-08
cy0,max,38,-21.972080897970613,2.2928524856524746e-08
cy0,max,39,15.679720281373907,1.3017574040929958e-07
cy0,max,40,-29.559328030614523,-2.7967391957872678e-08
cy0,max,41,13.252965593870115,-4.2080884554707154e-08
cy0,max,42,-31.46014497805637,-9.921950194780038e-08
cy0,max,43,14.007787854541885,1.575976611434271e-07
cy0,max,44,-31.36284323891792,-3.131647829945905e-08
cy0,max,45,15.786957817951443,-5.221988885750761e-08
cy0,max,46,-30.485763481377056,-1.2063956233987483e-07
cy0,max,47,17.876943883221312,2.37979826067658e-07
cy0,max,48,-29.233613531645464,-6.821358411457368e-08
cy0,max,49,20.023039031701153,-4.336450771802447e-07
cy0,max,50,-27.761461452116563,6.634032629904141e-07
cy0,max,total,-773.9068346582056,3.7210191976555507e-06
clay,min,1,-224.42951716585222,-0.14516824036149956
clay,min,2,17.64907603463771,0.020178302942795767
clay,min,3,-16.62676680851294,0.33895017961654617
clay,min,4,-29.8330906716077,1.243813618615583
clay,min,5,-6.80829412511506,0.952376349856892
clay,min,6,-24.97127483704674,1.4124939257926918
clay,min,7,6.284448809724339,1.0291621406312474
clay,min,8,-27.714202426290136,1.6442182767016895
clay,min,9,-1.4289360864965843,1.129963069655346
clay,min,10,-13.657191009186946,1.5782589052007339
clay,min,11,-2.606715519656248,1.1444322002820835
clay,min,12,-25.05767535134125,1.5759151963871467
clay,min,13,-2.0533678001622855,1.0753937243713612
clay,min,14,-27.978431291435992,1.6219036936559093
clay,min,15,20.960524751882993,1.1177135398064735
clay,min,16,-35.42252154550181,1.9825405607223914
clay,min,17,1.8970251395564808,1.2595284528507937
clay,min,18,-27.76068801723144,1.7292569695546263
clay,min,19,-0.7305258365531904,1.139430592693372
clay,min,20,-31.152789485890214,1.7686564470570225
clay,min,21,-1.1918393637041693,1.1809269104649656
clay,min,22,-33.172070847306024,1.8420442540418662
clay,min,23,-0.8034366754549152,1.2245099260485688
clay,min,24,-35.119011742428874,1.9586408019199624
