parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.1919902030065,2.417869495729974e-07
cy0,min,2,17.600451643174683,1.3145475818987506e-07
cy0,min,3,-17.597019997139274,1.0005020811831855e-08
cy0,min,4,-33.13362338908597,1.2451273079250313e-07
cy0,min,5,-9.739627305377786,-1.1486654294401433e-07
cy0,min,6,-28.506965381931483,1.579342878699208e-08
cy0,min,7,3.719605933554956,-1.4669352532692415e-07
cy0,min,8,-31.177802635282486,4.537909958912678e-08
cy0,min,9,-3.789019259854282,-2.5213419618808075e-07
cy0,min,10,-16.523550772964235,-6.332339097525619e-09
cy0,min,11,-4.592169762610348,-4.720233803823248e-08
cy0,min,12,-27.712748916866477,1.4125156511113346e-07
cy0,min,13,-3.7435893749932543,1.9173475429568043e-07
cy0,min,14,-30.62393890895268,-1.5640747008660583e-07
cy0,min,15,19.174057226881807,-9.072709161728199e-08
cy0,min,16,-38.960989877115715,-7.351636099883763e-08
cy0,min,17,-0.4117174053861401,-3.2707129937747936e-07
cy0,min,18,-30.620582437534182,7.154267791520397e-07
cy0,min,19,-2.4641848913894044,1.4391412950232052e-08
cy0,min,20,-34.02353917737806,1.8593860175997179e-06
cy0,min,21,-3.0935349635692155,-4.857747151199021e-07
cy0,min,22,-36.31546578309591,3.198087483724521e-08
cy0,min,23,-2.9141199441362207,6.651510626731749e-07
cy0,min,24,-38.57802915426142,9.52087461314477e-07
cy0,min,25,-2.5022255275803236,-5.463111247827612e-07
cy0,min,26,-40.478377407856485,-1.5216139814810958e-07
cy0,min,27,-1.7336096192415895,-3.6117497925758357e-07
cy0,min,28,-42.104823991200035,4.713709245152131e-07
cy0,min,29,-0.6636674402102967,4.3911894187509404e-07
cy0,min,30,-43.45724012405525,7.809214324083769e-07
cy0,min,31,0.6933963547130896,7.827947412497593e-08
cy0,min,32,-43.52140388100425,6.705420929620232e-07
cy0,min,33,2.4853550017411776,-4.797618111673785e-07
cy0,min,34,-44.62373262446495,6.190807084749395e-07
cy0,min,35,128.41435372479432,1.1580854106796323e-06
cy0,min,36,-78.41242994320731,-3.116848716899767e-07
cy0,min,37,25.269549758814602,1.1555163261789403e-06
cy0,min,38,-23.110835663857905,-2.079443923719282e-07
cy0,min,39,15.93505970296504,-3.072198833109496e-07
cy0,min,40,-29.871405216456495,5.4286079631538087e-08
cy0,min,41,13.337745105362522,5.249146877162048e-07
cy0,min,42,-32.30490409980884,-1.572717778230981e-07
cy0,min,43,13.545052247081255,5.767327149186485e-07
cy0,min,44,-32.686178281585974,-3.05741828299233e-07
cy0,min,45,14.975813829916415,6.015658016167436e-07
cy0,min,46,-32.06396944461172,-3.106141761577419e-07
cy0,min,47,16.910776266870943,4.052589304137655e-07
cy0,min,48,-30.910229854687486,-3.1369035013995017e-07
cy0,min,49,19.016893197669447,6.010519442156692e-07
cy0,min,50,-29.44959580116264,-3.242464288177871e-07
cy0,min,total,-835.5307284693823,7.798518481649808e-06
cy0,max,1,-224.1919901178605,3.2693293405827717e-07
cy0,max,2,17.600451376154272,-1.3556565292560663e-07
cy0,max,3,-17.597020367328607,-3.601843125977666e-07
cy0,max,4,-33.13362359826798,-8.466928136385832e-08
cy0,max,5,-9.739627148431701,4.207954162893657e-08
