parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.2222706826083,1.4150336369311844e-07
cy0,min,2,17.611144180892445,2.780521306533501e-07
cy0,min,3,-17.350527891365847,4.955818511120924e-08
cy0,min,4,-32.323428897795324,-4.6320764823803984e-07
cy0,min,5,-8.908490243320676,7.268464763399152e-08
cy0,min,6,-27.621921363415055,-1.3092929407321208e-08
cy0,min,7,4.388692999611659,-8.793005168428181e-08
cy0,min,8,-30.43274752437442,-4.590600610754336e-08
cy0,min,9,-3.265329782666853,1.627308807705674e-07
cy0,min,10,-16.015339452615706,-2.2078047834384051e-07
cy0,min,11,-4.258332236691546,-6.463252066879477e-08
cy0,min,12,-27.318386145506384,1.8155474279524242e-07
cy0,min,13,-3.5224110531536335,-6.460724266688089e-08
cy0,min,14,-30.274770848224104,-1.630528494445116e-07
cy0,min,15,19.40149532937842,2.188109746725786e-07
cy0,min,16,-38.41641525778932,-1.4733791431353893e-07
cy0,min,17,-0.02667879850030397,6.448394375135891e-07
cy0,min,18,-30.23064881836938,1.7928871187677942e-07
cy0,min,19,-2.2698761454828604,-2.251793489449483e-07
cy0,min,20,-33.66301974049404,1.081275613046273e-06
cy0,min,21,-2.8580852895287254,-1.9484683910775402e-07
cy0,min,22,-35.87852558198169,-3.611635435163407e-08
cy0,min,23,-2.609450480350791,-2.4247542640409847e-08
cy0,min,24,-38.05991542488063,-1.7561939813504068e-07
cy0,min,25,-2.1327561810436917,5.349245366659261e-07
cy0,min,26,-39.89107383894207,-9.190926419933021e-08
cy0,min,27,-1.3147424931277656,-2.9085439834375393e-08
cy0,min,28,-41.4636552624978,1.27800767302233e-07
cy0,min,29,-0.20901536246615654,3.7173099320941816e-08
cy0,min,30,-42.77369238120381,6.808821950698984e-08
cy0,min,31,1.1743599222860546,-1.9972596598805126e-07
cy0,min,32,-42.829661967696964,6.645710968200547e-07
cy0,min,33,2.958108422302773,-1.9027562636608764e-08
cy0,min,34,-43.9137794287798,7.168381443989347e-08
cy0,min,35,128.90461021340178,-1.711541983695497e-07
cy0,min,36,-76.88705625714914,2.903459517256124e-08
cy0,min,37,26.35986400964462,-1.018292969945378e-07
cy0,min,38,-22.68805546827987,4.3514548764278516e-07
cy0,min,39,15.787918725089254,4.609130943578066e-07
cy0,min,40,-29.870269610331285,-1.2687404904454525e-07
cy0,min,41,13.203847851794801,1.652983073086034e-06
cy0,min,42,-32.10852026493718,-2.199941206981748e-07
cy0,min,43,13.640154990272794,4.137506479651165e-07
cy0,min,44,-32.276052386277044,3.372857335648405e-07
cy0,min,45,15.237950644019334,-7.88657885664179e-08
cy0,min,46,-31.526433986652773,2.1257285709452844e-07
cy0,min,47,17.25761859000926,-2.2554879919312043e-07
cy0,min,48,-30.315891630265284,-1.0269370065429939e-07
cy0,min,49,19.393688785354076,-6.728543411327337e-08
cy0,min,50,-28.84085413003128,2.8392476281169365e-07
cy0,min,total,-813.2486276447403,4.979599680154934e-06
cy0,max,1,-224.222270932209,-1.0809733907990449e-07
cy0,max,2,17.61114394238774,3.954742666678612e-08
cy0,max,3,-17.350528087391773,-1.4646774104676297e-07
cy0,max,4,-32.32342833488817,9.969950554022944e-08
cy0,max,5,-8.908490399499295,-8.34939708482807e-08
cy0,max,6,-27.621921310394868,3.992725794432772e-08
cy0,max,7,4.388692905841234,-1.8170047688670365e-07
cy0,max,8,-30.432747314967074,1.635013404666097e-07
cy0,max,9,-3.2653298342114825,1.111862513170081e-07
cy0,max,10,-16.015339061641775,1.701934522202464e-07
cy0,max,11,-4.258332316598028,-1.4453900298860844e-07
cy0,max,12,-27.31838613534635,1.917147756103077e-07
cy0,max,13,-3.5224111534813365,-1.6493494570113398e-07
cy0,max,14,-30.274770778003692,-9.283243684876652e-08
cy0,max,15,19.401495408090867,2.975234210111921e-07
cy0,max,16,-38.41641510395588,6.495525894933962e-09
cy0,max,17,-0.026679647389384442,-2.04049642960058e-07
cy0,max,18,-30.230648595527466,4.0213062746374817e-07
cy0,max,19,-2.2698757773044376,1.4299907391546185e-07
cy0,max,20,-33.6630233229107,-2.5011410471620366e-06
cy0,max,21,-2.8580847558459324,3.3883595396133614e-07
cy0,max,22,-35.87852501997865,5.25886683533372e-07
cy0,max,23,-2.6094521953416763,-1.739238427944656e-06
cy0,max,24,-38.05991723481358,-1.9855523518685914e-06
cy0,max,25,-2.132755661719192,1.0542490365139656e-06
cy0,max,26,-39.89107476477967,-1.0177468610095275e-06
