parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-223.88837931008572,7.362416454270715e-09
cy0,min,2,17.48797142091208,6.96643454034529e-09
cy0,min,3,-18.957006059106355,-2.0009450807378926e-07
cy0,min,4,-38.17985013405084,7.153288805739066e-08
cy0,min,5,-15.354260806648433,1.0418361995334635e-07
cy0,min,6,-35.95951411276828,7.874790242112795e-08
cy0,min,7,-2.9552678659279485,6.392650631070751e-08
cy0,min,8,-39.39137462631848,4.336138204052986e-08
cy0,min,9,-10.602197216117029,3.315093799471924e-08
cy0,min,10,-24.053757253135636,4.63381510940053e-09
cy0,min,11,-10.630781591927667,1.8244355359797737e-08
cy0,min,12,-34.45753352140556,1.1858865889280423e-08
cy0,min,13,-8.847452759783838,6.7161192163212036e-09
cy0,min,14,-36.755473130587916,-1.0766747493562434e-08
cy0,min,15,14.518507280585407,-1.178660546941046e-08
cy0,min,16,-45.88220329867177,-1.2593154963269626e-08
cy0,min,17,-5.67939895622928,-1.3217247740726634e-08
cy0,min,18,-36.72451614822994,-1.3696549672204128e-08
cy0,min,19,-6.698960563487386,-4.9804391721863794e-09
cy0,min,20,-39.59902550857459,-7.156550907438941e-09
cy0,min,21,-7.118546764520967,-8.677731422324086e-09
cy0,min,22,-41.993083207178515,-1.7137587349225214e-08
cy0,min,23,-7.10703943105439,-9.901081732266448e-09
cy0,min,24,-44.66776565369392,-9.577370008173602e-09
cy0,min,25,-7.0540846150783745,-1.685211170610046e-08
cy0,min,26,-47.080594994610344,-1.1505228769692621e-08
cy0,min,27,-6.698653730808479,-1.561690154971984e-08
cy0,min,28,-49.232926422196,-1.4919109503352956e-08
cy0,min,29,-6.0270675603234185,-1.421012463254101e-08
cy0,min,30,-51.07999359222495,-1.3499629858415574e-08
cy0,min,31,-5.026221207021499,-1.2801522508709695e-08
cy0,min,32,-51.34734114147743,-1.211978428727889e-08
cy0,min,33,-3.3656749307359926,-1.1456289694677935e-08
cy0,min,34,-52.75105933877841,-1.0941157313482108e-08
cy0,min,35,122.37905951531373,-1.048908870870946e-08
cy0,min,36,-91.68163404932538,-5.6059690223264624e-09
cy0,min,37,15.449629230620156,-1.1356835472042803e-08
cy0,min,38,-31.616815422932596,-5.2331365907321015e-09
cy0,min,39,11.9969413871006,-7.46887707236965e-09
cy0,min,40,-34.38281094136855,5.137161522839051e-07
cy0,min,41,11.48606147605111,-1.2275203076228536e-08
cy0,min,42,-36.0384140002903,2.6422582521945515e-07
cy0,min,43,11.802872717075735,-1.4713744889149893e-08
cy0,min,44,-36.76707115746539,-3.844034068833935e-08
cy0,min,45,12.752825863181132,1.1350601702986296e-07
cy0,min,46,-36.733277058475196,-2.0667663136464398e-08
cy0,min,47,14.160960863189057,-9.892463737060098e-09
cy0,min,48,-36.08596981852793,-1.0011603990278672e-08
cy0,min,49,15.8747742178316,-1.8647966726348386e-08
cy0,min,50,-34.95804369532773,-8.986425825696642e-09
cy0,min,total,-1105.5214376246117,7.148364602471702e-07
cy0,max,1,-223.88837941861962,-1.0117148008248478e-07
cy0,max,2,17.487971326870372,-8.707527143769767e-08
cy0,max,3,-18.95700592494933,-6.593748125283128e-08
cy0,max,4,-38.179850253496404,-4.791267826931289e-08
cy0,max,5,-15.354260943755238,-3.292318417891238e-08
cy0,max,6,-35.959514212271266,-2.0755081209244963e-08
cy0,max,7,-2.9552679368487835,-6.994328671794392e-09
cy0,max,8,-39.391374674524464,-4.844601164677442e-09
cy0,max,9,-10.602197246281145,2.9868214568296025e-09
cy0,max,10,-24.053757269038123,-1.126867132938969e-08
cy0,max,11,-10.630781596649065,1.3522956976430578e-08
cy0,max,12,-34.4575335174228,1.584162134804501e-08
cy0,max,13,-8.847452749109687,1.739027055691622e-08
cy0,max,14,-36.7554731148426,4.9785668920776516e-09
cy0,max,15,14.518507300092239,7.720226236074268e-09
cy0,max,16,-45.88220327645588,9.622731056424527e-09
cy0,max,17,-5.679398932161641,1.0850390808059274e-08
cy0,max,18,-36.72451612298959,1.154379702938968e-08
cy0,max,19,-6.6989605375769,2.093004702885537e-08
cy0,max,20,-39.59902548173516,1.968287932641033e-08
cy0,max,21,-7.118546737413281,1.8429954451448793e-08
cy0,max,22,-41.99308318029921,9.741718542954914e-09
cy0,max,23,-7.107039404774525,1.637878277449545e-08
cy0,max,24,-44.66776562829077,1.582577624503756e-08
cy0,max,25,-7.054084590737313,7.488949904654874e-09
cy0,max,26,-47.0805949714617,1.1643415120943246e-08
cy0,max,27,-6.6986537089384885,6.253088713492616e-09
cy0,max,28,-49.232926401635844,5.6410485171909386e-09
cy0,max,29,-6.02706754108786,5.025434290928388e-09
cy0,max,30,-51.07999357416241,4.562913602512708e-09
cy0,max,31,-5.026221189897718,4.3222589951597e-09
cy0,max,32,-51.3473411261986,3.159044581479975e-09
cy0,max,33,-3.3656749203431686,-1.0634657598984631e-09
cy0,max,34,-52.75105928684163,4.099562289638925e-08
cy0,max,35,122.3790595231516,-2.6512196882322314e-09
cy0,max,36,-91.68163404990473,-6.185317147355818e-09
cy0,max,37,15.449629270864843,2.8887852110415224e-08
cy0,max,38,-31.61681541950422,-1.8047607852622605e-09
cy0,max,39,11.996941386836745,-7.732731788223646e-09
cy0,max,40,-34.3828109172881,5.377966019182168e-07
cy0,max,41,11.486061502293374,1.3967060397135356e-08
cy0,max,42,-36.03841397570673,2.888093959541038e-07
cy0,max,43,11.802872715737902,-1.6051577844677922e-08
cy0,max,44,-36.76707113008292,-1.1057871063258062e-08
cy0,max,45,12.752825857548892,1.0787377746623861e-07
cy0,max,46,-36.73327704875172,-1.0944184225536446e-08
cy0,max,47,14.160960858263145,-1.4818375859704247e-08
cy0,max,48,-36.08596982121204,-1.2695714701749239e-08
cy0,max,49,15.87477422361008,-1.2869486809563568e-08
cy0,max,50,-34.95804369932655,-1.2985246655716765e-08
cy0,max,total,-1105.5214375673181,7.721300789853558e-07
clay,min,1,-223.98542648215414,-0.09704716470599806
clay,min,2,17.47313929706259,-0.014832116883052748
clay,min,3,-18.82303664590436,0.13396921310748766
clay,min,4,-37.58710791462117,0.5927422909625548
clay,min,5,-14.859649400638103,0.4946115101939501
clay,min,6,-35.195562891277255,0.7639513002389293
clay,min,7,-2.310594697567331,0.6446732322871238
clay,min,8,-38.38645813630103,1.0049165333788324
clay,min,9,-9.77826469620948,0.8239325530584871
clay,min,10,-22.957527523281076,1.0962297344883751
clay,min,11,-9.68856617983504,0.9422154303369812
clay,min,12,-33.2695001885313,1.188033344733121
clay,min,13,-7.859036603748928,0.9884161627510295
clay,min,14,-35.469923462156935,1.2855496576642338
clay,min,15,15.599465518596519,1.0809582262245065
clay,min,16,-44.35439065832367,1.5278126277549404
clay,min,17,-4.453434890967156,1.2259640520448762
clay,min,18,-35.23455387808266,1.489962256450731
clay,min,19,-5.451787648005398,1.2471729105015488
clay,min,20,-38.025019566364705,1.5740059350533357
clay,min,21,-5.796101548681568,1.3224452071616675
clay,min,22,-40.33463374952836,1.6584494405125696
clay,min,23,-5.713856282588873,1.393183138564435
clay,min,24,-42.89575468781559,1.77201095630096
clay,min,25,-5.560084179071485,1.4940004191547773
clay,min,26,-45.18239023147745,1.8982047516276666
clay,min,27,-5.096820779046604,1.601832936144973
clay,min,28,-47.20261662532275,2.030309781954145
clay,min,29,-4.3131154702969114,1.7139520758163824
clay,min,30,-48.91441772173333,2.1655758569919925
clay,min,31,-3.1982054028306544,1.8280157913893222
clay,min,32,-49.11719739899464,2.230143730363004
clay,min,33,-1.4820567339918909,1.883618185287812
clay,min,34,-50.397102062519366,2.353957265317888
clay,min,35,124.37341945276799,1.9943599269651742
clay,min,36,-88.52141337275688,3.1602206709625307
clay,min,37,17.79717700038854,2.347547758411549
clay,min,38,-29.164350194494546,2.4524652232049142
clay,min,39,14.01464852849042,2.0177071339209434
clay,min,40,-32.03219166719289,2.3506197878918087
clay,min,41,13.427463121190996,1.9414016328646824
clay,min,42,-33.7228410229255,2.315573241590627
clay,min,43,13.717622311623265,1.914749579833785
clay,min,44,-34.45244241255611,2.3146287064689375
clay,min,45,14.66591920140622,1.9130934517311058
clay,min,46,-34.40482151499516,2.3284555228123693
clay,min,47,16.082453699833593,1.921492826752072
clay,min,48,-33.74068495825719,2.3452848502591337
clay,min,49,17.805614723806688,1.9308404873271208
clay,min,50,-32.600087959484526,2.3579557268567797
clay,min,total,-1026.576104585365,78.9453337540831
clay,max,1,-223.8847361586229,0.003643158825241244
clay,max,2,17.488562017288096,0.0005906033424523116
clay,max,3,-18.962007049467772,-0.005001190455924842
clay,max,4,-38.20212603978262,-0.022275834198893563
clay,max,5,-15.37305039332478,-0.018789482492726606
clay,max,6,-35.98850419873573,-0.02899000721954792
clay,max,7,-2.9799560616966216,-0.024688131842166783
clay,max,8,-39.429656200431545,-0.03828153075168217
clay,max,9,-10.633880248116148,-0.03168299884818104
clay,max,10,-24.095721537571347,-0.04196427980189554
clay,max,11,-10.667124878671395,-0.03634326849937253
clay,max,12,-34.50315218948553,-0.04561865622110872
clay,max,13,-8.885719146011434,-0.0382663795114766
clay,max,14,-36.8049123494041,-0.04943922958293001
clay,max,15,14.47660761791435,-0.04189967445766207
clay,max,16,-45.94089040988106,-0.0586871238024429
clay,max,17,-5.726947840178596,-0.047548897166564075
clay,max,18,-36.781985300161416,-0.05746916562802795
clay,max,19,-6.747447141562031,-0.0484865830550838
clay,max,20,-39.659774590918765,-0.06074908950072455
clay,max,21,-7.169989906368055,-0.05144315052482007
clay,max,22,-42.05713249573749,-0.06404930569656386
clay,max,23,-7.161272757707746,-0.05423333655443763
clay,max,24,-44.736210087566754,-0.06844444345020406
clay,max,25,-7.112249408610859,-0.05816481038459642
clay,max,26,-47.153927564454065,-0.07333258134895004
clay,max,27,-6.761031292227905,-0.062377577036327736
clay,max,28,-49.311385241593904,-0.0784588343170114
