parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.20054089102322,1.0876357237066259e-07
cy0,min,2,17.59827063865806,7.24224555881392e-08
cy0,min,3,-17.635007433483292,2.7482318643023973e-08
cy0,min,4,-33.241805983499475,5.260407220930574e-08
cy0,min,5,-9.890546902598583,-1.044822646179e-07
cy0,min,6,-28.626482137376716,8.835998599465711e-08
cy0,min,7,3.6233041200623064,-7.424737891170707e-08
cy0,min,8,-31.225397612472204,2.4255104591475174e-08
cy0,min,9,-3.822074924794302,-2.397022180744557e-08
cy0,min,10,-16.497025343683017,-4.135234732416393e-08
cy0,min,11,-4.554755808420655,-1.138163607805609e-08
cy0,min,12,-27.640354177370902,-9.751915541755807e-08
cy0,min,13,-3.6691431482509285,-1.7408412933406225e-08
cy0,min,14,-30.52278217105787,-2.80941492292186e-10
cy0,min,15,19.260244478187552,-3.624861122375478e-08
cy0,min,16,-38.87138385843505,1.1735659199985093e-07
cy0,min,17,-0.35202668361550293,-1.1235879082693856e-07
cy0,min,18,-30.508956389004428,3.201903915339699e-07
cy0,min,19,-2.3554319213998354,6.8968355471099585e-09
cy0,min,20,-33.89213302586546,-6.225412363392024e-08
cy0,min,21,-2.986650184615949,-6.255649420694454e-08
cy0,min,22,-36.1945468046892,-3.711648588478056e-08
cy0,min,23,-2.820034625766639,9.262641453844367e-08
cy0,min,24,-38.465812407219246,-1.431413636510115e-07
cy0,min,25,-2.416596423799683,3.5975878365235303e-07
cy0,min,26,-40.37090298439905,9.365291475660342e-08
cy0,min,27,-1.6517176918453378,3.5559778122085106e-07
cy0,min,28,-41.99716762631802,-3.842956175503787e-09
cy0,min,29,-0.58113783426421,1.7801613760859425e-07
cy0,min,30,-43.34570370186103,8.193410394596867e-10
cy0,min,31,0.7795133825229463,-6.580416433976666e-08
cy0,min,32,-43.40901368292149,-7.495932408119188e-08
cy0,min,33,2.5762346476526856,-8.43453182852727e-08
cy0,min,34,-44.50115387447229,2.7206318264916263e-07
cy0,min,35,128.51119925527894,-7.919322797533823e-08
cy0,min,36,-78.36436064272408,4.429539899319934e-07
cy0,min,37,25.238613613372642,-1.1185309034544844e-07
cy0,min,38,-22.934287804453362,2.153698055451514e-07
cy0,min,39,16.179054161698414,-1.4196480435657577e-08
cy0,min,40,-29.584417848056823,-7.755811992637973e-09
cy0,min,41,13.578744713420157,-5.692246674016133e-09
cy0,min,42,-32.069701271393704,-1.036637797824369e-07
cy0,min,43,13.718614859722805,-1.0130873562275156e-07
cy0,min,44,-32.51447249001539,3.9398138795831983e-07
cy0,min,45,15.095087500852909,2.8720823408434626e-07
cy0,min,46,-31.933762373862102,-9.220403995868764e-08
cy0,min,47,16.998793091018523,5.467880228593458e-07
cy0,min,48,-30.801295773995133,-1.151603328253259e-07
cy0,min,49,19.090132615407576,2.74814389911171e-07
cy0,min,50,-29.349503890270512,2.2799303422971207e-07
cy0,min,total,-831.5502812714391,2.8756771826010663e-06
cy0,max,1,-224.20054090103508,9.875171258499904e-08
cy0,max,2,17.59827024484032,-3.2139528371999404e-07
cy0,max,3,-17.635007583930676,-1.2296506568532095e-07
cy0,max,4,-33.24180604522452,-9.120974198140175e-09
cy0,max,5,-9.89054664889116,1.492251584522819e-07
cy0,max,6,-28.626482215250597,1.0486104429219267e-08
cy0,max,7,3.623304267184019,7.287433367864082e-08
cy0,max,8,-31.225397598308543,3.841876505816799e-08
cy0,max,9,-3.8220748467445627,5.407951775282527e-08
cy0,max,10,-16.497025355068118,-5.273744818623527e-08
cy0,max,11,-4.554755768960211,2.807880772337512e-08
cy0,max,12,-27.640354088483342,-8.631594994312763e-09
cy0,max,13,-3.669143050802852,8.003966334158008e-08
cy0,max,14,-30.522782178452356,-7.675428292941433e-09
cy0,max,15,19.26024446684355,-4.7592614293989755e-08
cy0,max,16,-38.871384036738526,-6.094688131952353e-08
cy0,max,17,-0.3520266049338514,-3.367713929947058e-08
cy0,max,18,-30.508956314863497,3.943313231502543e-07
cy0,max,19,-2.3554319033915756,2.4905095319383008e-08
cy0,max,20,-33.89213447949495,-1.5158836106365925e-06
cy0,max,21,-2.9866517747240033,-1.6526645483239122e-06
cy0,max,22,-36.19454659546862,1.7210409453127795e-07
cy0,max,23,-2.8200348097120074,-9.13189537321557e-08
cy0,max,24,-38.46581285202643,-5.879485485138503e-07
cy0,max,25,-2.4165968128870734,-2.9328606654388523e-08
cy0,max,26,-40.37090444042591,-1.3623739434365234e-06
cy0,max,27,-1.6517176967602767,3.506828423205377e-07
cy0,max,28,-41.99716708650088,5.359741805932572e-07
cy0,max,29,-0.581137586262066,4.2601828154076316e-07
cy0,max,30,-43.34570343749732,2.651830470767891e-07
cy0,max,31,0.7795137244397505,2.761126398631575e-07
cy0,max,32,-43.409014060959066,-4.529969004352097e-07
cy0,max,33,2.576233196660038,-1.535337966096506e-06
cy0,max,34,-44.50115394865816,1.9787731275755505e-07
cy0,max,35,128.5111994312263,9.675412115939253e-08
cy0,max,36,-78.36436029789725,7.877808201328662e-07
cy0,max,37,25.23861367747866,-4.7747072073889285e-08
cy0,max,38,-22.934287777251615,2.425715521781058e-07
cy0,max,39,16.179053482085607,-6.938092873554069e-07
cy0,max,40,-29.58441766729341,1.730076029105021e-07
cy0,max,41,13.578744744984501,2.587209735338547e-08
cy0,max,42,-32.06970168852223,-5.207923052807928e-07
cy0,max,43,13.718614946032384,-1.499915747160685e-08
cy0,max,44,-32.514472864539826,1.9456955158148048e-08
cy0,max,45,15.09508773945289,5.258082147463483e-07
cy0,max,46,-31.933762066589136,2.1506892622369378e-07
cy0,max,47,16.998793031209274,4.869787737504794e-07
cy0,max,48,-30.80129567529626,-1.6461459750871654e-08
cy0,max,49,19.090132906936542,5.663433562119735e-07
cy0,max,50,-29.349503651369577,4.66893968820159e-07
cy0,max,total,-831.5502865518417,-2.4047254782999516e-06
clay,min,1,-224.27881189938867,-0.0782708996018755
clay,min,2,17.588566725378264,-0.009703840857341106
clay,min,3,-17.71762396563899,-0.08261650467337844
clay,min,4,-33.409792787297214,-0.16798675119366635
clay,min,5,-10.342976949672423,-0.4524301515561042
clay,min,6,-28.87061516076095,-0.24413293502424693
clay,min,7,3.370846158866678,-0.2524580354430075
clay,min,8,-31.123231885841257,0.1021657508860514
