parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.14617710671678,1.3709561130781367e-07
cy0,min,2,17.579801921516623,-2.299133328165226e-08
cy0,min,3,-18.005456460252766,1.5556924637394332e-07
cy0,min,4,-34.52757968830122,-4.8613912895234535e-08
cy0,min,5,-11.311293924764776,-1.0762155611132584e-08
cy0,min,6,-30.27458831420666,-3.998812303507293e-08
cy0,min,7,2.24828871364616,1.2568711849070269e-08
cy0,min,8,-32.774453811388284,2.536043552936462e-07
cy0,min,9,-5.017185323706995,-8.201993662027007e-08
cy0,min,10,-17.687403086844682,8.156188613384074e-08
cy0,min,11,-5.417555595333283,1.0647040760147775e-07
cy0,min,12,-28.579098869296352,-3.803052806006235e-08
cy0,min,13,-4.279521786888087,-7.98740718011004e-09
cy0,min,14,-31.313591130214483,-1.7389042739068827e-07
cy0,min,15,18.715171260827727,-1.7724804735053112e-08
cy0,min,16,-39.909654362600364,-3.858116315313964e-08
cy0,min,17,-1.120033976999561,-6.68733277642275e-08
cy0,min,18,-31.333422977602414,-7.667171075809165e-08
cy0,min,19,-2.8280650539577494,-1.8484097807913713e-08
cy0,min,20,-34.62006926748418,-1.379288860903216e-07
cy0,min,21,-3.4716902886338312,2.2687629064321868e-07
cy0,min,22,-37.007952533035045,4.674630176282335e-07
cy0,min,23,-3.398402277359667,-6.605819535820956e-08
cy0,min,24,-39.408137435146614,9.478392541950598e-07
cy0,min,25,-3.1059644466786014,3.734312370440307e-07
cy0,min,26,-41.43996325953196,-7.92479326605644e-08
cy0,min,27,-2.438818388490404,-2.264683454100691e-07
cy0,min,28,-43.1738819667683,5.948461776483782e-07
cy0,min,29,-1.4451756112657939,7.924435698747345e-07
cy0,min,30,-44.60987646321209,-1.4796908232028727e-07
cy0,min,31,-0.14280034023762583,-1.8726273548486105e-07
cy0,min,32,-44.69786334530913,1.0893284780877366e-06
cy0,min,33,1.6553152026204023,2.593539345507878e-07
cy0,min,34,-45.82486625248129,3.5023275302137336e-07
cy0,min,35,127.5641074210377,1.2207117094931164e-06
cy0,min,36,-80.9525361156727,7.152134031684909e-07
cy0,min,37,23.276248957432657,-8.010136909319954e-08
cy0,min,38,-24.055215839621024,5.373449738499403e-07
cy0,min,39,16.0854213534958,1.0882985534976797e-06
cy0,min,40,-29.77946538624156,8.102455701930467e-07
cy0,min,41,13.760784152523117,3.323032515822888e-09
cy0,min,42,-32.34938307599316,2.9848602167703575e-07
cy0,min,43,13.670403291652864,-1.7395625917515645e-07
cy0,min,44,-33.08038685308967,-1.949208225937582e-07
cy0,min,45,14.78086114988075,4.4863802273198417e-07
cy0,min,46,-32.73604274259162,3.490268696282328e-07
cy0,min,47,16.501818618031926,5.124887678675805e-07
cy0,min,48,-31.746375032203197,4.3608768152125776e-08
cy0,min,49,18.49715942485618,-1.2672906990474075e-07
cy0,min,50,-30.359596452863368,2.8489933967534853e-07
cy0,min,total,-874.0341633754633,1.0097708354805945e-05
cy0,max,1,-224.14617728828642,-4.447403512131132e-08
cy0,max,2,17.579801844679338,-9.98286182607444e-08
cy0,max,3,-18.005456711974794,-9.61527817366914e-08
cy0,max,4,-34.527579728441225,-8.875391444007619e-08
cy0,max,5,-11.311293773415125,1.4058749542300575e-07
cy0,max,6,-30.274588361601758,-8.738322065937609e-08
cy0,max,7,2.248288823125762,1.2204831367768065e-07
cy0,max,8,-32.77445379381,2.711826425638719e-07
cy0,max,9,-5.017185330874337,-8.918727889550837e-08
cy0,max,10,-17.687403048508415,1.198981536276733e-07
cy0,max,11,-5.417555779584459,-7.778076849263016e-08
cy0,max,12,-28.579098783816463,4.744936177303316e-08
cy0,max,13,-4.279521839852728,-6.095204785339092e-08
cy0,max,14,-31.31359119738228,-2.410582240486292e-07
cy0,max,15,18.715171299668103,2.111557151351917e-08
cy0,max,16,-39.909654358912654,-3.489345345997208e-08
cy0,max,17,-1.1200339226465177,-1.252028436482533e-08
cy0,max,18,-31.333422954132516,-5.3201812733050247e-08
cy0,max,19,-2.8280650181862486,1.7287403064614182e-08
cy0,max,20,-34.62006924977527,-1.2021997264355377e-07
cy0,max,21,-3.4716902043759306,3.111341912998e-07
cy0,max,22,-37.007952512568096,4.879299666527004e-07
cy0,max,23,-3.398402041930767,1.6937070501654716e-07
cy0,max,24,-39.408137139226874,1.243758994462496e-06
cy0,max,25,-3.105964761372185,5.8737653407803236e-08
cy0,max,26,-41.4399634313222,-2.5103817336002976e-07
cy0,max,27,-2.4388182196458583,-5.7623799509798346e-08
cy0,max,28,-43.1738828855509,-3.239364261276023e-07
cy0,max,29,-1.4451755498028804,8.53906483300193e-07
cy0,max,30,-44.609876431723336,-1.164803293818295e-07
cy0,max,31,-0.1428002295114208,-7.65365304467025e-08
cy0,max,32,-44.69786379650246,6.381351482787068e-07
cy0,max,33,1.655315030640351,8.737388323964979e-08
cy0,max,34,-45.82486618961236,4.1310168796826474e-07
cy0,max,35,127.56410772343136,1.5231053680508921e-06
cy0,max,36,-80.95253657510156,2.5578454199148837e-07
cy0,max,37,23.27624888691816,-1.5061586466913468e-07
cy0,max,38,-24.05521601373055,3.632354470539667e-07
cy0,max,39,16.08542164817262,1.382975373331874e-06
cy0,max,40,-29.779465734537922,4.619492095514488e-07
cy0,max,41,13.760784272376663,1.2317657827054518e-07
cy0,max,42,-32.349383395000515,-2.0521333965461963e-08
cy0,max,43,13.67040350622536,4.061623748441434e-08
cy0,max,44,-33.08038687044333,-2.122744788835007e-07
cy0,max,45,14.780861426550203,7.253074763013956e-07
cy0,max,46,-32.736043072279486,1.933900506401187e-08
cy0,max,47,16.501818870724698,7.651815394638106e-07
cy0,max,48,-31.74637541358219,-3.3777022423464587e-07
cy0,max,49,18.49715961163774,6.005249275631286e-08
cy0,max,50,-30.35959640791607,3.298466388912402e-07
cy0,max,total,-874.0341650727878,8.400383876505657e-06
clay,min,1,-224.26796367063892,-0.12178642682653162
clay,min,2,17.584394898151103,0.004592953643147268
clay,min,3,-17.78225309424993,0.22320352157208134
clay,min,4,-33.63726300025596,0.8903166394313473
clay,min,5,-10.59227318280357,0.7190207311990502
clay,min,6,-29.172884730898147,1.10170354332039
clay,min,7,3.115289499594679,0.867000798517231
clay,min,8,-31.420469461698573,1.353984603294066
clay,min,9,-4.001680469545972,1.0155047721410861
clay,min,10,-16.309914641570938,1.3774885268356307
clay,min,11,-4.334294877190192,1.0832608246134985
clay,min,12,-27.16237987725896,1.416718954006864
clay,min,13,-3.2097437220657925,1.0697780568348874
clay,min,14,-29.82999894025592,1.4835920160681368
clay,min,15,19.84609803119371,1.1309267526411766
clay,min,16,-38.137296904819564,1.7723574191996363
clay,min,17,0.15165947209450215,1.2716933822207355
clay,min,18,-29.68818490047993,1.6452380004507745
clay,min,19,-1.5984647294311638,1.2296003060424878
clay,min,20,-32.92280744357982,1.6972616859754766
clay,min,21,-2.1917697216340444,1.2799207938760775
clay,min,22,-35.23692830604091,1.7710246944571537
clay,min,23,-2.062502765861284,1.3358994454401878
clay,min,24,-37.521992576377045,1.8861458066088232
clay,min,25,-1.6809115151535816,1.4250533049562568
clay,min,26,-39.428588361631306,2.011374818652719
clay,min,27,-0.9199301787126467,1.518887983309412
clay,min,28,-41.03405309510702,2.1398294665074573
clay,min,29,0.16863318713481412,1.6138095908441779
clay,min,30,-42.34175720106038,2.2681191141826247
clay,min,31,1.5643811586416199,1.7071813116165102
clay,min,32,-42.394987617815225,2.3028768168223834
clay,min,33,3.390397226258206,1.7350822829917383
clay,min,34,-43.4074909220555,2.4173756806585445
clay,min,35,129.38305348188985,1.818947281563851
clay,min,36,-77.42459841545872,3.5279384154273856
clay,min,37,25.504730879269662,2.2284818417356362
clay,min,38,-21.682837793265904,2.372378583700094
clay,min,39,17.711135992565413,1.625715727368167
clay,min,40,-27.667712788216225,2.111753408270907
clay,min,41,15.234631294676436,1.473847145476352
clay,min,42,-30.296492812842228,2.0528905616369535
clay,min,43,15.106922919796345,1.4365194541872217
clay,min,44,-31.02582664778622,2.0545600103826267
clay,min,45,16.213126632598367,1.4322659313556407
clay,min,46,-30.667421611890138,2.0686214797283533
clay,min,47,17.93420676144075,1.43238865589759
clay,min,48,-29.669007848757783,2.0773672270541823
clay,min,49,19.923138457847713,1.4259789062624648
clay,min,50,-28.285754536409506,2.0738422013532016
clay,min,total,-796.1766384696659,77.85753500350575
clay,max,1,-224.10637527515115,0.0398019686612372
clay,max,2,17.579100465315456,-0.0007014791925001873
clay,max,3,-18.077947404600025,-0.07249078877801196
clay,max,4,-34.81965395762282,-0.29207431793550853
clay,max,5,-11.552781545011587,-0.24148763100896709
clay,max,6,-30.642365345871436,-0.36777707165289897
clay,max,7,1.9534582726063312,-0.29483042847111696
clay,max,8,-33.22847021758076,-0.45401615258811745
clay,max,9,-5.364559623139343,-0.3473743814522843
clay,max,10,-18.152495709937885,-0.4650925415313161
clay,max,11,-5.7893587019150985,-0.37180300011140766
clay,max,12,-29.059126273063033,-0.48002744179720835
clay,max,13,-4.6487320911352175,-0.3692103122345376
clay,max,14,-31.816752019421436,-0.5031610630973802
clay,max,15,18.324379481633343,-0.3907917969191885
clay,max,16,-40.508776197349135,-0.5991218733299348
clay,max,17,-1.560116012421462,-0.4400821022952286
clay,max,18,-31.894055154182027,-0.5606322532513239
clay,max,19,-3.2555418377359935,-0.42747680226234186
clay,max,20,-35.198605412672,-0.5785362831167049
clay,max,21,-3.9169479705278403,-0.4452574550177184
clay,max,22,-37.61206923800793,-0.6041162375098708
clay,max,23,-3.8637020050558384,-0.4652997937543666
clay,max,24,-40.05159751494076,-0.6434591319548915
clay,max,25,-3.602552097491702,-0.4965872773818636
clay,max,26,-42.12649686950261,-0.6865336892185852
clay,max,27,-2.9685222036108727,-0.5297040415888139
clay,max,28,-43.90474921828473,-0.7308666566702513
clay,max,29,-2.008504857982764,-0.5633284542734001
clay,max,30,-45.385135843914064,-0.7752595286710573
clay,max,31,-0.7393307707342162,-0.5965306177593258
clay,max,32,-45.487007776736014,-0.7891433420984058
clay,max,33,1.0475293538543293,-0.6077855894121384
clay,max,34,-46.65328434743726,-0.8284177447232111
clay,max,35,126.92659570301414,-0.637510497311851
clay,max,36,-82.14586507892123,-1.1933282480351295
clay,max,37,22.495474034700326,-0.7807750028336997
clay,max,38,-24.879037670789547,-0.8238212938235492
clay,max,39,15.504806993443296,-0.5806132717539505
