parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.40148290123872,1.3854537428414915e-07
cy0,min,2,17.695603920406,5.0021462527638505e-09
cy0,min,3,-15.880861045256191,4.449215040835952e-08
cy0,min,4,-27.948007720161087,-1.914713720907457e-09
cy0,min,5,-5.445960013591819,-7.487939512884623e-08
cy0,min,6,-24.14091163190123,-2.986045295472195e-07
cy0,min,7,6.405418835962104,-2.5033743078495263e-08
cy0,min,8,-27.588450967889237,-1.311640431822525e-07
cy0,min,9,-1.7528546071738327,-1.0518742632470435e-07
cy0,min,10,-14.147690321427106,-2.238154586109431e-07
cy0,min,11,-3.2682571385191728,1.1583106473977978e-08
cy0,min,12,-25.568759233194122,-2.957784950297082e-07
cy0,min,13,-2.793766445207103,1.3704817338755504e-06
cy0,min,14,-28.430970875366587,1.732172950852373e-06
cy0,min,15,20.38866380248649,-4.921874570129603e-07
cy0,min,16,-35.316419943546016,-6.490492907573753e-07
cy0,min,17,1.6156380913994348,3.102257517539897e-08
cy0,min,18,-28.35708510147301,-2.6138150843735275e-07
cy0,min,19,-1.5493853398337933,-3.8891445863775687e-07
cy0,min,20,-31.57091069615328,-6.676184582943279e-08
cy0,min,21,-1.7150102031547245,7.701758608646969e-08
cy0,min,22,-33.326600283134326,-3.3508057839526373e-07
cy0,min,23,-1.1736850652306616,-3.396807088940079e-07
cy0,min,24,-35.16223916987866,3.998080799760828e-07
cy0,min,25,-0.4769583167186537,1.789515252648144e-08
cy0,min,26,-36.724580063823566,-8.57453628100302e-08
cy0,min,27,0.4877730014067959,-5.2557136753783595e-08
cy0,min,28,-38.08495900830045,-7.31284899302409e-09
cy0,min,29,1.6979555971192637,1.6401183478009784e-07
cy0,min,30,-39.214271292644625,1.9013469909623382e-08
cy0,min,31,3.1616843341257983,6.0376630894865e-07
cy0,min,32,-39.26534719177336,1.2679731682396778e-06
cy0,min,33,4.866199040126021,4.14877198373631e-07
cy0,min,34,-40.21554512504286,1.9179500299060237e-07
cy0,min,35,130.91350337860118,1.1100416941189906e-07
cy0,min,36,-68.33208769977094,7.780518558320182e-07
cy0,min,37,30.534519301754706,2.694129008773416e-07
cy0,min,38,-22.02857028668498,2.2858214876464444e-07
cy0,min,39,14.185476150486663,-3.4148714966875104e-07
cy0,min,40,-29.237762853112535,2.0307125225826894e-07
cy0,min,41,13.08798006936414,-3.5009274057529183e-07
cy0,min,42,-29.928938451071957,-1.210858613376331e-08
cy0,min,43,14.641461048124143,-8.329957346120409e-08
cy0,min,44,-29.32610568426346,-1.4738210651898953e-07
cy0,min,45,16.67245044370384,3.627690752239232e-07
cy0,min,46,-28.31438537757601,-1.795891790834503e-08
cy0,min,47,18.788012825141003,2.8015023190164356e-07
cy0,min,48,-27.068128075228888,8.772620674335485e-08
cy0,min,49,20.881718031560048,-1.4491357447354858e-07
cy0,min,50,-25.65239006121815,3.3109003183540153e-07
cy0,min,total,-707.3852803187937,4.209023927614908e-06
cy0,max,1,-224.40148319801781,-1.5823371768419747e-07
cy0,max,2,17.695604052092197,1.366883424225307e-07
cy0,max,3,-15.880861216030869,-1.2628252754609548e-07
cy0,max,4,-27.94800762445867,9.378770471357711e-08
cy0,max,5,-5.445959868139479,7.057294482137877e-08
cy0,max,6,-24.140911494261104,-1.6096440447199711e-07
cy0,max,7,6.405418872016324,1.1020476975431848e-08
cy0,max,8,-27.58845080459495,3.21302451311567e-08
cy0,max,9,-1.7528544384567954,6.352961090527742e-08
cy0,max,10,-14.147690074161588,2.345005967185898e-08
