parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.31362191252074,6.490026294159179e-08
cy0,min,2,17.64068125645074,4.647424987069826e-07
cy0,min,3,-16.736901296498125,-1.7795052542624035e-08
cy0,min,4,-30.37310671454163,-1.5605406034069347e-07
cy0,min,5,-7.156813399967037,-3.34582852090648e-07
cy0,min,6,-25.77443467449022,-1.577407608976955e-07
cy0,min,7,5.637063073382227,-2.41075862383866e-07
cy0,min,8,-28.868270566574147,1.1359474783034784e-07
cy0,min,9,-2.273857420120147,1.8886347596946962e-08
cy0,min,10,-14.913627509891123,-1.0505930347903814e-08
cy0,min,11,-3.5682789966095565,-5.917899281726591e-08
cy0,min,12,-26.34610901321568,1.892260570457438e-09
cy0,min,13,-2.9953333688635966,9.605465005613212e-07
cy0,min,14,-29.305718431644664,-3.0065111644717035e-07
cy0,min,15,20.014293894853566,1.0084057429082804e-06
cy0,min,16,-36.912788918814336,-1.4580365359506686e-07
cy0,min,17,0.9277103910092726,2.4431072342956384e-07
cy0,min,18,-29.1763178097307,-7.643429711379213e-08
cy0,min,19,-1.7364176094150112,-5.604470172393405e-07
cy0,min,20,-32.59082289011943,6.939069407962961e-08
cy0,min,21,-2.177420845085762,7.99158339503947e-08
cy0,min,22,-34.60873817837286,4.7090856725162666e-07
cy0,min,23,-1.7801228308409462,-1.3130140041894833e-07
cy0,min,24,-36.6124273211756,7.076839594333251e-07
cy0,min,25,-1.1765968245869312,2.0979577985968945e-07
cy0,min,26,-38.29842204705327,1.12125555062903e-07
cy0,min,27,-0.26596619058588805,9.660737948502529e-08
cy0,min,28,-39.754996221468275,-5.338388717746056e-07
cy0,min,29,0.908937420669195,-4.4858542547210334e-08
cy0,min,30,-40.96741825644228,-4.554466670469992e-08
cy0,min,31,2.3469209270860842,4.3017620177110416e-07
cy0,min,32,-41.01465735061178,4.926277412664604e-07
cy0,min,33,4.103806413580347,-7.427363692968925e-07
cy0,min,34,-42.03706845321417,8.318611079971561e-07
cy0,min,35,130.10128449518047,7.327727757910907e-08
cy0,min,36,-72.92494629151177,-1.3100216733619163e-07
cy0,min,37,28.74214546449335,3.374610386686072e-07
cy0,min,38,-21.800159327331265,1.6877445219165566e-07
cy0,min,39,15.445961864635267,2.2608677596736015e-08
cy0,min,40,-29.49677932422712,4.116364351602897e-07
cy0,min,41,13.21283699114132,-1.3242873642127506e-07
cy0,min,42,-31.149551349695546,2.063489681347619e-07
cy0,min,43,14.16675117645219,3.631884410992825e-07
cy0,min,44,-30.90645805883739,3.856770618426708e-07
cy0,min,45,16.034571850713622,1.761769006236591e-07
cy0,min,46,-29.974031900761943,-6.717751688256612e-09
cy0,min,47,18.149119901596478,6.471138291885836e-08
cy0,min,48,-28.710918465109994,3.1616938755973933e-07
cy0,min,49,20.291695387536812,1.1654566378638265e-07
cy0,min,50,-27.24687059472005,2.2986377246070333e-09
cy0,min,total,-756.222189855868,5.194548293729895e-06
cy0,max,1,-224.31362199298908,-1.5568076605632086e-08
cy0,max,2,17.640681001424895,2.0971665293245678e-07
cy0,max,3,-16.736901427260527,-1.4855745433806078e-07
cy0,max,4,-30.37310660805799,-4.957042065711903e-08
cy0,max,5,-7.156812967991413,9.739277206932684e-08
cy0,max,6,-25.774434743087927,-2.2633846796793478e-07
cy0,max,7,5.63706319153354,-1.229245496503495e-07
cy0,max,8,-28.868270594634893,8.553400121513732e-08
cy0,max,9,-2.2738572885519748,1.504545199537688e-07
cy0,max,10,-14.913627408357486,9.102770626157053e-08
cy0,max,11,-3.5682788651651993,7.226536435922526e-08
cy0,max,12,-26.346109059799023,-4.4691081058090276e-08
cy0,max,13,-2.995333326975485,1.0024346122072814e-06
cy0,max,14,-29.305719112108626,-9.81115078957373e-07
cy0,max,15,20.014294270709406,1.3842615835812921e-06
cy0,max,16,-36.912790800263075,-2.0272523926223585e-06
cy0,max,17,0.9277080878510864,-2.0588474627381004e-06
cy0,max,18,-29.176317222310946,5.109854583906781e-07
cy0,max,19,-1.736418159102299,-1.110134304926902e-06
cy0,max,20,-32.59082280527266,1.542374690188808e-07
cy0,max,21,-2.177422542576868,-1.6175752719504999e-06
cy0,max,22,-34.60873825785048,3.9143094454630045e-07
cy0,max,23,-1.7801219278098865,7.717296592879563e-07
cy0,max,24,-36.61242886668151,-8.378219504834306e-07
cy0,max,25,-1.176597369049393,-3.3466668192261295e-07
cy0,max,26,-38.29842145499913,7.04179697663676e-07
cy0,max,27,-0.26596682835927377,-5.411660062293322e-07
cy0,max,28,-39.75499634630707,-6.586776635231217e-07
cy0,max,29,0.9089374695128081,3.985070495815535e-09
cy0,max,30,-40.96741761710474,5.937928690968874e-07
cy0,max,31,2.34691982624112,-6.706687623037055e-07
cy0,max,32,-41.01465673389889,1.1093406300233255e-06
cy0,max,33,4.103805670297952,-1.4860187649290424e-06
cy0,max,34,-42.037067866959696,1.418115580520407e-06
cy0,max,35,130.1012837390407,-6.828624918853166e-07
cy0,max,36,-72.92494623700593,-7.649632038919663e-08
cy0,max,37,28.74214376922946,-1.357802851487122e-06
cy0,max,38,-21.800158733420535,7.626851825648373e-07
cy0,max,39,15.445961251786354,-5.902402353541447e-07
cy0,max,40,-29.496779718984396,1.6879159403515587e-08
cy0,max,41,13.212837979517783,8.55947726918771e-07
cy0,max,42,-31.149552138956583,-5.829120688360945e-07
cy0,max,43,14.166751497980044,6.847162961065578e-07
cy0,max,44,-30.906458589803155,-1.4528870195817944e-07
cy0,max,45,16.034571834918108,1.6038138639373756e-07
cy0,max,46,-29.974031709522226,1.8452196570706292e-07
cy0,max,47,18.14911963201923,-2.0486586649326455e-07
cy0,max,48,-28.71091872269928,5.85801025465571e-08
cy0,max,49,20.29169580535011,5.343589606354726e-07
