parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.19063666850636,2.0730746541630651e-07
cy0,min,2,17.60162912527022,2.2082678441393e-07
cy0,min,3,-17.57302790301776,2.901694529100496e-08
cy0,min,4,-33.060121278204434,-4.983737511565778e-08
cy0,min,5,-9.65100331702245,-1.1274094013913327e-07
cy0,min,6,-28.42628083324619,-6.48464322239306e-08
cy0,min,7,3.7825401534293164,-2.05822291654556e-07
cy0,min,8,-31.12744044357907,-1.4998995823134464e-08
cy0,min,9,-3.753704407633842,1.7797272544584075e-08
cy0,min,10,-16.508596187896202,1.678262151472154e-08
cy0,min,11,-4.588812993124122,-4.744226522745976e-08
cy0,min,12,-27.71803899587136,-1.7253890760571267e-07
cy0,min,13,-3.7574709602501337,-1.7541329633274927e-07
cy0,min,14,-30.64056651589292,-1.87976176846405e-07
cy0,min,15,19.156871141050114,2.567322141544537e-07
cy0,min,16,-38.96442842095711,3.5787053320746054e-08
cy0,min,17,-0.4125390107625494,1.013022721263468e-08
cy0,min,18,-30.638280398940033,1.9347603341657305e-07
cy0,min,19,-2.489934079431924,4.785679346142047e-07
cy0,min,20,-34.04897398484826,2.9273078894220816e-07
cy0,min,21,-3.116563115759249,-1.492469481334524e-07
cy0,min,22,-36.33369266573919,1.3368068962904545e-06
cy0,min,23,-2.929520411062336,1.1132994108820071e-06
cy0,min,24,-38.589430698793805,4.6651335594560805e-07
cy0,min,25,-2.5116501573579324,-1.7390165130137802e-07
cy0,min,26,-40.48484262279595,-1.7493480441999054e-07
cy0,min,27,-1.7393573734123526,1.411844627874359e-07
cy0,min,28,-42.108706175814284,-1.1841486724506467e-07
cy0,min,29,-0.667821018247585,4.028162028379967e-07
cy0,min,30,-43.46029206334024,-1.9701424491813668e-07
cy0,min,31,0.6894301735621253,4.210708013374642e-07
cy0,min,32,-43.52424822685077,1.0057623853754194e-06
cy0,min,33,2.4795470694188704,6.704451984695936e-07
cy0,min,34,-44.62893226644043,-2.029665324698726e-09
cy0,min,35,128.40757891128553,-1.906947204588505e-07
cy0,min,36,-78.35483009818964,6.233282903167492e-07
cy0,min,37,25.333231548665147,6.102237151139889e-07
cy0,min,38,-23.146887021972162,-1.8344078611676196e-07
cy0,min,39,15.850247336994673,1.2233403801076292e-07
cy0,min,40,-29.963481747079552,3.4811071003559846e-07
cy0,min,41,13.254795905969255,-2.0826050750599734e-07
cy0,min,42,-32.370433865791675,1.4476346876790558e-07
cy0,min,43,13.49537537547331,1.5318769897021411e-07
cy0,min,44,-32.72052972876736,8.303190170977359e-07
cy0,min,45,14.95200627627801,1.0515882031825186e-07
cy0,min,46,-32.07860243227151,-2.6708529077268395e-07
cy0,min,47,16.90126203965012,-1.3146225086302366e-07
cy0,min,48,-30.915200360673403,1.7724183720702058e-07
cy0,min,49,19.013633065352558,-1.94527835617464e-07
cy0,min,50,-29.450999231063214,3.839740614353104e-08
cy0,min,total,-835.7277295582081,7.447488769685151e-06
cy0,max,1,-224.19063704310435,-1.6729052276787115e-07
cy0,max,2,17.601628921808814,1.7365376692168866e-08
cy0,max,3,-17.573027992167884,-6.01331784366721e-08
cy0,max,4,-33.060121184000515,4.436654421624553e-08
cy0,max,5,-9.651003185287816,1.899369372893034e-08
cy0,max,6,-28.426280818525772,-5.0126015338491925e-08
cy0,max,7,3.782540298077885,-6.117372297609336e-08
cy0,max,8,-31.127440424093056,4.487016980192493e-09
cy0,max,9,-3.7537043797777345,4.5653380187360426e-08
cy0,max,10,-16.508596203559602,1.1192220483735582e-09
cy0,max,11,-4.5888128218518025,1.2383005465466113e-07
cy0,max,12,-27.718038694365784,1.2896666845563232e-07
cy0,max,13,-3.7574707224365427,6.240029470916397e-08
cy0,max,14,-30.640566308320846,1.9595898237412257e-08
cy0,max,15,19.156870775376067,-1.0894183333221008e-07
cy0,max,16,-38.964428378746945,7.799722112622476e-08
cy0,max,17,-0.4125390384922172,-1.759944057155849e-08
cy0,max,18,-30.638280583457078,8.958988217955266e-09
cy0,max,19,-2.489934548372758,9.627100450160242e-09
cy0,max,20,-34.04897429141419,-1.3835141032814136e-08
cy0,max,21,-3.116562999553493,-3.3041192004645836e-08
cy0,max,22,-36.33369297650918,1.026036912321615e-06
cy0,max,23,-2.929520331825753,1.1925359935105462e-06
cy0,max,24,-38.58943281627971,-1.6509725497826366e-06
cy0,max,25,-2.5116498735395254,1.0991675569727022e-07
cy0,max,26,-40.484843071317805,-6.234566569673916e-07
cy0,max,27,-1.7393570961366267,4.1846018872249147e-07
cy0,max,28,-42.10870587464181,1.8275760993446966e-07
cy0,max,29,-0.6678215903499756,-1.6928618773448534e-07
cy0,max,30,-43.46029297925547,-1.1129294748002394e-06
cy0,max,31,0.6894298421552345,8.966391051856704e-08
cy0,max,32,-43.52424778317059,1.4494425712996417e-06
cy0,max,33,2.479545256557809,-1.142415862798174e-06
cy0,max,34,-44.62893212312347,1.4128729475260116e-07
cy0,max,35,128.40757831441644,-7.875638061705104e-07
cy0,max,36,-78.3548302337437,4.877742298958765e-07
cy0,max,37,25.333231301166336,3.627249043347547e-07
cy0,max,38,-23.146886790420783,4.811059284293151e-08
cy0,max,39,15.850247282462327,6.780169137243774e-08
cy0,max,40,-29.96348151145476,5.837355026017121e-07
cy0,max,41,13.25479413964866,-1.97458110307025e-06
cy0,max,42,-32.370433760312125,2.5024301919529535e-07
cy0,max,43,13.495374188062618,-1.0342229934678926e-06
cy0,max,44,-32.72052994236259,6.167237884824317e-07
cy0,max,45,14.952005658609277,-5.125099118430398e-07
cy0,max,46,-32.078601979627145,1.8555907388417836e-07
cy0,max,47,16.901262225865498,5.475312647718056e-08
cy0,max,48,-30.915199922128757,6.157864831379811e-07
cy0,max,49,19.013633491012612,2.3113221914172755e-07
cy0,max,50,-29.45099913709371,1.3236691032147974e-07
cy0,max,total,-835.7277377156023,-7.099054073478328e-07
clay,min,1,-224.31942585269056,-0.1287889768767343
clay,min,2,17.603886493328538,0.0022575888851008585
clay,min,3,-17.458271732868567,0.11475619916613766
clay,min,4,-32.51534645204124,0.5447747763258164
clay,min,5,-9.38517422643178,0.2658289778497309
clay,min,6,-27.746059997120987,0.6802207712787691
clay,min,7,4.291399282545116,0.5088589232935083
clay,min,8,-30.061684231713883,1.0657561968661895
clay,min,9,-2.972777791536362,0.7809266338947527
clay,min,10,-15.255291503224893,1.2533047014539314
clay,min,11,-3.584121219031779,1.004691726650078
clay,min,12,-26.324114339842755,1.3939244834896982
clay,min,13,-2.6808751055670577,1.0765956792697797
clay,min,14,-29.120981778986362,1.519584548930382
clay,min,15,20.311372248940515,1.1545013646226145
clay,min,16,-37.21682782656179,1.7476006301823759
clay,min,17,0.7927422900594729,1.2052813109522496
clay,min,18,-28.968086688317683,1.670193904098383
clay,min,19,-1.2126338875739826,1.277300670425876
clay,min,20,-32.2883731230424,1.7606011545366513
clay,min,21,-1.8037697371115757,1.3127932294007252
clay,min,22,-34.5380599145345,1.7956340880115889
clay,min,23,-1.6051828012618419,1.3243387230999049
clay,min,24,-36.71975020972801,1.869680955579149
clay,min,25,-1.1380111156621893,1.3736388677940918
clay,min,26,-38.52425463523785,1.9605878126232952
clay,min,27,-0.30178538722566284,1.4375721273711526
clay,min,28,-40.042980486574066,2.06572557082535
clay,min,29,0.8448715500574231,1.512692971121211
clay,min,30,-41.2808792841462,2.1794125821797934
clay,min,31,2.282798600317818,1.5933688478264938
clay,min,32,-41.3218438890372,2.202405343575961
clay,min,33,4.099930938577748,1.6203845396040757
clay,min,34,-42.30851706161932,2.3204152027914446
clay,min,35,130.10626885338667,1.6986897514064196
clay,min,36,-75.21462638619533,3.1402043353225935
clay,min,37,27.05964728321423,1.7264163447727974
clay,min,38,-20.788783794352,2.3581030441793764
clay,min,39,17.69264798401598,1.8424007693553452
clay,min,40,-27.55589662543794,2.4075854697523233
clay,min,41,14.97012601129416,1.7153298970643984
clay,min,42,-30.130974805930997,2.239459204624147
clay,min,43,15.016503009705207,1.521127787419596
clay,min,44,-30.635288617317343,2.085241941769034
clay,min,45,16.332486948429434,1.380480777310245
