parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.30056670178996,8.722048505660496e-08
cy0,min,2,17.632984579031547,2.825639171533112e-07
cy0,min,3,-16.88495043658659,-1.7144483166475766e-08
cy0,min,4,-30.814720028069267,7.839211946247815e-09
cy0,min,5,-7.537133283661667,-2.1165739383377513e-08
cy0,min,6,-26.131272776866727,-3.810088387012911e-07
cy0,min,7,5.425854307319827,-1.9796611638867034e-07
cy0,min,8,-29.125187425728413,-1.5288396326695874e-07
cy0,min,9,-2.4095409061422015,-3.3553212208659033e-08
cy0,min,10,-15.052472232944847,8.618298608098485e-08
cy0,min,11,-3.6304306302210185,1.5606790926270264e-07
cy0,min,12,-26.4617463307483,-1.6221784449044208e-07
cy0,min,13,-3.0264610328860364,-1.107594096438902e-07
cy0,min,14,-29.42500868616008,4.331166323368052e-07
cy0,min,15,19.957295810820213,-3.5937453901624394e-08
cy0,min,16,-37.155999096247946,-3.097475627100721e-07
cy0,min,17,0.793702962644435,1.2393331028093257e-07
cy0,min,18,-29.301703849576548,-2.3972316753884115e-07
cy0,min,19,-1.7634613440240754,5.738822461687221e-07
cy0,min,20,-32.727858379109286,8.357373602052576e-07
cy0,min,21,-2.2478132738171723,6.169562789537508e-07
cy0,min,22,-34.7960632523983,2.07600791668483e-07
cy0,min,23,-1.8857006584744345,-2.669129188781483e-07
cy0,min,24,-36.83611035780355,-9.441959747391593e-08
cy0,min,25,-1.3065893971623412,1.3065223813946147e-07
cy0,min,26,-38.54823374788447,-3.0711576926023554e-07
cy0,min,27,-0.410838206474545,6.3576556025291e-07
cy0,min,28,-40.02341933984304,-3.9229212944746905e-07
cy0,min,29,0.7547449045421191,-8.567585307872605e-09
cy0,min,30,-41.250391844687904,-2.516934927143666e-08
cy0,min,31,2.1863762292623994,-2.485930501450184e-07
cy0,min,32,-41.29773755150725,-1.3374324936421544e-07
cy0,min,33,3.9520914047783964,5.674464635951892e-07
cy0,min,34,-42.32863932928583,-3.679451054949823e-08
cy0,min,35,129.94103260828274,-8.048999688980985e-09
cy0,min,36,-73.68578762649534,1.937899440918045e-07
cy0,min,37,28.32092398062477,-1.9302790477127019e-07
cy0,min,38,-21.791718119858473,-4.854275168497679e-07
cy0,min,39,15.687866307703036,7.282181080370265e-08
cy0,min,40,-29.436927135030974,3.509802581902477e-08
cy0,min,41,13.299775688333282,1.647675595961573e-07
cy0,min,42,-31.273699791882265,9.327089500743568e-08
cy0,min,43,14.10850377048338,-4.805384055117656e-07
cy0,min,44,-31.133860620853326,4.751086706278329e-07
cy0,min,45,15.913788296014655,8.572020906427724e-07
cy0,min,46,-30.239038080971085,2.692398552994746e-07
cy0,min,47,18.011441503377547,5.999778096565933e-07
cy0,min,48,-28.98283751801371,-7.073970209603431e-08
cy0,min,49,20.156105191320144,-1.1452677028955804e-08
cy0,min,50,-27.51344114019535,3.318912895622361e-07
cy0,min,total,-764.5948725888638,3.4131821848859545e-06
cy0,max,1,-224.30056659572912,1.932813233906927e-07
cy0,max,2,17.632984386449557,8.998192768672197e-08
cy0,max,3,-16.884950598447073,-1.7900496729339466e-07
cy0,max,4,-30.81472031884649,-2.8293801079826153e-07
cy0,max,5,-7.537133172622536,8.987339228383462e-08
cy0,max,6,-26.1312726700435,-2.741856128807285e-07
cy0,max,7,5.425854485147366,-2.0138577028205873e-08
cy0,max,8,-29.125187340004853,-6.716040346077534e-08
cy0,max,9,-2.409540907786635,-3.5197645686935175e-08
cy0,max,10,-15.052472012241207,3.0688662633338026e-07
cy0,max,11,-3.6304305738181,2.124708275985654e-07
cy0,max,12,-26.46174621108761,-4.255715424505979e-08
cy0,max,13,-3.0264609239366753,-1.8100485554839452e-09
cy0,max,14,-29.42500894825951,1.7101720217738148e-07
cy0,max,15,19.957295993585003,1.4682733606719012e-07
cy0,max,16,-37.15599872954084,5.695954286011329e-08
cy0,max,17,0.7937031020495766,2.633384519334925e-07
cy0,max,18,-29.30170447217945,-8.623260683293665e-07
cy0,max,19,-1.7634639632754041,-2.045369082548376e-06
cy0,max,20,-32.72786059090104,-1.3760543922103352e-06
cy0,max,21,-2.247813878746002,1.2027449258766865e-08
cy0,max,22,-34.796063123764455,3.362346348012579e-07
cy0,max,23,-1.8857004142811844,-2.271966881295384e-08
cy0,max,24,-36.83611018071962,8.266432871550933e-08
cy0,max,25,-1.3065893624153269,1.6539925251635168e-07
cy0,max,26,-38.54823367926068,-2.384919852715939e-07
cy0,max,27,-0.410838030759737,8.114803682346405e-07
cy0,max,28,-40.02341884505467,1.0249623727531798e-07
cy0,max,29,0.7547441445513869,-7.685583174321664e-07
cy0,max,30,-41.25039319296861,-1.3734500541318084e-06
cy0,max,31,2.1863765882703303,1.1041488079399642e-07
cy0,max,32,-41.297738163508654,-7.457446571379478e-07
cy0,max,33,3.952089248011197,-1.589320735906341e-06
cy0,max,34,-42.328638665779934,6.26711383233669e-07
cy0,max,35,129.9410323980004,-2.1833133700965845e-07
cy0,max,36,-73.68578840394284,-5.836575525108856e-07
cy0,max,37,28.32092418254777,8.895096215155718e-09
cy0,max,38,-21.79171853428735,-8.998563956197358e-07
cy0,max,39,15.68786617384589,-6.103533500834146e-08
cy0,max,40,-29.436926666313347,5.038156523085036e-07
cy0,max,41,13.29977509546511,-4.2810061273712563e-07
cy0,max,42,-31.27369951005267,3.7510049111233457e-07
cy0,max,43,14.108503541212354,-7.098094307878e-07
cy0,max,44,-31.133860047856963,1.0481050338739806e-06
cy0,max,45,15.913788279583809,8.40771244625671e-07
cy0,max,46,-30.23903819567343,1.5453750989991022e-07
