parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.21444756263514,4.8866610313780257e-08
cy0,min,2,17.59824407717935,-1.2652230552134824e-07
cy0,min,3,-17.624775921653164,1.9671623618933154e-07
cy0,min,4,-33.1896309621282,-3.401829218319108e-08
cy0,min,5,-9.869249233815893,1.4484249533097682e-07
cy0,min,6,-28.56063845590352,-6.413561237650356e-08
cy0,min,7,3.67264709329481,-3.4562575024210673e-10
cy0,min,8,-31.11544934283883,-5.443490280754304e-08
cy0,min,9,-3.7405442422431734,-5.176653772309692e-09
cy0,min,10,-16.363191946623406,-1.2270188420870909e-08
cy0,min,11,-4.445692579961714,-5.555458404415958e-08
cy0,min,12,-27.48875967850561,-4.215929649831196e-08
cy0,min,13,-3.5500298130301218,-4.963765043441981e-08
cy0,min,14,-30.356002270792295,-4.996011782054666e-08
cy0,min,15,19.388741442645273,3.290036687531028e-08
cy0,min,16,-38.68066438497863,2.630790163493657e-08
cy0,min,17,-0.21879940698376998,6.761536397448253e-08
cy0,min,18,-30.324967159289145,2.433058199358129e-09
cy0,min,19,-2.2121605421364055,-1.0224558977256493e-09
cy0,min,20,-33.697333580331765,-1.0466649769114156e-08
cy0,min,21,-2.8392900087189465,-4.2880544004475496e-08
cy0,min,22,-35.99619410875562,-1.0626881419284473e-07
cy0,min,23,-2.6717523188683874,5.625289154487234e-07
cy0,min,24,-38.259867352820926,3.352991271299288e-07
cy0,min,25,-2.263267925207931,3.569548967519154e-08
cy0,min,26,-40.15540574836327,-2.836122092730875e-08
cy0,min,27,-1.4915728646677842,2.6582080359105476e-07
cy0,min,28,-41.7703666299459,4.863365319351942e-07
cy0,min,29,-0.41276104468984826,5.427447598571611e-07
cy0,min,30,-43.10648901920205,-2.1446545872549905e-08
cy0,min,31,0.9568834421326434,-7.003005098038528e-08
cy0,min,32,-43.16700213909711,1.6479929598745002e-07
cy0,min,33,2.7569386575825425,-1.4212677879044122e-07
cy0,min,34,-44.24601660847016,2.569885850789433e-07
cy0,min,35,128.70077743125864,2.0968059288861696e-08
cy0,min,36,-78.02630649171715,-5.5820521538407775e-08
cy0,min,37,25.42626589946197,-1.8820514569029e-07
cy0,min,38,-22.67216167170894,-2.243145758029641e-08
cy0,min,39,16.391051055805814,-1.771556128460361e-07
cy0,min,40,-29.31127442803857,-4.938803144227677e-08
cy0,min,41,13.778106081787733,-1.497072013023626e-07
cy0,min,42,-31.816086700085453,3.806352566471105e-09
cy0,min,43,13.89464865692848,1.1962826462763587e-07
cy0,min,44,-32.28010235028915,6.968137498120086e-07
cy0,min,45,15.253587002155697,3.4108144397748674e-07
cy0,min,46,-31.71155427272056,1.3304272172831588e-07
cy0,min,47,17.14682485461009,3.97816265262918e-07
cy0,min,48,-30.585679633115657,3.453996484381605e-07
cy0,min,49,19.23217539563465,1.1778952213603588e-07
cy0,min,50,-29.137698035726658,4.1956925045383286e-07
cy0,min,total,-823.3762953455832,4.206284529573168e-06
