parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.19873022127797,5.1205716999902506e-08
cy0,min,2,17.595436184266823,2.0259703958913633e-07
cy0,min,3,-17.690713735882337,1.0779002934668824e-07
cy0,min,4,-33.42294077913947,3.380358037929909e-08
cy0,min,5,-10.101404853772753,-8.133085316330835e-08
cy0,min,6,-28.84348342655826,8.102585269398332e-09
cy0,min,7,3.447213354479852,-2.857719660909197e-08
cy0,min,8,-31.39669797730256,-1.7706631538771944e-07
cy0,min,9,-3.9496462606273375,5.8356139920334726e-08
cy0,min,10,-16.597443624252588,3.43213493181338e-08
cy0,min,11,-4.617277519490786,-1.1000963517915352e-07
cy0,min,12,-27.69608139617458,1.8006652169333393e-08
cy0,min,13,-3.6910035919560316,-1.9747631530009357e-08
cy0,min,14,-30.552600289507474,-5.4125372628277546e-08
cy0,min,15,19.24820443922075,-5.0159485454059904e-09
cy0,min,16,-38.93388090665219,1.8118868183591985e-08
cy0,min,17,-0.3996813177687649,6.027015664322732e-09
cy0,min,18,-30.538812458398365,-6.692919995998636e-08
cy0,min,19,-2.3507990552674722,-3.5791023478282114e-08
cy0,min,20,-33.90460483354121,1.3275827370762272e-06
cy0,min,21,-2.9854668686431856,7.152703407342642e-08
cy0,min,22,-36.221418800925,-8.493536540754576e-09
cy0,min,23,-2.8345600283487036,9.996671002099333e-08
cy0,min,24,-38.50986510690527,-1.1953102330153342e-07
cy0,min,25,-2.4460456726184665,5.81301318636207e-07
cy0,min,26,-40.42962171610258,3.243241906147887e-07
cy0,min,27,-1.6922392697927229,-1.9520441196796412e-07
cy0,min,28,-42.06617706892048,-1.413588961440837e-07
cy0,min,29,-0.6285538998838608,-1.966349104653986e-07
cy0,min,30,-43.421279864411325,4.775760800157514e-07
cy0,min,31,0.7283756613058208,2.1910223968468756e-07
cy0,min,32,-43.48611069596868,1.45994007993977e-07
cy0,min,33,2.5279952004137405,5.231392470328444e-07
cy0,min,34,-44.57695405042064,8.034625480490831e-07
cy0,min,35,128.4631269741483,-8.029840614653949e-08
cy0,min,36,-78.60500695307117,4.3980664088394406e-07
cy0,min,37,25.031310731303616,5.658872339608934e-07
cy0,min,38,-22.957877096836857,-1.0461475241640983e-07
cy0,min,39,16.28915695535521,6.279442743561958e-09
cy0,min,40,-29.46968733888313,3.536337587206617e-07
cy0,min,41,13.708662388101077,1.1221104170289209e-06
cy0,min,42,-31.99255600587762,2.0416177903825883e-07
cy0,min,43,13.791099117015218,6.455029417651303e-07
cy0,min,44,-32.49681627137876,8.353728730980947e-08
cy0,min,45,15.115756475671166,1.6512617051489542e-08
cy0,min,46,-31.95818488972514,-1.6093901322733473e-07
cy0,min,47,16.988024713538643,1.0689000262686932e-07
cy0,min,48,-30.848354099243508,7.710399074767338e-08
cy0,min,49,19.064458978962676,-2.417796416409601e-07
cy0,min,50,-29.40574366135764,3.3613552119504675e-07
cy0,min,total,-833.9195004331019,7.24241897387401e-06
cy0,max,1,-224.19873045908653,-1.8660284695215523e-07
cy0,max,2,17.595435784870833,-1.9679895046920137e-07
cy0,max,3,-17.690713809211452,3.44609141222918e-08
cy0,max,4,-33.42294063732898,1.7561407616994984e-07
cy0,max,5,-10.101404814409033,-4.196713376813932e-08
cy0,max,6,-28.843483384673316,4.998753055929228e-08
cy0,max,7,3.44721347886306,9.58060111244663e-08
cy0,max,8,-31.396697960938827,-1.6070258368472423e-07
cy0,max,9,-3.9496462097348184,1.0924865900818759e-07
cy0,max,10,-16.597443650100928,8.473008961118467e-09
cy0,max,11,-4.617277452794209,-4.331305802907082e-08
cy0,max,12,-27.696081359337928,5.484330500848955e-08
cy0,max,13,-3.691003563027293,9.181106985778342e-09
cy0,max,14,-30.552600253149716,-1.776761493488266e-08
cy0,max,15,19.248204484714982,4.047828383590968e-08
cy0,max,16,-38.93388092441324,3.5782221630142885e-10
cy0,max,17,-0.39968132269406675,1.1017138312752195e-09
cy0,max,18,-30.538812396962008,-5.492843513366097e-09
cy0,max,19,-2.3507990315275937,-1.2051144970826044e-08
cy0,max,20,-33.9046047459151,1.4152088425589682e-06
cy0,max,21,-2.9854670362787217,-9.610850204566646e-08
cy0,max,22,-36.221418879496426,-8.706496146260179e-08
cy0,max,23,-2.8345607400324178,-6.117170041619602e-07
cy0,max,24,-38.50986541566939,-4.2829513802189467e-07
cy0,max,25,-2.44604733549215,-1.0815723650026143e-06
cy0,max,26,-40.42962238160524,-3.411784703644116e-07
cy0,max,27,-1.6922394017015732,-3.271132622550965e-07
cy0,max,28,-42.066176859329005,6.823258047461422e-08
cy0,max,29,-0.6285549100685497,-1.206819599364195e-06
cy0,max,30,-43.42127978990436,5.520830441696489e-07
cy0,max,31,0.728375813012196,3.7080861492455597e-07
cy0,max,32,-43.486111619352144,-7.773894594720332e-07
cy0,max,33,2.5279948991184686,2.2184397518998367e-07
cy0,max,34,-44.57695520261661,-3.4873342258379125e-07
cy0,max,35,128.46312666088548,-3.935612369332375e-07
cy0,max,36,-78.60500697881477,4.1406303807889344e-07
cy0,max,37,25.031310773911773,6.08495390963526e-07
cy0,max,38,-22.95787765747143,-6.652493240721924e-07
cy0,max,39,16.289156810003984,-1.390717834226507e-07
cy0,max,40,-29.46968784976285,-1.5724596025279425e-07
cy0,max,41,13.70866173342232,4.6743165960094757e-07
cy0,max,42,-31.99255669941134,-4.893719420806519e-07
cy0,max,43,13.79109871248178,2.4096950390628535e-07
cy0,max,44,-32.49681611420648,2.407095678336191e-07
cy0,max,45,15.115756481555575,2.2397026455678315e-08
cy0,max,46,-31.958184752711592,-2.392546605278767e-08
cy0,max,47,16.988024850927633,2.4427899347756465e-07
cy0,max,48,-30.848354203174242,-2.6826743493302274e-08
cy0,max,49,19.06445920611145,-1.4630867184450835e-08
cy0,max,50,-29.40574375966894,2.378242207612402e-07
cy0,max,total,-833.9195098721937,-2.1966727672406705e-06
clay,min,1,-224.2723805653207,-0.07365029283701574
clay,min,2,17.586100209182224,-0.009335772487560234
clay,min,3,-17.756176221577956,-0.06546237790558962
clay,min,4,-33.545259281983746,-0.12231846904069243
clay,min,5,-10.49120014808502,-0.3897953756431214
clay,min,6,-29.049836019688332,-0.206352585027485
clay,min,7,3.219699400255651,-0.22751398280139767
clay,min,8,-31.298855014312853,0.09784278592339035
clay,min,9,-3.906971202072227,0.04267511691125048
clay,min,10,-16.211774064592884,0.3856695939810528
clay,min,11,-4.262290606294393,0.35498680318675824
clay,min,12,-27.083123463583078,0.6129579505981546
clay,min,13,-3.157375456525778,0.5336281156826219
clay,min,14,-29.7630912588083,0.7895089765738028
clay,min,15,19.89127891813419,0.6430744738974923
clay,min,16,-38.054794836508485,0.8790860882625751
clay,min,17,0.2101403537509814,0.609821677546762
clay,min,18,-29.62169455347587,0.9171178379932954
clay,min,19,-1.5607841379153116,0.7900148815611372
clay,min,20,-32.86458156114213,1.0400245999818125
clay,min,21,-2.1553222197648103,0.8301447204054093
clay,min,22,-35.17448117684131,1.0469376155901529
clay,min,23,-2.0210096236620507,0.8135505046533629
clay,min,24,-37.45124574939618,1.0586192379780712
clay,min,25,-1.632365493815235,0.8136807601045501
clay,min,26,-39.34912265280661,1.080499387620165
clay,min,27,-0.8647685612729704,0.8274705133153405
clay,min,28,-40.94686674706278,1.1193101804988075
clay,min,29,0.22913732010499732,0.8576910233539476
clay,min,30,-42.248200253600615,1.17308008838679
clay,min,31,1.6288923329943277,0.9005168907907466
clay,min,32,-42.29998305476377,1.186127787198913
clay,min,33,3.4546583183649413,0.9266636410904479
clay,min,34,-43.3100020318942,1.266952821988987
clay,min,35,129.44853212215824,0.9854050677115254
clay,min,36,-77.2364126406754,1.3685947522024122
clay,min,37,25.639435406578013,0.6081252411616305
clay,min,38,-21.59577080517832,1.3621061870437856
clay,min,39,17.720512445175757,1.4313554960999895
clay,min,40,-27.65002312149742,1.8196645710194694
clay,min,41,15.216858966295609,1.5081977003049492
clay,min,42,-30.280428101973943,1.712128108065457
clay,min,43,15.09913167920485,1.3080332076925743
clay,min,44,-30.99376457664911,1.50305177826694
clay,min,45,16.221501614607448,1.1057451554488988
clay,min,46,-30.61980962524112,1.3383751035450047
clay,min,47,17.95514041622199,0.9671158095733503
clay,min,48,-29.61100223909948,1.2373519372480182
clay,min,49,19.951325146738924,0.8868659259966059
clay,min,50,-28.222534440270753,1.1832095572224084
clay,min,total,-793.0909568575851,40.82855081793582
clay,max,1,-224.15928695249306,0.03944331999062456
clay,max,2,17.59336728531735,-0.0020686963524347846
clay,max,3,-17.768516096976978,-0.07780225330461121
clay,max,4,-33.7280795731267,-0.3051387601836453
clay,max,5,-10.351143724786125,-0.2497389523442255
clay,max,6,-29.218812713193003,-0.37532927853215625
clay,max,7,3.15248555434813,-0.2947278287089188
clay,max,8,-31.850963508018328,-0.45426570778208486
clay,max,9,-4.28923131178118,-0.33958499279770216
clay,max,10,-17.05399838772471,-0.4565547291507741
clay,max,11,-4.97426675962366,-0.3569893501425092
clay,max,12,-28.16218330156411,-0.4661018873828766
clay,max,13,-4.040234231528385,-0.34923065931998476
clay,max,14,-31.038024685124626,-0.4854244497425242
clay,max,15,18.880717466907818,-0.36748697732888047
clay,max,16,-39.51519818223602,-0.5813172574649599
clay,max,17,-0.8140950713640742,-0.41441374756829363
clay,max,18,-31.073898335091116,-0.5350859436219508
clay,max,19,-2.746045698701375,-0.3952466792249263
clay,max,20,-34.45436632375796,-0.5497601626340156
clay,max,21,-3.3961879998875184,-0.4107210597172988
clay,max,22,-36.79499407845782,-0.5735752860263545
clay,max,23,-3.2631129648365795,-0.42855283652116594
clay,max,24,-39.120557795535014,-0.6106928081607634
clay,max,25,-2.9028950307510852,-0.4568487768313001
clay,max,26,-41.08049199658715,-0.6508699561603777
clay,max,27,-2.1787041990872456,-0.48646512449893464
clay,max,28,-42.75804189207688,-0.6918649645152968
clay,max,29,-1.144752270647662,-0.5161985673987117
clay,max,30,-44.15385594135962,-0.7325755993722183
clay,max,31,0.18317050993966477,-0.5452049322639163
clay,max,32,-44.2287738112462,-0.7426629692835149
clay,max,33,1.9753569957387422,-0.5526376815357512
clay,max,34,-45.35509526082774,-0.7781404069445514
clay,max,35,127.88521781837012,-0.577909236076593
clay,max,36,-79.75782198602467,-1.1528145931468572
clay,max,37,24.31118811170301,-0.7201220537133715
clay,max,38,-23.71096115065912,-0.7530841584370158
clay,max,39,15.791055461603003,-0.4981014874727645
clay,max,40,-30.128267938274224,-0.6585802457573351
clay,max,41,13.261360496002002,-0.447300769988658
clay,max,42,-32.63349044770829,-0.6409342376688905
clay,max,43,13.35407168401149,-0.43702678750078583
clay,max,44,-33.139940943314606,-0.6431245883985568
clay,max,45,14.679120826672092,-0.43663563248645687
clay,max,46,-32.606413925000666,-0.6482291962145403
clay,max,47,16.551376475214017,-0.4366481314346231
clay,max,48,-31.499079529152162,-0.6507253528046633
clay,max,49,18.630612899724138,-0.43384632101818
clay,max,50,-30.054411976146515,-0.6486679786533536
clay,max,total,-858.8970944091207,-24.977586733599765
temp_ci_delta,min,1,-224.17709974522845,0.021630527255240395
temp_ci_delta,min,2,17.588937186772256,-0.006498794897527915
temp_ci_delta,min,3,-17.8273623170337,-0.13664847336133334
temp_ci_delta,min,4,-33.89639293368258,-0.47345212073952325
temp_ci_delta,min,5,-10.613606028945355,-0.5122012565034559
temp_ci_delta,min,6,-29.43696798814877,-0.5934845534879223
temp_ci_delta,min,7,2.959541341122183,-0.4876720419348657
temp_ci_delta,min,8,-31.952978755116423,-0.5562809548801795
temp_ci_delta,min,9,-4.372747748489117,-0.4231014295056399
temp_ci_delta,min,10,-17.025194902408373,-0.42775124383443597
temp_ci_delta,min,11,-4.924900709667689,-0.3076233001865383
temp_ci_delta,min,12,-28.038607428554172,-0.3425260143729396
