parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.1884414581756,1.1291973578408943e-08
cy0,min,2,17.596564120792625,-3.764241185422179e-08
cy0,min,3,-17.678399563735464,1.592900318314605e-07
cy0,min,4,-33.39755784112702,-1.6709194028408092e-09
cy0,min,5,-10.040332941137349,1.0376438019932266e-07
cy0,min,6,-28.814400496591677,-9.260931932431049e-08
cy0,min,7,3.4745465027209708,-7.021132120144102e-09
cy0,min,8,-31.418594452374933,-1.0805793948520659e-07
cy0,min,9,-3.965446121477805,4.5495429645825425e-09
cy0,min,10,-16.66435741993698,1.249744485676274e-08
cy0,min,11,-4.679106599699002,-1.2413693184498698e-08
cy0,min,12,-27.79409401333986,-3.3691144096792414e-08
cy0,min,13,-3.776374734928838,-9.262787514785487e-08
cy0,min,14,-30.672777864910767,4.249074692097565e-08
cy0,min,15,19.151151982950417,2.3766379086964662e-08
cy0,min,16,-39.06150580807399,7.403549773243867e-08
cy0,min,17,-0.48779289804426307,6.277460739001484e-07
cy0,min,18,-30.673137127095377,-3.416500042874304e-07
cy0,min,19,-2.466119862416245,-1.283915200822605e-07
cy0,min,20,-34.054273934771636,8.168351897097637e-07
cy0,min,21,-3.103214498989977,-1.4551998406275857e-07
cy0,min,22,-36.36895622838323,2.574035704583366e-07
cy0,min,23,-2.9475020434500228,3.167668189973938e-07
cy0,min,24,-38.657206343900604,3.311803524752577e-07
cy0,min,25,-2.5575797025215445,-9.756090646462212e-08
cy0,min,26,-40.579142116659945,6.535305416832671e-07
cy0,min,27,-1.8051127991757105,-2.484098906574417e-07
cy0,min,28,-42.220839239774406,1.6183045659090567e-07
cy0,min,29,-0.7454228264076628,3.110166048037044e-07
cy0,min,30,-43.58335061147585,1.8493254572149453e-07
cy0,min,31,0.6057123889588484,4.51082795227542e-07
cy0,min,32,-43.64990472931272,3.8377800137823215e-07
cy0,min,33,2.401576444863483,3.6034993300404494e-07
cy0,min,34,-44.75168328610143,4.922945038288162e-07
cy0,min,35,128.32946116595596,-4.983542112313444e-08
cy0,min,36,-78.78489008998466,-1.9733495548734936e-07
cy0,min,37,24.95758032621962,4.832595870141176e-07
cy0,min,38,-23.15625801276763,-1.4645443613403586e-07
cy0,min,39,16.08028815486905,1.1618256934298188e-06
cy0,min,40,-29.729142834614297,9.439258654708738e-07
cy0,min,41,13.500597834302148,2.829555203476275e-07
cy0,min,42,-32.22426322869779,-1.5981101597617453e-07
cy0,min,43,13.621643370853532,2.1983143483339518e-07
cy0,min,44,-32.691852956834836,2.3167028473380924e-07
cy0,min,45,14.979156526666483,1.682008523573586e-07
cy0,min,46,-32.12795062876137,1.1231649921228382e-07
cy0,min,47,16.87154139892686,-2.1643212022581793e-07
cy0,min,48,-31.004262386432796,-1.4160843875288265e-07
cy0,min,49,18.95848471924358,3.960148831083643e-08
cy0,min,50,-29.55500545076713,-2.884569028083206e-09
cy0,min,total,-839.5479482155268,7.162392989812361e-06
