parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.1994749581285,6.092571425142523e-08
cy0,min,2,17.594964658159206,2.161343601869703e-07
cy0,min,3,-17.698717444215173,1.1846382719227222e-07
cy0,min,4,-33.447752158170644,-3.5415368415669946e-09
cy0,min,5,-10.133583641823963,-8.263536166452923e-08
cy0,min,6,-28.873841888721255,-1.6749140741012525e-08
cy0,min,7,3.421863708549122,-1.7350981584840497e-07
cy0,min,8,-31.41695792542985,1.3990604230684767e-08
cy0,min,9,-3.9650529673813053,7.563909232288779e-08
cy0,min,10,-16.604699439766463,-6.333673852054744e-08
cy0,min,11,-4.62014562928673,1.20986669571721e-08
cy0,min,12,-27.694600109406778,-2.309656821353201e-08
cy0,min,13,-3.6863347811536324,-5.922166668170803e-08
cy0,min,14,-30.54552353079314,1.1318661563564092e-09
cy0,min,15,19.25548483874206,-4.61044535882138e-09
cy0,min,16,-38.9298924777861,-1.985202402465802e-08
cy0,min,17,-0.3975149638859502,-3.798336201121799e-09
cy0,min,18,-30.530202349798603,1.2742543376020876e-07
cy0,min,19,-2.339572020702521,-1.8617687302935337e-07
cy0,min,20,-33.892200718428285,-1.7737588819954908e-07
cy0,min,21,-2.974235478834929,1.6181668271997296e-07
cy0,min,22,-36.21085032662656,1.1866460880582963e-07
cy0,min,23,-2.825640327174859,-3.473531151598763e-08
cy0,min,24,-38.50140508131948,-3.7716652911967685e-08
cy0,min,25,-2.4390955699110823,5.581707100965616e-07
cy0,min,26,-40.422790439426265,-1.4811632809141884e-07
cy0,min,27,-1.686560785390911,2.326823675957712e-07
cy0,min,28,-42.06017018414924,1.3611943927571701e-07
cy0,min,29,-0.6233819694802201,5.427476934549702e-08
cy0,min,30,-43.41541571706465,4.304430305523965e-07
cy0,min,31,0.7336169231629001,-3.711034579634287e-08
cy0,min,32,-43.480284397004624,-2.2280861600165736e-07
cy0,min,33,2.5339393372500103,4.473474324306892e-07
cy0,min,34,-44.5699140404424,3.2627305301957676e-08
cy0,min,35,128.46982514332336,1.8140070778827067e-08
cy0,min,36,-78.6177380191106,5.219409331402858e-07
cy0,min,37,25.01249538455291,5.178433220009993e-07
cy0,min,38,-22.942836766713082,-2.4761565242670258e-08
