parameter,direction,year,emissions_diff,effect_vs_baseline
cy0,min,1,-224.2709200598754,2.126045899331075e-07
cy0,min,2,17.623959771620232,2.4622645966587697e-07
cy0,min,3,-17.067616746718468,2.0235753694919367e-07
cy0,min,4,-31.39686447119291,-1.8602360540853624e-07
cy0,min,5,-8.048880859061276,-1.2287677542133224e-07
cy0,min,6,-26.67947036163454,-2.3495118739447207e-07
cy0,min,7,5.059128044327698,-3.2693896923063903e-07
cy0,min,8,-29.599195676319205,-1.3647578356312806e-07
cy0,min,9,-2.7076696735235957,-9.847460713530154e-08
cy0,min,10,-15.396085451818301,-5.19894278738775e-08
cy0,min,11,-3.847250734289801,-7.902356990996395e-09
cy0,min,12,-26.772253599945373,-1.5985670032137023e-07
cy0,min,13,-3.198103935179154,-1.502981157308625e-07
cy0,min,14,-29.738232158653197,1.1218285749237111e-06
cy0,min,15,19.758770274999815,2.0466704953037151e-07
cy0,min,16,-37.63063704180488,-2.0435357583892255e-07
cy0,min,17,0.49653180257618906,1.322165542327891e-06
cy0,min,18,-29.64022175100111,-6.818119402396405e-10
cy0,min,19,-1.9389478973990308,-3.735311735475477e-07
cy0,min,20,-33.07446534528919,-3.4795655068364795e-07
cy0,min,21,-2.4670574493739013,-3.219424322686848e-07
cy0,min,22,-35.20050420484783,-3.0457372446335285e-07
cy0,min,23,-2.147283024741731,5.617613041408731e-08
cy0,min,24,-37.29276266605651,-1.9962401864859203e-07
cy0,min,25,-1.6046491451028302,-1.8952739799793505e-07
cy0,min,26,-39.047856870305445,1.3263085207881886e-07
cy0,min,27,-0.7357548532364717,1.3017512978663603e-07
cy0,min,28,-40.55794698279706,1.1516040387959947e-07
cy0,min,29,0.4094194570411528,1.088569706597653e-07
cy0,min,30,-41.81478213775339,9.668170264376386e-08
cy0,min,31,1.8246571761894606,9.724266636368384e-08
cy0,min,32,-41.8640105573211,8.723424826939663e-08
cy0,min,33,3.5987359417864377,3.0142779339215053e-07
cy0,min,34,-42.914800168358276,2.231603701829954e-08
cy0,min,35,129.57214173293076,7.858698438667489e-07
cy0,min,36,-74.9013291606853,1.7214968295320432e-07
cy0,min,37,27.612824314166215,-1.0874717659703492e-07
cy0,min,38,-22.08000378337297,-3.994648167804371e-08
cy0,min,39,15.768454029348254,-4.7399472791198605e-08
cy0,min,40,-29.586112532830896,-2.1159003438242507e-08
cy0,min,41,13.274447635331693,-2.2389478715467703e-08
cy0,min,42,-31.59215256904419,6.535465502111037e-10
cy0,min,43,13.937383938886354,-2.3323194042745854e-08
cy0,min,44,-31.56641819089957,6.174453197616003e-07
cy0,min,45,15.66984568441653,-1.4367279099758434e-07
cy0,min,46,-30.720238691649328,3.696271484443514e-07
cy0,min,47,17.743958171521292,3.8975797878038065e-07
cy0,min,48,-29.47649067136235,9.924880473022313e-08
cy0,min,49,19.889208832271013,-1.531844162627749e-07
cy0,min,50,-28.002210707101952,2.140153156915403e-07
cy0,min,total,-782.3397133231334,3.128719072265085e-06
cy0,max,1,-224.2709200182361,2.5424390059924917e-07
cy0,max,2,17.623959652258645,1.268648723851129e-07
cy0,max,3,-17.06761695966201,-1.0586006737867137e-08
cy0,max,4,-31.396864605574763,-3.2040545860922975e-07
cy0,max,5,-8.048880934240062,-1.9805556128460466e-07
cy0,max,6,-26.679470138025703,-1.1342351058374334e-08
cy0,max,7,5.059128123778847,-2.474878204594688e-07
cy0,max,8,-29.59919557918899,-3.9345568580984036e-08
cy0,max,9,-2.7076696393221855,-6.427319698687484e-08
cy0,max,10,-15.396085356340478,4.348839510726066e-08
cy0,max,11,-3.8472506133973834,1.1299006041909365e-07
cy0,max,12,-26.772253382722685,5.736598751582278e-08
cy0,max,13,-3.198103786886604,-2.005565935547793e-09
cy0,max,14,-29.73823231640162,9.640801508226104e-07
cy0,max,15,19.75877042550625,3.551734835127718e-07
cy0,max,16,-37.630637610610506,-7.731592006621213e-07
cy0,max,17,0.49653208696761375,1.6065569670153934e-06
cy0,max,18,-29.640221459095052,2.912242464958581e-07
cy0,max,19,-1.938948156156611,-6.322887537990596e-07
cy0,max,20,-33.07446523318411,-2.358514663569622e-07
cy0,max,21,-2.4670597218367556,-2.5944052866044842e-06
cy0,max,22,-35.20050392139379,-2.1119682003245543e-08
cy0,max,23,-2.147282959889897,1.2102796453916653e-07
cy0,max,24,-37.29276268314444,-2.1671194616601497e-07
cy0,max,25,-1.6046491578414313,-2.0226599906081333e-07
cy0,max,26,-39.0478568764601,1.264761948505111e-07
cy0,max,27,-0.7357548617494496,1.2166215190845264e-07
cy0,max,28,-40.557946984978,1.1297946400645742e-07
cy0,max,29,0.4094194166388987,6.845471656191648e-08
cy0,max,30,-41.81478212231257,1.1212252104542131e-07
cy0,max,31,1.824657180186846,1.0124005189737773e-07
cy0,max,32,-41.864010546631164,9.79241860932234e-08
cy0,max,33,3.598735726653532,8.629488768008287e-08
cy0,max,34,-42.91480010457074,8.61035758248363e-08
cy0,max,35,129.57214101902736,7.19664399184694e-08
cy0,max,36,-74.90132925389781,7.893716258422501e-08
cy0,max,37,27.612824487802865,6.488947335014927e-08
cy0,max,38,-22.0800036815452,6.18812876496122e-08
cy0,max,39,15.768454135203928,5.845620165700893e-08
cy0,max,40,-29.586112450928088,6.074380465292961e-08
cy0,max,41,13.274447709640125,5.191895269263114e-08
cy0,max,42,-31.592152515430083,5.426765170568615e-08
cy0,max,43,13.937384006565738,4.4356189832228665e-08
cy0,max,44,-31.566418112955407,6.953894811090322e-07
cy0,max,45,15.669845736692883,-9.139643708522271e-08
cy0,max,46,-30.720238651842266,4.0943421097949795e-07
cy0,max,47,17.743958215474542,4.3371122870894396e-07
cy0,max,48,-29.476490915395523,-1.4478436938247796e-07
cy0,max,49,19.889208886941393,-9.851403603988729e-08
cy0,max,50,-28.002210714709403,2.0640786502212904e-07
cy0,max,total,-782.3397152172174,1.2346350786174298e-06
clay,min,1,-224.39922269818703,-0.12830242570703376
clay,min,2,17.635441743298273,0.011482217904500658
clay,min,3,-16.87267774080847,0.19493920826753453
clay,min,4,-30.598372355574565,0.7984919295947392
