temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
25.825053763440856,0.5833333333333334,274.7915555555556,1.0825159982783816,2.215631510090463,18.543888992138243,1,1
28.223723316912977,1.2266666666666668,281.5724444444444,1.1149825828417694,3.1818378264806317,18.256895090341043,1,1
31.000967741935483,2.9266666666666667,313.2728888888888,0.8082423499751631,4.7881270784660925,16.06316639825991,1,1
32.52166666666666,11.403333333333338,286.8848888888889,0.6688703520808199,11.360958050098237,14.652166074573536,1,1
31.454731182795697,40.82,259.85155555555554,0.8419073479814679,24.307929740639416,14.80617443258808,1,1
28.297333333333334,118.58000000000001,201.84177777777776,0.7530461257007767,35.85387393102828,13.223814455790542,1,1
25.598924731182795,216.20000000000002,155.63555555555556,0.5579911049681106,67.24131016795738,10.885684413928336,1,1
24.74301075268817,259.31666666666666,138.34666666666666,0.38298739539431126,54.42963241707104,9.382099202236828,1,1
25.161777777777775,173.31333333333336,152.008,0.38168384073525585,38.42039448839221,8.501440112397098,1,1
26.41634408602151,64.51333333333334,183.45866666666672,0.7426962938338076,32.42220113497511,11.92255242800247,1,1
26.856888888888886,2.78,228.60533333333333,0.8764417496247626,5.2196181654507505,18.578158180490075,1,1
25.742150537634412,0.23333333333333334,261.352,1.023592637547275,0.739679955644067,20.261356110034313,1,1
