temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
24.985053763440867,107.17333333333333,201.97466666666665,0.8369616777800312,245.16610826881876,17.663322641657626,0,0
26.177594417077174,171.8466666666667,179.94755555555554,0.637636009648229,246.80304688966663,22.340809847076805,1,1
26.01774193548386,308.94333333333327,191.29066666666668,0.6721190761550265,432.3456373394285,25.577335129703492,0,0
24.431666666666672,142.01333333333332,178.94222222222223,0.9595208534467783,139.4618641071095,19.780005798133672,1,1
22.68892473118279,35.56666666666665,172.3368888888889,1.3540830784743165,37.89875198867174,11.584404330983253,0,0
21.149111111111107,6.603333333333334,154.44311111111114,1.4850640641349213,6.712750776582261,8.847440001770549,1,1
20.196129032258064,1.1933333333333331,158.87066666666672,1.344332750064925,1.7651674402033433,8.54618654845966,0,0
19.83215053763441,0.7699999999999999,169.5786666666667,1.357188090486886,1.3911419273636194,7.420124731733476,1,1
20.122222222222224,5.246666666666667,176.73955555555554,1.3095913004452144,6.629855843511767,7.666294230500679,0,0
20.554946236559136,19.019999999999992,190.91066666666669,1.1258787943435251,15.104541449967728,7.453235991386224,1,1
21.35266666666666,24.04,190.26977777777773,1.1038853013880972,25.37482597188497,7.6899996230031125,0,0
23.094516129032254,46.736666666666665,197.53599999999994,0.9315845048192295,57.266855572193215,11.05739669915357,1,1
