temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
23.345591397849457,3.546666666666666,205.81466666666665,0.7269990120223877,6.1697668504171,14.285988999219615,1,1
25.672894088669945,3.503333333333333,228.60355555555554,0.8937901583807348,7.200693612822805,16.26140594538375,1,1
28.611075268817206,11.700000000000001,284.1857777777778,1.0201826672399519,36.16685470579857,16.41853020366109,1,1
29.975222222222214,21.836666666666666,264.6413333333333,0.9840983516766346,24.922866986977535,16.17536553739047,1,1
28.94612903225807,60.67666666666667,255.78666666666666,1.0751880707538921,41.05236927375209,23.873669042759612,1,1
26.16777777777778,85.1,192.96577777777776,0.846421963612306,40.811061718861104,21.50635488250057,1,1
24.797634408602146,104.63000000000002,168.5191111111111,0.482183883739624,51.65103163505563,17.385591579952912,1,1
24.65709677419356,97.54333333333334,166.76577777777777,0.4980677076326935,45.500713774873795,17.624494861016657,1,1
24.829999999999995,115.31000000000002,165.22044444444444,0.5494894879049175,59.25324580080854,17.823043238845095,1,1
24.576236559139783,121.65000000000002,166.9471111111111,0.9726872100414545,60.6054666363266,25.54288155755123,1,1
23.541,53.910000000000004,160.35066666666668,0.7991289079330405,61.336170068082104,23.234958507779552,1,1
22.606236559139788,13.443333333333333,174.17155555555553,0.7314272203731143,14.678830248737956,17.842639783161935,1,1
