temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
22.912473118279575,290.39000000000004,172.7106666666667,0.5221779393804065,128.6010976249613,18.817312367895628,0,0
22.871157635467974,206.0066666666666,158.40622222222223,0.6523192122032849,123.87244533246155,20.994385159484352,1,1
22.222580645161283,162.8766666666667,161.30666666666667,0.6457689018630198,98.48657770734928,14.472608346015747,0,0
20.325444444444447,76.64000000000003,136.1742222222222,0.6308678467810598,37.74267318712792,10.608120901822737,1,1
18.302903225806453,26.163333333333334,126.5911111111111,0.5555408225427726,23.211924452350118,8.0364330040038,0,0
16.47833333333333,19.379999999999995,107.8662222222222,0.7186117683166746,11.877257317213866,9.807032262004391,1,1
15.995698924731181,23.500000000000004,113.81288888888889,0.6827116400191642,16.594328071299877,10.142868159859983,0,0
18.11559139784946,17.823333333333334,147.50577777777778,0.854025084848923,13.227835940854458,10.908859590875451,1,1
20.775777777777773,33.08666666666667,179.73822222222222,0.7164979396854091,23.48535469303096,11.00892482712538,0,0
22.494838709677413,67.54333333333334,200.2688888888889,1.171303267214347,35.31838129743865,18.257651297655148,1,1
23.288444444444448,137.36333333333334,188.6195555555556,0.9174492932142971,51.35227546469873,16.807302457194368,0,0
23.134516129032253,266.6733333333334,179.65733333333336,0.9434827943697411,133.8391776396746,26.258829602769435,1,1
