temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
20.164731182795695,13.103333333333333,144.9395555555556,0.9562536240231907,15.978811041465212,11.134812887211249,1,1
22.512528735632184,14.57,162.15644444444445,1.1146619158056492,24.002918644370645,15.50596352793845,1,1
25.545483870967743,31.13333333333333,203.00488888888884,0.9283933464584511,31.902905859793563,12.879004498942471,1,1
27.11555555555555,81.18666666666667,202.2977777777778,1.1584867039234013,51.38710916665528,13.80550007929217,1,1
28.189139784946235,101.19,210.71911111111112,1.1672595576096398,61.2990147302267,17.480373996133483,1,1
26.227111111111114,233.9733333333334,149.44888888888892,1.0915578987082812,130.76333961973344,22.21837818093525,1,1
24.22064516129033,314.1333333333333,113.47777777777779,0.4426446248147904,103.10494597766623,13.54115467702916,1,1
23.9247311827957,309.2533333333334,111.24399999999997,0.38722220190158,106.56918663586528,13.539319733671068,1,1
24.015111111111118,253.48999999999995,118.84888888888888,0.3568065396946044,113.10617029420055,12.00264100354691,1,1
23.339139784946237,135.41333333333333,136.11644444444445,0.4839486280528462,81.2652648083289,16.99502561734919,1,1
21.597333333333335,44.40666666666667,132.41199999999998,0.4957392405650532,42.46660297005273,11.634257434561082,1,1
20.07763440860215,22.74,132.35288888888888,0.8739116946814875,35.113968141192615,10.725075560231229,1,1
