temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
23.720215053763436,2.8433333333333337,207.692,0.7305294033651554,5.463590036958668,14.430208989971456,1,1
25.606022167487687,2.4633333333333334,220.34044444444444,0.8942723485228692,4.814595863967539,17.954290445170134,1,1
27.807956989247316,7.97,257.52444444444444,0.8059067050428408,24.846884908478412,16.31870415309595,1,1
28.55533333333333,24.34333333333333,236.72444444444443,0.7793280335699773,17.1009111137255,12.6683925422323,1,1
27.440215053763442,66.14,226.08355555555565,0.8961500750439116,43.0392491281765,23.552958619227216,1,1
24.58066666666667,153.21333333333334,147.4657777777778,0.8069161768579786,59.51233852556635,19.683179176079506,1,1
23.26677419354838,199.73999999999995,123.33066666666667,0.4068276506171669,77.93221457757708,13.721096836288444,1,1
23.267741935483873,146.35666666666665,129.61555555555557,0.48565558920109,68.62541342546574,15.9648295762025,1,1
23.608,119.16333333333333,139.50488888888887,0.40474162800558783,66.64859200382222,14.85902973099575,1,1
23.827419354838703,124.26000000000002,153.5217777777778,0.7015838153867008,74.78617611518212,17.80685088646996,1,1
23.523666666666667,42.74,162.00622222222225,0.7503844991414232,55.550459199194556,20.63010060898041,1,1
23.218924731182803,10.973333333333331,184.99200000000005,0.7170077150155505,16.099430988731232,20.347435727620688,1,1
