temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
15.114408602150531,5.716666666666665,175.03377777777774,0.7775043839668584,7.60594519431021,12.350304438313637,1,1
16.839035303776683,5.143333333333333,185.11333333333334,0.7898986741964692,8.156388794124489,11.62541422654253,1,1
18.214408602150538,27.496666666666666,216.71777777777777,0.8381275182168721,37.874597831786154,21.459123136155156,1,1
19.628888888888888,42.17,222.4742222222222,0.9042980950438159,44.1696427971473,29.475106230601384,1,1
21.83311827956989,19.60333333333333,266.1742222222222,0.8360005588916839,26.370470466862713,26.863454115186364,1,1
23.113888888888894,1.986666666666667,264.74977777777775,0.6583708462080126,5.894634224757137,16.321532376158885,1,1
22.4252688172043,21.850000000000005,228.35688888888893,0.8929231591539014,21.393759160897428,16.291975669429487,1,1
22.020215053763444,32.77666666666667,227.18444444444444,1.0147581314428873,27.695271391904868,20.309844834224947,1,1
21.754111111111108,1.1933333333333336,259.75244444444445,0.44938756394776613,2.6912288352494587,13.090282521803667,1,1
18.022473118279564,5.703333333333333,236.56666666666663,0.5843992370070177,16.2399142883192,12.07693485763485,1,1
15.681888888888889,1.5299999999999998,182.6146666666667,0.7445879743834329,2.4428855182288864,10.040354651732523,1,1
14.474086021505371,1.3833333333333333,171.51111111111106,0.9574114856755507,3.228331834985618,9.88451590425946,1,1
