temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
22.27774193548387,4.413333333333333,192.96755555555555,0.7231744888166699,7.6450449732933645,12.893903009361242,1,1
24.58167077175698,6.040000000000001,217.98666666666665,0.8885855658953026,13.128190252671725,16.27458748175048,1,1
27.505483870967748,13.92666666666667,274.49600000000004,1.0391096826156772,27.32761560606128,18.559927797455007,1,1
28.950666666666667,26.97333333333334,254.89733333333334,1.0972782070202307,28.001735578394044,20.81399239054624,1,1
27.909139784946237,84.03999999999999,235.80311111111115,1.0973335233242099,46.37888639724196,20.81813553127952,1,1
25.349888888888884,107.04,181.45155555555556,0.7831131915333263,45.612283584502805,18.625190286427117,1,1
24.142795698924726,127.68333333333334,160.7008888888889,0.49167086253050424,54.08509312972082,14.435647950462101,1,1
23.92193548387097,122.6266666666667,156.75422222222224,0.5217817538431692,61.7754829916414,15.925921108912506,1,1
23.969555555555555,133.25666666666666,155.7671111111111,0.47187060156704413,59.85280613554264,14.43589597205398,1,1
23.529677419354837,143.03333333333333,155.99244444444446,0.7066658722938077,86.8156482531185,21.082734068687184,1,1
22.401666666666667,69.53999999999999,147.03955555555558,0.7882113949094703,76.66088603894337,20.769730844088656,1,1
21.42602150537635,19.386666666666667,160.74222222222224,0.8384563377686102,20.011716108549898,17.706410583016392,1,1
