temp,rain,evap,temp_std,rain_std,evap_std,base_cover,proj_cover
24.90419354838709,235.14333333333332,176.9915555555555,1.0526507465993953,90.63036974182678,30.524828104841806,1,1
24.853509852216746,153.19333333333336,167.1075555555555,1.1406510371303809,96.78239699354472,30.3865148419509,1,1
24.951290322580643,75.68666666666667,192.5564444444444,1.1669766695810644,48.0862711307954,28.206453528201124,1,1
24.192777777777774,12.876666666666663,191.46799999999996,1.103408888385477,14.520156818126601,24.148150236544883,1,1
22.271935483870966,3.6333333333333333,183.48844444444438,0.7967078327532575,10.219634021834146,17.377029090887284,1,1
20.22355555555556,1.0366666666666664,159.73022222222224,0.7344249624997663,1.548410382503191,11.424670319223102,1,1
19.76569892473118,1.136666666666667,174.29244444444444,0.8109390094814819,1.3194783016426406,12.389298525605769,1,1
22.220645161290324,0.7233333333333334,223.10533333333333,0.8109288840760851,1.8244854415524345,12.056169104926736,1,1
25.45988888888889,1.2966666666666673,276.9031111111111,0.7783470467340654,3.9443091553076415,12.614953570614565,1,1
27.786021505376336,5.29,320.3168888888889,1.0950753489940332,7.753457515732956,21.217836112515656,1,1
28.46788888888889,39.99,288.4444444444445,1.0467492036178414,27.195693751413838,30.01974223118971,1,1
26.37150537634409,162.44333333333327,219.78133333333335,1.509499881019742,77.36914952906342,42.25476994180952,1,1
