lat,lon,kg_class,ttc,landcover_crop_frac,koppen_geiger,ocs,clay,ocs_q05,ocs_q95,clay_q05,clay_q95
19.803648121037494,82.61337727540014,3,12.382971677909785,0.7628877231371505,3,35,315.5,8.0,75.0,33.0,867.6666666666666
-6.876642821481042,33.38608776623785,3,12.368982094916293,1.0,3,25,156.6666717529297,13.0,48.0,70.16666666666667,410.6666666666667
21.54638520845259,94.77698447460666,3,10.398040578239986,1.0,3,39,260.8333435058594,10.0,92.0,21.333333333333332,747.0
20.45019101918083,82.59559438039899,3,19.44937230236483,1.0,3,35,366.3333435058594,8.0,81.0,29.166666666666668,840.8333333333334
-7.541601806975105,33.3321014297838,3,18.73959976770652,1.0,3,31,177.3333282470703,7.0,79.0,56.5,407.1666666666667
11.43100810983274,-5.025933061157812,3,21.00521892963206,1.0,3,31,240.3333282470703,10.0,57.0,37.833333333333336,686.1666666666666
-8.403443481281963,31.37342791475452,3,26.447632442059515,0.8125934264616405,3,42,221.0,12.0,88.0,75.33333333333333,492.5
20.683910341796143,75.28358722756477,3,11.975791841060062,1.0,3,30,409.3333435058594,5.0,58.0,25.5,834.0
10.730483334336393,2.645544523099959,3,19.15947896784859,0.7846956797228711,3,24,204.6666717529297,6.0,45.0,25.166666666666668,663.1666666666666
-18.87829547042641,-54.27164311677189,3,90.0,1.0,3,38,238.6666717529297,11.0,101.0,19.666666666666668,739.1666666666666
15.239753733734586,79.63090753580286,3,17.991321104709957,1.0,3,33,349.8333435058594,6.0,87.0,48.333333333333336,808.0
11.57454211364211,6.292977707292352,3,13.247419499525904,0.9139182461691098,3,19,215.1666717529297,5.0,42.0,24.0,626.0
13.407464519863142,-10.685388445382891,3,16.025406441401678,0.6680429045315643,3,27,291.5,9.0,54.0,29.5,818.0
17.359748606675417,103.2925252972712,3,25.78370308850016,0.9717889624869795,3,40,266.3333435058594,11.0,80.0,10.5,852.5
8.825791696660144,34.96687476249285,3,25.0799932775775,0.6232883339418901,3,70,286.5,25.0,155.0,55.833333333333336,751.6666666666666
10.388795797913993,-1.379137528416062,3,18.41649216898073,0.742686443932922,3,33,268.5,11.0,66.0,25.333333333333332,788.1666666666666
18.61790180530938,84.10461660429984,3,23.36865597155196,0.7191641054042565,3,46,296.6666564941406,12.0,103.0,24.166666666666668,724.3333333333334
21.51018622610072,79.57755885079943,3,21.31071593584396,1.0,3,35,430.0,7.0,75.0,27.666666666666668,873.1666666666666
20.32443545127155,77.15207542378808,3,18.48128983285521,1.0,3,32,510.6666564941406,9.0,60.0,43.833333333333336,824.6666666666666
19.74966624368448,78.58932841623371,3,27.92233727353313,0.6462970673552425,3,30,396.3333435058594,8.0,59.0,30.833333333333332,868.6666666666666
10.22747444000243,2.0167889790588225,3,11.454141987638728,0.9794965375349456,3,28,186.8333282470703,7.0,58.0,29.166666666666668,572.5
11.664727432448048,37.24881972659379,3,29.252811569296288,1.0,3,69,498.3333435058594,15.0,119.0,130.16666666666666,908.1666666666666
12.74250553436908,103.11342550345957,3,14.784510346372274,1.0,3,48,296.0,14.0,111.0,13.666666666666666,833.6666666666666
15.311522965189798,104.99969659468402,3,13.559308000562917,1.0,3,44,201.0,16.0,89.0,9.0,804.0
12.14994897267982,8.304999907325039,3,16.141763422288737,1.0,3,27,167.6666717529297,5.0,71.0,18.5,489.1666666666667
19.982747914849156,94.86653660106305,3,25.903098239152623,0.8882274303846872,3,41,332.0,9.0,94.0,29.5,956.0
16.7849749399873,104.64022616326046,3,11.073528882280035,0.6481176770257341,3,45,201.5,11.0,95.0,10.333333333333334,606.5
22.354882656857075,76.10986311186934,3,11.397090123363494,1.0,3,28,352.8333435058594,4.0,66.0,26.833333333333332,846.5
21.95920878398061,78.96658174265839,3,21.665510792719715,0.6536052761821249,3,33,451.1666564941406,6.0,69.0,33.0,862.6666666666666
21.09672945822311,73.5224295936979,3,35.717408253975734,0.8684649822837412,3,36,357.5,5.0,99.0,38.5,806.8333333333334
9.45454724070128,80.49338686156037,3,16.359753458300446,1.0,3,58,288.3333435058594,12.0,137.0,7.0,827.6666666666666
20.27045357391853,76.93613899617391,3,11.352655845971585,1.0,3,34,493.5,7.0,72.0,54.5,823.5
11.197288787217428,105.53827127902026,3,11.930078739836024,1.0,3,51,306.5,11.0,126.0,2.5,924.5
17.072680599056678,99.64572976452943,3,16.631341538575008,0.9404233386090016,3,53,342.3333435058594,13.0,113.0,12.5,886.8333333333334
11.25127066457044,78.013921557196,3,12.023520791744872,1.0,3,37,330.0,11.0,84.0,23.5,797.5
